#{"t_start": 1789115085.499775, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated,pickups_collected,shield_blocks,elites_killed
51.02,1648,65.926131,3,5,35,5,True,1,1,1
14.33,717,66.206294,2,2,14,5,True,1,1,0
0.49,601,66.474156,1,1,14,5,True,0,0,0
21.97,1053,67.397985,2,3,20,5,True,0,0,0
11.37,613,67.664118,2,2,10,5,True,0,0,0
20.28,722,68.449468,2,3,15,5,True,0,0,0
12.26,724,68.727352,2,2,12,5,True,1,1,0
16.16,734,69.01898,2,2,16,5,True,0,0,0
53.09,1841,70.271026,3,5,39,5,True,0,0,1
53.6,1690,71.446844,3,5,38,5,True,1,1,1
15.83,867,72.256007,2,2,17,5,True,0,0,0
17.76,774,72.578966,2,2,18,5,True,0,0,0
10.09,841,72.929965,2,2,11,5,True,0,0,0
21.85,1165,73.840009,2,3,21,5,True,1,1,0
25.45,1105,74.304928,2,3,24,5,True,1,1,0
17.8,770,75.085564,2,2,18,5,True,0,0,0
13.54,1296,75.596661,2,2,19,5,True,0,0,0
16.02,748,76.371539,2,2,16,5,True,0,0,0
19.12,738,76.640164,2,3,14,5,True,0,0,0
41.86,1464,77.690367,3,5,24,5,True,1,1,1
11.35,915,78.045081,1,1,28,5,True,0,0,0
10.15,635,78.758579,2,2,9,5,True,1,1,0
44.06,1444,79.349043,2,4,41,5,True,1,1,1
16.79,671,80.038956,2,2,16,5,True,0,0,0
22.57,1193,80.533371,2,3,22,5,True,1,1,0
24.26,1024,81.391987,2,3,22,5,True,0,0,0
22.62,788,81.721212,2,3,18,5,True,0,0,0
52.93,1557,82.774284,3,5,36,5,True,1,1,1
50.62,1188,83.262906,3,5,30,5,True,0,0,1
29.47,903,84.071624,2,4,21,5,True,0,0,0
15.24,626,84.329993,2,2,14,5,True,1,1,0
-2.23,573,84.556989,1,1,11,5,True,0,0,0
14.68,782,85.310631,2,2,15,5,True,0,0,0
35.48,1202,85.776833,2,3,35,5,True,2,2,0
30.92,1258,86.743394,2,3,31,5,True,1,1,1
30.38,912,87.558661,2,3,27,5,True,0,0,0
18.99,851,87.894005,2,2,20,5,True,0,0,0
26.05,1145,88.333748,2,3,25,5,True,1,1,0
18.83,1167,89.207015,2,2,23,5,True,0,0,0
3.74,1176,90.124374,1,1,23,5,True,1,1,0
14.13,737,90.401088,2,2,14,5,True,0,0,0
15.92,758,90.710576,2,2,16,5,True,0,0,0
27.96,854,91.517105,2,4,19,5,True,1,1,0
21.48,802,91.834127,2,3,17,5,True,0,0,0
23.41,909,92.666653,2,2,25,5,True,0,0,0
52.9,1260,93.148193,3,5,33,5,True,3,3,1
18.95,1055,94.012277,2,2,22,5,True,0,0,0
36.14,1536,94.636807,2,3,39,5,True,0,0,0
45.44,1106,95.601647,3,5,24,5,True,2,2,1
20.1,840,95.930701,2,2,21,5,True,0,0,0
18.52,998,96.79041,2,2,21,5,True,0,0,0
46.33,1717,97.973493,3,5,31,5,True,0,0,1
17.02,1048,98.394394,2,2,20,5,True,1,1,0
19.94,656,99.149658,2,3,14,5,True,0,0,0
17.36,614,99.382057,2,2,16,5,True,0,0,0
-0.11,561,99.620372,1,1,13,5,True,0,0,0
35.17,1033,100.507374,2,4,28,5,True,0,0,0
21.37,913,100.882063,2,2,23,5,True,0,0,0
17.22,728,101.167903,2,2,17,5,True,1,1,0
25.02,848,101.980477,2,2,26,5,True,0,0,0
33.67,1883,103.197757,2,2,45,5,True,1,1,0
15.28,722,103.462593,2,2,15,5,True,1,1,0
59.28,1522,104.535578,3,5,42,5,True,0,0,1
57.3,1420,105.546565,3,5,39,5,True,0,0,1
19.93,957,105.927753,2,2,22,5,True,0,0,0
29.45,1505,107.01828,2,4,27,5,True,1,1,1
61.6,1790,108.217746,3,5,47,5,True,0,0,1
40.65,1085,108.638977,2,4,34,5,True,0,0,0
13.34,816,109.494521,2,2,14,5,True,0,0,0
40.25,1225,109.996861,2,4,35,5,True,1,1,0
21.3,820,110.785714,2,2,22,5,True,0,0,0
11.53,697,111.05179,2,2,11,5,True,0,0,0
20.96,1254,112.043753,2,2,26,5,True,0,0,0
63.28,1922,112.811161,3,5,50,5,True,0,0,1
15.77,473,113.464673,2,3,8,5,True,0,0,0
13.34,716,113.754305,2,2,13,5,True,0,0,0
19.47,803,114.059097,2,3,15,5,True,0,0,0
23.71,879,114.846533,2,2,25,5,True,0,0,0
12.2,630,115.090082,2,2,11,5,True,0,0,0
16.54,696,115.808111,2,2,16,5,True,0,0,0
65.28,1622,116.442362,3,5,49,5,True,0,0,1
12.2,630,117.134428,2,2,11,5,True,1,1,0
21.5,800,117.506652,2,3,17,5,True,0,0,0
50.03,1547,118.56567,3,5,33,5,True,0,0,1
13.97,553,118.793086,2,2,12,5,True,0,0,0
20.68,782,119.111183,2,2,21,5,True,0,0,0
49.3,1220,120.053916,3,5,29,5,True,0,0,1
60.48,1502,121.091193,3,5,43,5,True,0,0,1
35.09,941,121.471356,2,3,32,5,True,0,0,0
44.69,1081,122.362072,3,5,23,5,True,0,0,1
19.97,753,122.651745,2,2,20,5,True,1,1,0
18.94,856,123.447263,2,2,20,5,True,0,0,0
54.72,1178,123.977424,3,5,34,5,True,0,0,1
20.65,785,124.291601,2,2,21,5,True,0,0,0
62.05,1245,125.230703,3,5,42,5,True,1,1,1
59.11,1539,126.311228,3,5,42,5,True,0,0,1
28.93,657,126.580644,2,3,23,5,True,0,0,0
21.22,728,127.286545,2,3,16,5,True,0,0,0
27.72,878,127.64718,2,3,24,5,True,0,0,0
16.63,587,127.867186,2,3,10,5,True,0,0,0
25.14,736,128.583401,2,4,15,5,True,1,1,0
25.19,831,128.900821,2,3,21,5,True,0,0,0
16.3,820,129.229609,2,2,17,5,True,0,0,0
40.5,900,130.050148,2,4,32,5,True,0,0,0
21.32,1018,130.460559,2,2,24,5,True,0,0,0
19.63,487,131.111977,2,3,12,5,True,0,0,0
21.72,878,131.475168,2,2,23,5,True,1,1,0
4.01,949,131.848265,1,1,21,5,True,0,0,0
30.76,874,132.641855,2,4,22,5,True,0,0,0
19.95,955,133.012967,2,2,22,5,True,0,0,0
82.0,2000,134.250069,3,5,59,4,False,0,0,1
52.9,1560,135.404728,3,5,36,5,True,0,0,1
64.34,1516,136.459944,3,5,47,5,True,1,1,1
10.83,367,136.600045,2,2,7,5,True,0,0,0
17.93,757,136.8902,2,2,18,5,True,0,0,1
52.08,1342,137.849646,3,5,33,5,True,0,0,1
71.8,1370,138.932381,3,5,53,5,True,0,0,1
57.4,1310,139.502689,3,5,38,5,True,0,0,1
15.91,759,140.268448,2,2,16,5,True,0,0,0
32.62,1088,140.681994,2,2,36,5,True,0,0,0
23.9,1060,141.520756,2,2,27,5,True,0,0,0
19.95,755,141.827533,2,2,20,5,True,0,0,0
38.14,936,142.637245,2,3,35,5,True,0,0,0
69.14,1536,143.254669,3,5,52,5,True,0,0,1
21.93,757,143.989866,2,3,17,5,True,0,0,0
47.22,928,144.366689,3,5,24,5,True,0,0,1
58.6,1890,145.605568,2,4,60,5,True,0,0,1
33.33,1017,146.464171,2,3,31,5,True,0,0,0
66.47,1403,147.014057,3,5,48,5,True,0,0,1
64.03,1347,147.955328,3,5,45,5,True,0,0,1
2.37,913,148.302757,1,1,19,5,True,0,0,0
57.3,1320,149.259836,3,5,38,5,True,1,1,1
56.87,1363,150.269637,3,5,38,5,True,1,1,1
17.41,809,150.598202,2,2,18,5,True,1,1,0
18.14,936,151.442236,2,2,20,5,True,0,0,0
29.11,839,151.768186,2,4,20,5,True,0,0,0
39.9,1160,152.684919,2,4,34,5,True,0,0,1
27.61,989,153.073111,2,2,30,5,True,2,2,0
15.39,611,153.317463,2,2,14,5,True,0,0,0
18.67,683,154.026339,2,2,18,5,True,0,0,0
19.77,673,154.288998,2,2,19,5,True,1,1,1
43.03,1347,155.294457,2,3,44,5,True,0,0,0
25.82,668,155.543807,2,3,20,5,True,0,0,0
