#{"t_start": 1789115085.4993138, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated,pickups_collected,shield_blocks,elites_killed
10.76,674,16.181078,2,2,10,5,True,0,0,0
-6.4,590,16.400805,1,1,7,5,True,0,0,0
-4.11,561,16.615243,1,1,9,5,True,0,0,0
19.74,1276,17.53143,2,2,25,5,True,2,2,0
-7.27,577,17.751386,1,0,11,5,True,0,0,0
-4.63,713,18.46256,1,0,15,5,True,0,0,0
15.75,1275,18.944265,2,3,16,5,True,2,2,0
15.28,1122,19.800499,2,2,19,5,True,0,0,0
-1.14,564,20.007313,1,1,12,5,True,0,0,0
1.45,905,20.322854,1,0,23,5,True,0,0,0
15.08,942,21.111714,2,2,17,5,True,0,0,0
-13.84,134,21.162924,1,0,0,5,True,0,0,0
-3.89,639,21.408848,1,0,15,5,True,0,0,0
7.44,506,21.602699,2,2,5,5,True,0,0,0
0.16,734,22.325877,1,1,15,5,True,1,1,0
16.4,910,22.667288,2,2,18,5,True,1,1,0
13.63,987,23.48515,2,2,16,5,True,0,0,0
11.32,1018,23.876399,2,2,14,5,True,0,0,0
12.05,845,24.697728,2,2,13,5,True,0,0,0
15.67,1083,25.084246,2,2,19,5,True,0,0,0
23.84,1266,26.040207,2,2,29,5,True,0,0,0
28.92,1758,27.191183,2,3,34,5,True,1,1,0
17.35,1115,27.62276,2,2,21,5,True,2,2,0
22.8,970,28.458178,2,5,10,5,True,0,0,0
12.46,604,28.690358,2,2,11,5,True,1,1,0
11.94,556,28.919486,2,2,10,5,True,0,0,0
11.13,837,29.707665,2,2,12,5,True,1,1,0
11.14,936,30.068294,2,2,13,5,True,1,1,0
46.0,2000,31.296175,2,5,32,2,False,0,0,0
14.89,961,32.122342,2,2,17,5,True,0,0,0
17.44,806,32.445746,2,2,18,5,True,0,0,0
19.08,942,32.808516,2,3,16,5,True,0,0,0
0.91,859,33.591386,1,1,17,5,True,0,0,0
40.0,2000,34.839414,2,5,27,4,False,0,0,0
23.02,1048,35.28069,2,3,21,5,True,1,1,0
8.45,605,35.947931,2,2,7,5,True,1,1,0
15.44,806,36.266591,2,2,16,5,True,0,0,0
8.19,331,36.40623,2,2,4,5,True,0,0,0
18.24,826,37.198404,2,4,9,5,True,0,0,0
9.22,428,37.366147,2,2,6,5,True,0,0,0
36.0,2000,38.629299,2,3,32,2,False,1,1,0
17.54,996,39.043983,2,2,20,5,True,1,1,0
24.16,1334,40.044425,2,2,30,5,True,1,1,0
16.68,882,40.363016,2,2,18,5,True,0,0,0
12.09,541,41.010859,2,2,10,5,True,0,0,0
16.29,621,41.251118,2,2,15,5,True,1,1,0
15.37,613,41.492995,2,2,14,5,True,0,0,0
20.83,1267,42.478388,2,4,16,5,True,1,1,0
14.6,690,42.732437,2,3,9,5,True,0,0,0
12.41,709,43.439835,2,2,12,5,True,0,0,0
12.23,727,43.728719,2,2,12,5,True,0,0,0
35.46,1404,44.745536,3,5,17,5,True,2,2,1
11.74,676,45.008529,2,2,11,5,True,0,0,0
72.5,2000,46.280347,3,8,34,3,False,2,1,1
17.27,823,46.680261,2,2,18,5,True,1,1,0
32.9,1360,47.702503,2,5,24,5,True,1,1,0
21.94,1156,48.225676,2,4,16,5,True,1,1,0
17.7,780,49.018081,2,3,13,5,True,1,1,0
32.72,1278,49.555479,2,5,23,5,True,0,0,0
45.56,1694,50.803934,3,6,25,5,True,2,2,1
22.65,1385,51.852708,2,3,24,5,True,1,1,0
10.88,862,52.202584,2,2,12,5,True,0,0,0
40.22,1228,53.204153,3,5,20,5,True,1,1,1
13.1,1140,54.134084,2,2,17,5,True,1,1,0
23.65,1185,54.626972,2,4,18,5,True,0,0,1
52.0,2000,55.869215,2,5,39,4,False,1,1,0
12.38,812,56.625454,2,2,13,5,True,1,1,0
15.81,869,56.990233,2,2,17,5,True,1,1,0
10.55,1095,57.407801,2,2,14,5,True,1,1,0
22.99,851,58.186287,2,3,19,5,True,1,1,0
9.24,826,58.525117,2,2,10,5,True,0,0,0
20.04,946,59.323092,2,2,22,5,True,0,0,0
34.68,1682,60.481153,3,5,19,5,True,1,1,1
51.72,1778,61.282042,3,5,37,5,True,2,2,1
21.74,776,62.043715,2,3,17,5,True,0,0,0
17.71,979,62.444571,2,3,15,5,True,0,0,0
23.32,1018,63.299986,2,3,21,5,True,2,2,0
51.49,1601,64.414295,3,5,35,5,True,1,1,1
10.35,515,64.617656,2,2,8,5,True,1,1,0
16.28,622,64.888688,2,3,10,5,True,0,0,0
35.22,1228,65.855416,3,5,15,5,True,1,1,1
13.42,608,66.0902,2,2,12,5,True,0,0,0
22.04,846,66.453241,2,3,18,5,True,0,0,0
11.83,567,67.163946,2,2,10,5,True,0,0,0
12.12,638,67.441325,2,2,11,5,True,0,0,0
25.91,1059,68.385538,2,3,24,5,True,1,1,0
16.81,869,68.715069,2,2,18,5,True,1,1,0
14.39,711,68.999033,2,2,14,5,True,0,0,0
20.5,1200,69.967443,2,2,25,5,True,0,0,0
12.36,714,70.278709,2,2,12,5,True,0,0,0
16.51,599,70.98938,2,3,10,5,True,1,1,0
47.33,1217,71.513028,3,5,27,5,True,1,1,1
12.74,576,71.751636,2,2,11,5,True,1,1,0
18.02,648,72.45744,2,3,12,5,True,1,1,0
26.61,789,72.797721,2,4,17,5,True,0,0,0
13.56,794,73.564222,2,2,14,5,True,1,1,0
48.82,1568,74.209137,3,5,32,5,True,1,1,1
19.08,1042,75.102119,2,2,22,5,True,0,0,0
26.31,1419,75.668687,2,2,33,5,True,0,0,0
30.37,813,76.457176,2,4,21,5,True,0,0,1
23.02,1148,76.880482,2,3,22,5,True,1,1,0
13.09,641,77.604639,2,2,12,5,True,0,0,0
8.08,442,77.793799,2,2,5,5,True,0,0,0
24.32,1018,78.185902,2,3,22,5,True,1,1,1
25.25,1025,79.091127,2,3,23,5,True,0,0,0
31.05,1045,79.482641,2,4,24,5,True,1,1,1
36.59,1391,80.488993,2,4,33,5,True,0,0,1
54.79,1471,81.536699,3,5,37,5,True,0,0,1
18.17,733,81.828999,2,2,18,5,True,0,0,0
12.51,599,82.50576,2,2,11,5,True,0,0,0
56.24,1226,83.003049,3,5,36,5,True,0,0,1
15.85,965,83.846039,2,2,18,5,True,0,0,0
20.97,1353,84.387801,2,2,27,5,True,0,0,0
46.66,1684,85.502859,2,3,51,5,True,1,1,1
9.31,519,85.693961,2,2,7,5,True,1,1,0
19.17,1333,86.685589,2,3,20,5,True,1,1,0
11.72,878,87.039349,2,2,13,5,True,0,0,0
16.14,636,87.760782,2,2,15,5,True,0,0,0
60.77,1573,88.792188,3,5,44,5,True,0,0,1
15.42,808,89.086984,2,2,16,5,True,1,1,0
22.78,872,89.422653,2,3,19,5,True,0,0,0
21.38,1012,90.265992,2,2,24,5,True,0,0,1
15.61,589,90.500785,2,2,14,5,True,0,0,0
49.18,1132,91.417146,3,5,28,5,True,1,1,1
60.35,1815,92.61948,3,5,46,5,True,1,1,1
57.69,1381,93.14326,3,5,39,5,True,0,0,1
25.78,872,93.927998,2,3,22,5,True,0,0,0
30.3,1020,94.352775,2,3,28,5,True,1,1,1
16.76,874,95.218111,2,2,18,5,True,0,0,0
48.54,996,95.621451,3,5,26,5,True,0,0,1
29.5,1000,96.474767,2,3,27,5,True,0,0,0
17.34,1116,96.910842,2,2,21,5,True,1,1,0
25.25,1225,97.904103,2,4,20,5,True,1,1,0
17.12,638,98.161954,2,3,11,5,True,0,0,0
53.37,1113,99.10385,3,5,32,5,True,0,0,1
28.02,1248,99.603025,2,3,28,5,True,0,0,0
13.3,920,100.442153,2,2,15,5,True,1,1,0
19.42,808,100.78742,2,2,20,5,True,1,1,0
18.36,814,101.09916,2,2,19,5,True,0,0,0
-0.1,760,101.869818,1,0,20,5,True,0,0,0
34.7,1080,102.312479,2,4,28,5,True,0,0,0
20.36,914,103.132614,2,3,17,5,True,0,0,0
22.61,789,103.431783,2,3,18,5,True,0,0,0
31.63,1387,104.441517,2,3,33,5,True,0,0,0
25.94,1156,104.912716,2,3,25,5,True,1,1,0
35.2,1230,105.845368,2,4,30,5,True,0,0,0
31.15,935,106.225345,2,4,23,5,True,0,0,0
23.54,1096,107.15983,2,2,27,5,True,0,0,0
29.33,1217,108.110597,2,4,24,5,True,1,1,1
46.22,1128,108.565107,3,5,25,5,True,0,0,1
12.49,601,108.780128,2,2,11,5,True,0,0,0
25.0,750,109.626265,2,4,15,5,True,0,0,0
9.08,442,109.814051,2,2,6,5,True,0,0,0
22.88,862,110.164731,2,2,24,5,True,0,0,0
54.08,1042,111.02537,3,5,32,5,True,0,0,1
18.91,659,111.276292,2,2,18,5,True,0,0,0
15.68,682,112.048095,2,2,15,5,True,0,0,0
18.11,739,112.323042,2,2,18,5,True,1,1,0
11.41,709,112.612666,2,2,11,5,True,0,0,0
17.32,918,113.457321,2,2,19,5,True,1,1,0
20.96,954,113.84338,2,2,23,5,True,0,0,0
42.09,1141,114.731973,3,5,21,5,True,0,0,1
24.58,792,115.026768,2,3,20,5,True,1,1,0
31.3,1020,115.878841,2,3,29,5,True,1,1,1
12.74,776,116.194057,2,2,13,5,True,0,0,0
42.8,1270,117.118581,2,4,38,5,True,0,0,0
33.75,1175,117.634415,2,3,33,5,True,0,0,1
12.61,489,117.817234,2,2,10,5,True,0,0,0
12.9,660,118.540363,2,2,12,5,True,1,1,0
54.71,1279,119.061402,3,5,35,5,True,1,1,1
30.16,1034,119.932361,2,4,23,5,True,1,1,0
16.43,1007,120.337743,2,2,19,5,True,1,1,0
58.89,1761,121.479416,3,5,44,5,True,0,0,1
17.73,577,122.165585,2,2,16,5,True,0,0,0
35.09,841,122.499747,2,4,26,5,True,0,0,0
12.77,473,122.679093,2,2,10,5,True,0,0,0
67.6,1790,123.911804,3,5,53,5,True,0,0,1
16.96,854,124.247695,2,2,18,5,True,2,2,0
24.79,1171,125.168351,2,2,29,5,True,0,0,0
20.5,800,125.480884,2,2,21,5,True,1,1,0
62.64,1686,126.625157,3,5,47,5,True,0,0,1
20.87,763,127.349862,2,2,21,5,True,0,0,0
23.12,838,127.692898,2,3,19,5,True,0,0,0
25.05,1545,128.714851,2,2,33,5,True,0,0,0
19.18,632,128.952301,2,3,13,5,True,0,0,0
83.0,2000,130.226847,3,5,60,4,False,0,0,1
68.89,1361,131.223598,3,5,50,5,True,0,0,1
18.88,862,131.577287,2,3,15,5,True,1,1,0
18.62,588,131.805002,2,2,17,5,True,0,0,0
29.0,950,132.629384,2,4,21,5,True,0,0,0
44.14,1336,133.594522,2,4,40,5,True,0,0,1
26.81,769,133.890826,2,3,22,5,True,0,0,0
35.08,1042,134.324547,2,3,33,5,True,0,0,0
23.19,731,135.112845,2,2,23,5,True,0,0,0
26.92,758,135.442406,2,4,17,5,True,0,0,0
21.45,905,136.266399,2,3,18,5,True,1,1,0
11.24,626,136.502027,2,2,10,5,True,0,0,0
22.44,1006,136.88366,2,2,25,5,True,0,0,0
27.55,995,137.714811,2,2,30,5,True,0,0,1
66.98,1752,138.94206,3,5,52,5,True,0,0,1
42.98,1452,139.565881,2,4,40,5,True,0,0,1
13.52,598,140.270208,2,2,12,5,True,0,0,0
66.55,1495,140.830914,3,5,49,5,True,0,0,1
19.0,850,141.603564,2,2,20,5,True,0,0,1
37.31,1019,142.012942,2,4,30,5,True,0,0,0
63.91,1359,143.003575,3,5,45,5,True,1,1,1
16.08,1142,143.885649,2,2,20,5,True,0,0,0
45.44,1306,144.416478,2,2,51,5,True,0,0,0
54.92,1258,145.385889,3,5,35,5,True,0,0,1
46.41,1609,146.496889,2,2,55,5,True,0,0,1
24.87,763,146.793013,2,3,20,5,True,0,0,0
60.12,1238,147.711612,3,5,40,5,True,0,0,1
49.2,1230,148.163217,3,5,29,5,True,1,1,1
17.23,627,148.860405,2,3,11,5,True,0,0,0
33.75,1275,149.356239,2,2,39,5,True,1,1,1
36.74,1076,150.242106,2,4,30,5,True,0,0,1
65.2,1630,150.905791,3,5,49,5,True,0,0,1
15.48,602,151.599544,2,2,14,5,True,0,0,0
19.4,710,151.88648,2,2,19,5,True,1,1,0
53.04,1046,152.75759,3,5,31,5,True,0,0,1
15.45,605,152.995013,2,2,14,5,True,0,0,0
64.31,1419,153.998348,3,5,46,5,True,0,0,1
82.34,1816,154.739051,3,5,68,5,True,0,0,1
10.69,781,155.482072,2,2,11,5,True,1,1,0
29.08,942,155.847624,2,3,26,5,True,1,1,0
