#{"t_start": 1789115085.5005481, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated,pickups_collected,shield_blocks,elites_killed
13.4,610,20.885845,2,2,12,5,True,1,1,0
15.98,1052,21.283616,2,2,19,5,True,0,0,0
1.99,851,21.608844,1,1,18,5,True,0,0,0
19.88,1162,22.492568,2,2,24,5,True,0,0,0
19.4,1310,23.427396,2,2,25,5,True,1,1,0
15.74,576,23.648831,2,2,14,5,True,0,0,0
9.14,536,23.85654,2,2,7,5,True,0,0,0
13.31,919,24.707551,2,2,15,5,True,1,1,0
11.59,791,24.988605,2,2,12,5,True,0,0,0
21.16,934,25.810323,2,2,23,5,True,0,0,0
18.75,975,26.187644,2,2,21,5,True,0,0,0
13.94,856,26.537887,2,2,15,5,True,0,0,0
18.69,981,27.366751,2,2,21,5,True,0,0,0
-2.68,618,27.605913,1,0,16,5,True,0,0,0
13.57,693,28.31514,2,2,13,5,True,2,2,0
11.94,756,28.623424,2,3,7,5,True,0,0,0
20.07,1243,29.581321,2,2,25,5,True,0,0,0
36.38,1512,30.167462,2,4,34,5,True,1,1,0
9.26,624,30.822876,2,2,8,5,True,0,0,0
-7.77,527,31.030072,1,0,10,5,True,0,0,0
14.06,1044,31.486931,2,3,12,5,True,1,1,0
12.02,848,32.2542,2,2,13,5,True,0,0,0
14.11,839,32.582982,2,2,15,5,True,0,0,0
19.4,1010,33.433749,2,3,17,5,True,1,1,0
10.78,572,33.651619,2,2,9,5,True,0,0,0
9.94,656,33.899092,2,2,9,5,True,0,0,0
12.56,894,34.704606,2,2,14,5,True,2,2,0
17.7,780,35.048632,2,3,13,5,True,0,0,0
10.83,667,35.318313,2,2,10,5,True,0,0,0
13.74,976,36.131873,2,2,16,5,True,0,0,0
15.6,890,36.505994,2,2,17,5,True,0,0,0
16.96,1354,37.489224,2,2,23,5,True,0,0,0
21.51,1399,38.512677,2,4,18,5,True,1,1,0
9.39,711,38.805357,2,2,9,5,True,0,0,0
16.19,831,39.151114,2,3,12,5,True,1,1,0
22.99,1151,40.081261,2,4,17,5,True,0,0,0
13.77,573,40.282385,2,2,12,5,True,0,0,0
10.67,983,41.097938,2,2,13,5,True,0,0,0
15.86,964,41.474326,2,2,18,5,True,0,0,0
14.94,1056,42.34931,2,2,18,5,True,0,0,0
11.4,710,42.65218,2,2,11,5,True,0,0,0
16.44,1006,43.463834,2,2,19,5,True,1,1,0
35.81,1869,44.218422,3,5,22,5,True,2,2,1
13.93,657,44.918508,2,3,8,5,True,0,0,0
22.38,1612,46.022823,2,2,31,5,True,0,0,0
13.7,1180,46.576167,2,2,18,5,True,0,0,0
16.19,631,46.830469,2,2,15,5,True,0,0,0
17.32,818,47.632848,2,3,13,5,True,0,0,0
21.92,1258,48.1881,2,4,17,5,True,0,0,0
21.15,1135,49.140194,2,3,20,5,True,1,1,0
15.87,1063,50.047993,2,3,14,5,True,0,0,0
13.78,772,50.446877,2,2,14,5,True,1,1,0
14.51,799,50.784502,2,2,15,5,True,2,2,0
15.33,817,51.613458,2,2,16,5,True,0,0,0
15.37,913,51.968708,2,2,17,5,True,0,0,0
55.5,2000,53.299759,3,5,31,1,False,1,1,1
16.13,937,54.137287,2,2,18,5,True,0,0,0
8.56,694,54.41693,2,2,8,5,True,1,1,0
25.96,1254,55.389527,2,4,21,5,True,1,1,0
10.28,1022,55.781285,2,2,13,5,True,1,1,0
25.26,1024,56.627841,2,4,18,5,True,1,1,0
15.37,813,56.970515,2,2,16,5,True,1,1,0
13.42,608,57.188413,2,2,12,5,True,0,0,0
35.14,1136,58.088225,2,4,29,5,True,0,0,0
13.54,596,58.321345,2,3,7,5,True,1,1,0
15.17,833,58.651115,2,2,16,5,True,0,0,0
16.56,1094,59.515149,2,2,20,5,True,0,0,0
55.32,1918,60.810311,3,7,32,5,True,0,0,2
13.29,621,61.086443,2,2,12,5,True,0,0,0
11.31,519,61.770871,2,2,9,5,True,0,0,0
20.07,743,62.068263,2,2,20,5,True,0,0,0
22.58,1392,63.076552,2,2,29,5,True,0,0,0
13.6,590,63.32029,2,2,12,5,True,0,0,0
24.72,1278,63.832674,2,3,25,5,True,0,0,0
47.81,1469,64.916317,3,5,30,5,True,0,0,1
10.85,665,65.645894,2,2,10,5,True,0,0,0
29.72,1078,66.075869,2,3,28,5,True,0,0,0
14.98,752,66.392036,2,2,15,5,True,1,1,0
32.17,1433,67.485405,2,3,34,5,True,1,1,0
15.65,785,67.820649,2,2,16,5,True,1,1,0
27.76,974,68.684305,2,3,25,5,True,0,0,0
25.43,807,69.008143,2,3,21,5,True,1,1,0
23.39,1111,69.942479,2,3,22,5,True,1,1,0
17.05,745,70.265669,2,2,17,5,True,1,1,0
25.22,1128,71.198663,2,3,24,5,True,1,1,0
19.93,1057,71.649321,2,3,18,5,True,0,0,0
21.85,1065,72.53702,2,2,25,5,True,0,0,0
42.68,1582,73.637359,3,5,26,5,True,0,0,1
29.59,1391,74.208891,2,4,26,5,True,0,0,1
34.1,1140,75.140699,2,4,28,5,True,0,0,0
20.43,1307,75.661323,2,2,26,5,True,0,0,0
19.18,832,76.458603,2,2,20,5,True,0,0,0
90.28,1922,77.669149,4,9,47,5,True,1,1,2
20.5,800,77.981737,2,2,21,5,True,0,0,0
16.28,922,78.813251,2,2,18,5,True,1,1,0
16.0,650,79.099576,2,2,15,5,True,0,0,0
14.88,762,79.386872,2,3,10,5,True,0,0,0
25.1,1040,80.227594,2,2,28,5,True,0,0,0
47.77,1073,80.658951,3,5,26,5,True,0,0,1
29.91,1059,81.55637,2,2,33,5,True,0,0,0
48.81,1069,81.976967,3,5,27,5,True,1,1,1
6.62,388,82.575121,2,2,3,5,True,0,0,0
18.63,787,82.888022,2,2,19,5,True,0,0,0
15.74,576,83.129393,2,2,14,5,True,0,0,0
11.97,653,83.846457,2,2,11,5,True,0,0,0
15.54,996,84.241944,2,2,18,5,True,0,0,0
22.5,800,84.561778,2,3,18,5,True,1,1,0
22.66,1084,85.442156,2,2,26,5,True,2,2,0
17.51,1299,86.39,2,2,23,5,True,0,0,0
29.29,1221,86.899851,2,3,29,5,True,1,1,0
21.04,646,87.606084,2,3,15,5,True,0,0,0
12.55,595,87.840905,2,2,11,5,True,0,0,0
19.71,579,88.054614,2,2,18,5,True,1,1,0
22.46,904,88.846834,2,3,19,5,True,0,0,0
15.73,677,89.093761,2,2,15,5,True,0,0,0
17.39,911,89.44216,2,2,19,5,True,0,0,0
13.9,660,90.158549,2,2,13,5,True,0,0,0
29.25,1125,90.597844,2,3,28,5,True,0,0,0
42.85,1465,91.651992,2,4,40,5,True,0,0,0
20.61,989,92.035202,2,2,23,5,True,1,1,0
17.86,564,92.730788,2,2,16,5,True,0,0,0
30.34,1416,93.27467,2,3,32,5,True,1,1,0
30.75,775,94.032603,2,4,21,5,True,0,0,0
21.8,870,94.392679,2,2,23,5,True,0,0,1
47.42,1008,95.316647,3,5,25,5,True,1,1,1
17.91,1059,95.727965,2,2,21,5,True,1,1,0
48.77,1473,96.784247,3,5,31,5,True,0,0,1
46.75,1675,97.949131,2,4,46,5,True,2,2,1
37.66,1084,98.385004,2,4,31,5,True,1,1,1
54.59,1291,99.381357,3,5,35,5,True,0,0,1
38.73,1077,99.832234,2,3,37,5,True,0,0,0
52.82,1568,100.933888,3,5,36,5,True,0,0,1
59.57,1393,101.961752,3,5,41,5,True,0,0,1
14.18,732,102.259104,2,3,9,5,True,0,0,0
16.4,710,102.987967,2,2,16,5,True,0,0,0
45.09,841,103.33043,3,5,21,5,True,0,0,1
21.1,1040,103.733073,2,2,24,5,True,0,0,0
30.52,898,104.555929,2,4,22,5,True,0,0,0
17.89,861,104.900948,2,2,19,5,True,0,0,0
25.48,802,105.653692,2,3,21,5,True,0,0,1
28.75,875,106.01072,2,2,30,5,True,0,0,0
94.5,2000,107.338022,3,8,56,3,False,0,0,2
20.43,907,108.143883,2,4,12,5,True,1,1,0
18.98,752,108.451155,2,2,19,5,True,0,0,0
58.71,1279,109.477134,3,5,39,5,True,0,0,1
54.7,1580,110.122296,3,5,38,5,True,0,0,1
43.11,1139,111.026557,2,3,42,5,True,1,1,1
23.6,790,111.325495,2,3,19,5,True,0,0,0
17.21,629,112.079431,2,3,11,5,True,0,0,0
14.9,860,112.403392,2,2,16,5,True,0,0,0
28.45,905,112.783199,2,4,20,5,True,0,0,0
51.33,1517,113.861744,2,5,44,5,True,1,1,0
18.5,800,114.600588,2,2,19,5,True,0,0,0
38.12,1238,115.085962,2,4,33,5,True,0,0,0
61.29,1421,116.104364,3,5,43,5,True,1,1,1
31.59,1091,116.515992,2,3,30,5,True,0,0,0
15.4,810,117.334046,2,2,16,5,True,0,0,0
12.71,579,117.561963,2,2,11,5,True,0,0,0
65.2,1830,118.745986,3,5,51,5,True,0,0,1
28.48,802,119.066188,2,3,24,5,True,1,1,0
26.23,1127,119.973715,2,2,30,5,True,1,1,0
-8.52,302,120.096653,1,0,7,5,True,0,0,0
24.94,856,120.878967,2,3,21,5,True,1,1,0
13.8,870,121.216523,2,2,15,5,True,0,0,0
53.43,1407,122.253279,3,5,35,5,True,1,1,1
56.59,1491,122.83329,3,5,39,5,True,0,0,1
16.4,810,123.617248,2,2,17,5,True,0,0,0
104.81,1969,124.9191,4,9,62,5,True,0,0,2
20.25,725,125.189517,2,2,20,5,True,0,0,0
17.75,675,125.453962,2,2,17,5,True,1,1,0
16.32,618,126.164497,2,2,15,5,True,0,0,0
34.91,1459,126.748903,2,3,37,5,True,0,0,0
47.87,1463,127.764846,2,4,45,5,True,0,0,0
34.89,1161,128.637,2,4,29,5,True,0,0,0
17.55,795,128.940086,2,2,18,5,True,0,0,0
16.43,807,129.268298,2,2,17,5,True,0,0,0
78.75,1575,130.365674,3,5,62,5,True,0,0,1
17.42,808,131.139571,2,3,13,5,True,0,0,1
31.34,1216,131.632657,2,3,31,5,True,1,1,0
14.57,593,132.316212,2,2,13,5,True,1,1,0
35.72,1178,132.788785,2,3,35,5,True,1,1,0
23.53,897,133.571464,2,2,25,5,True,0,0,0
32.04,1046,133.980406,2,4,25,5,True,1,1,1
40.53,1197,134.967941,2,5,30,5,True,1,1,0
28.08,1042,135.413398,2,2,31,5,True,1,1,0
13.1,840,136.213263,2,2,14,5,True,0,0,0
14.63,387,136.356039,2,3,6,5,True,0,0,0
33.31,919,136.711152,2,3,30,5,True,0,0,1
48.19,1131,137.590038,2,4,42,5,True,0,0,1
70.95,1655,138.720144,3,5,55,5,True,1,1,1
39.47,1303,139.338311,2,3,40,5,True,0,0,0
64.12,1538,140.417323,3,5,47,5,True,1,1,1
25.93,857,140.733955,2,3,22,5,True,0,0,0
55.15,1135,141.610692,3,5,34,5,True,0,0,1
15.7,680,141.888143,2,2,15,5,True,0,0,1
22.56,894,142.679321,2,2,24,5,True,0,0,0
17.38,812,143.013256,2,2,18,5,True,0,0,0
12.66,584,143.239015,2,2,11,5,True,0,0,0
30.91,959,144.055946,2,3,28,5,True,1,1,0
11.58,592,144.293337,2,2,10,5,True,0,0,0
67.65,1585,145.401131,2,4,66,5,True,1,1,0
15.59,691,145.698442,2,2,15,5,True,0,0,0
28.83,867,146.491089,2,4,20,5,True,0,0,0
14.09,441,146.658536,2,2,11,5,True,0,0,0
18.15,635,146.912253,2,2,17,5,True,0,0,0
43.17,1333,147.858368,2,4,39,5,True,0,0,1
19.09,841,148.165298,2,2,20,5,True,0,0,0
32.58,892,148.972248,2,3,29,5,True,0,0,0
6.57,193,149.046736,2,2,1,5,True,0,0,0
23.35,915,149.398638,2,2,25,5,True,0,0,0
62.54,1596,150.504138,3,5,46,5,True,0,0,1
22.33,817,150.825065,2,3,18,5,True,0,0,0
64.44,1706,151.968312,3,5,49,5,True,1,1,1
72.26,1524,153.026571,3,5,55,5,True,0,0,1
17.49,1301,153.98181,2,2,23,5,True,0,0,0
67.38,1512,154.594015,3,5,50,5,True,2,2,1
34.03,847,155.380761,2,4,25,5,True,0,0,0
