#{"t_start": 1789115085.501062, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated,pickups_collected,shield_blocks,elites_killed
11.2,830,15.474772,2,2,12,5,True,0,0,0
9.19,831,16.223984,2,2,10,5,True,0,0,0
-1.46,796,16.524107,1,1,14,5,True,0,0,0
-5.45,695,16.782231,1,1,9,5,True,1,1,0
16.8,870,17.548795,2,2,18,5,True,1,1,0
7.95,755,17.836183,2,2,8,5,True,0,0,0
17.68,1182,18.721451,2,2,22,5,True,2,2,0
9.07,443,18.892476,2,2,6,5,True,0,0,0
12.12,638,19.134422,2,2,11,5,True,0,0,0
4.53,1597,20.150201,1,1,28,5,True,0,0,0
12.74,676,20.391707,2,2,12,5,True,0,0,0
-3.7,820,21.13577,1,1,12,5,True,0,0,0
14.94,856,21.465467,2,2,16,5,True,0,0,0
-7.87,437,22.073433,1,0,9,5,True,0,0,0
-5.7,420,22.235543,1,1,6,5,True,0,0,0
15.71,779,22.528599,2,3,11,5,True,2,2,0
15.72,678,22.780615,2,2,15,5,True,0,0,0
7.45,505,23.415219,2,2,5,5,True,1,1,0
11.27,523,23.617078,2,2,9,5,True,0,0,0
15.92,658,23.872524,2,2,15,5,True,0,0,0
14.66,784,24.66888,2,2,15,5,True,0,0,0
22.76,1074,25.052977,2,2,26,5,True,0,0,0
41.0,2000,26.304784,2,5,27,2,False,2,1,0
20.93,1057,27.171539,2,3,19,5,True,1,1,0
19.11,1139,27.613573,2,2,23,5,True,1,1,0
11.2,830,28.384991,2,2,12,5,True,0,0,0
14.55,1595,29.042434,2,2,23,5,True,1,1,0
10.23,627,29.730391,2,2,9,5,True,0,0,0
8.47,503,29.923473,2,2,6,5,True,0,0,0
10.54,596,30.15337,2,2,9,5,True,1,1,0
14.39,1011,30.960567,2,2,17,5,True,1,1,0
20.36,814,31.318592,2,4,11,5,True,1,1,0
6.71,679,31.59489,2,2,6,5,True,0,0,0
13.81,669,32.293291,2,2,13,5,True,0,0,0
17.08,942,32.656876,2,2,19,5,True,0,0,0
13.1,540,33.318452,2,3,6,5,True,2,2,0
13.09,641,33.573595,2,2,12,5,True,0,0,0
13.31,1019,33.960763,2,2,16,5,True,0,0,0
47.5,2000,35.250633,3,5,23,1,False,1,1,1
13.69,881,36.023455,2,2,15,5,True,0,0,0
20.4,1410,36.605203,2,2,27,5,True,0,0,0
20.77,773,37.363204,2,4,11,5,True,0,0,0
19.27,1223,37.853277,2,2,24,5,True,0,0,0
11.76,1174,38.784257,2,2,16,5,True,0,0,0
12.08,842,39.136569,2,2,13,5,True,0,0,0
17.73,977,39.993347,2,2,20,5,True,0,0,0
20.17,1033,40.374089,2,2,23,5,True,0,0,0
35.75,1875,41.545353,3,5,22,5,True,3,3,1
16.96,954,42.382714,2,2,19,5,True,0,0,0
17.0,950,42.758626,2,2,19,5,True,0,0,0
19.51,699,43.466464,2,3,14,5,True,1,1,0
9.86,1364,44.006297,2,2,16,5,True,0,0,0
19.92,1058,44.879311,2,2,23,5,True,1,1,0
13.23,927,45.25371,2,2,15,5,True,1,1,0
14.85,765,46.015887,2,2,15,5,True,1,1,0
15.05,1045,46.468389,2,2,18,5,True,1,1,0
47.91,1659,47.657684,3,5,32,5,True,0,0,1
17.23,1027,48.106563,2,2,20,5,True,0,0,0
9.99,851,48.950501,2,2,11,5,True,1,1,0
49.0,2000,50.262441,2,5,36,4,False,1,1,0
14.84,1066,50.773698,2,3,13,5,True,1,1,0
7.07,743,51.576903,2,2,7,5,True,0,0,0
30.86,1564,52.198622,2,4,29,5,True,0,0,0
16.09,841,53.031953,2,2,17,5,True,1,1,0
20.07,1043,53.489139,2,3,18,5,True,0,0,0
18.98,852,54.275669,2,2,20,5,True,0,0,0
25.91,959,54.68105,2,4,18,5,True,0,0,0
10.58,492,54.885126,2,2,8,5,True,0,0,0
11.3,520,55.532078,2,2,9,5,True,0,0,0
16.48,802,55.845712,2,2,17,5,True,1,1,0
40.11,1439,56.877222,3,5,22,5,True,0,0,1
15.14,1036,57.258798,2,2,18,5,True,0,0,0
24.19,831,58.041275,2,3,20,5,True,0,0,0
41.99,1351,58.579417,3,5,23,5,True,1,1,1
9.48,702,59.287238,2,2,9,5,True,0,0,0
39.41,1209,59.779901,3,5,19,5,True,2,2,1
22.43,1007,60.676483,2,4,15,5,True,0,0,0
26.31,1019,61.134104,2,3,24,5,True,1,1,0
21.85,1265,62.112081,2,3,22,5,True,0,0,0
14.36,1014,62.524468,2,2,17,5,True,0,0,0
9.9,760,63.278221,2,2,10,5,True,0,0,0
20.56,1194,63.753919,2,2,25,5,True,0,0,0
47.39,1511,64.849974,3,5,30,5,True,0,0,1
9.27,523,65.078132,2,2,7,5,True,0,0,0
13.13,637,65.791133,2,2,12,5,True,1,1,0
17.14,636,66.04058,2,3,11,5,True,0,0,0
50.5,2000,67.366395,2,4,42,3,False,2,2,0
26.97,1053,67.818113,2,3,25,5,True,0,0,0
16.7,1380,68.858025,2,2,23,5,True,1,1,0
48.6,1190,69.818605,3,5,28,5,True,1,1,1
46.11,1939,71.087826,3,5,33,5,True,0,0,1
19.57,993,71.516696,2,3,17,5,True,0,0,0
22.58,792,72.287114,2,4,13,5,True,0,0,0
15.12,738,72.59893,2,2,15,5,True,0,0,0
48.16,1634,73.712548,3,5,32,5,True,0,0,1
43.32,1318,74.258105,3,5,24,5,True,1,1,1
52.23,1327,75.258954,3,5,33,5,True,0,0,1
33.07,1343,76.263803,2,4,29,5,True,1,1,1
29.86,1764,77.380474,2,3,35,5,True,0,0,0
17.57,993,77.809191,2,2,20,5,True,0,0,0
52.87,1663,78.942281,2,4,52,5,True,0,0,1
7.97,653,79.206347,2,2,7,5,True,0,0,0
22.39,1211,80.103251,2,2,27,5,True,1,1,0
22.79,1171,80.5853,2,3,22,5,True,0,0,1
23.89,861,81.378453,2,4,15,5,True,0,0,0
20.12,738,81.68651,2,2,20,5,True,0,0,0
16.27,823,82.008138,2,2,17,5,True,0,0,0
-10.07,457,82.637554,1,0,7,5,True,0,0,0
17.59,1291,83.162768,2,2,23,5,True,1,1,0
45.45,1505,84.216379,2,4,43,5,True,1,1,0
24.31,919,85.029623,2,4,16,5,True,0,0,1
22.7,780,85.340999,2,3,18,5,True,0,0,0
17.0,650,85.59148,2,3,11,5,True,0,0,0
55.64,1286,86.554212,3,5,36,5,True,1,1,1
19.73,777,86.878076,2,2,20,5,True,1,1,0
26.84,966,87.727496,2,3,24,5,True,1,1,0
45.99,1451,88.271765,2,4,43,5,True,1,1,1
35.98,1252,89.17456,2,4,31,5,True,0,0,0
48.9,1260,90.124786,3,5,29,5,True,1,1,1
14.2,930,90.480505,2,2,16,5,True,0,0,0
11.26,424,90.652313,2,2,8,5,True,0,0,0
17.8,770,91.42378,2,2,18,5,True,0,0,0
49.15,1335,91.953044,3,5,30,5,True,0,0,1
24.41,809,92.741956,2,3,20,5,True,1,1,0
19.86,864,93.07796,2,2,21,5,True,0,0,0
16.99,851,93.844303,2,2,18,5,True,1,1,0
42.28,1122,94.314224,3,5,21,5,True,1,1,1
17.09,841,95.161446,2,2,18,5,True,0,0,0
28.71,879,95.530726,2,4,20,5,True,0,0,0
55.79,1471,96.571383,3,5,38,5,True,0,0,1
42.64,1386,97.109657,2,4,39,5,True,0,0,0
42.89,1261,98.118805,2,4,38,5,True,0,0,0
13.41,809,98.451428,2,2,14,5,True,0,0,0
26.51,1499,99.540059,2,2,34,5,True,0,0,0
49.7,1380,100.565332,3,5,31,5,True,1,1,1
22.59,691,100.855362,2,3,17,5,True,0,0,0
64.27,1323,101.842429,3,6,40,5,True,0,0,1
19.86,764,102.155721,2,2,20,5,True,0,0,1
7.29,421,102.327872,2,2,4,5,True,0,0,0
15.33,617,103.02314,2,2,14,5,True,1,1,0
19.36,714,103.311996,2,2,19,5,True,0,0,0
20.93,657,103.557965,2,4,10,5,True,0,0,0
49.77,1073,104.446492,3,5,28,5,True,1,1,1
-5.29,579,104.677108,1,0,13,5,True,0,0,0
33.25,1225,105.610086,2,4,28,5,True,0,0,1
66.73,1777,106.796234,3,5,52,5,True,0,0,1
19.12,738,107.120732,2,3,14,5,True,0,0,1
48.06,1044,107.561366,3,5,26,5,True,0,0,1
14.82,768,108.315112,2,2,15,5,True,1,1,0
20.63,787,108.622415,2,3,16,5,True,0,0,0
10.88,662,109.419949,2,2,10,5,True,1,1,0
27.55,995,109.827272,2,3,25,5,True,1,1,0
53.37,1713,110.963805,3,5,38,5,True,0,0,1
21.42,1208,111.422337,2,3,21,5,True,1,1,0
19.56,694,112.197495,2,3,14,5,True,0,0,0
57.08,1642,113.329054,3,5,41,5,True,0,0,1
36.13,1137,113.7872,2,5,25,5,True,0,0,0
66.52,1398,114.77565,3,5,48,5,True,0,0,1
15.46,804,115.077965,2,2,16,5,True,1,1,0
35.32,1318,116.053248,2,4,31,5,True,0,0,0
3.44,606,116.281384,1,1,17,5,True,0,0,0
33.49,1101,117.154679,2,4,27,5,True,0,0,1
56.06,1444,117.768885,3,5,38,5,True,0,0,1
27.79,1071,118.651613,2,2,31,5,True,1,1,0
17.39,711,118.940925,2,2,17,5,True,0,0,0
20.46,804,119.724553,2,2,21,5,True,1,1,0
29.17,833,120.057612,2,3,25,5,True,1,1,0
59.41,1609,121.132877,3,5,43,5,True,1,1,1
26.33,617,121.385839,2,3,20,5,True,0,0,0
31.23,1127,122.301107,2,3,30,5,True,0,0,0
16.89,1161,122.745896,2,2,21,5,True,0,0,0
33.65,1185,123.695234,2,3,33,5,True,1,1,0
23.92,858,124.076394,2,2,25,5,True,0,0,0
23.28,1022,124.950804,2,3,21,5,True,0,0,1
13.7,480,125.130681,2,2,11,5,True,0,0,0
53.5,2000,126.389628,2,5,40,3,False,0,0,0
65.5,2000,127.61528,3,5,42,3,False,2,2,1
59.7,1480,128.614403,3,5,42,5,True,0,0,1
20.75,775,128.910909,2,2,21,5,True,0,0,0
26.06,944,129.294436,2,3,23,5,True,0,0,0
63.06,1444,130.338046,3,5,45,5,True,1,1,1
21.29,921,131.155655,2,2,23,5,True,1,1,0
60.85,1965,132.389343,3,5,48,5,True,0,0,1
17.39,811,132.715278,2,2,18,5,True,0,0,0
37.02,1148,133.60445,2,3,36,5,True,0,0,0
14.85,565,133.819491,2,2,13,5,True,0,0,0
-9.24,274,133.930177,1,0,6,5,True,0,0,0
23.28,1422,135.008732,2,2,30,5,True,2,2,0
67.94,1456,135.606015,3,5,50,5,True,0,0,1
45.51,1599,136.699196,2,3,49,5,True,0,0,1
72.47,1803,137.83297,3,5,58,5,True,0,0,1
68.43,1807,139.107466,3,5,54,5,True,0,0,1
61.21,1529,140.20932,3,5,44,5,True,0,0,1
52.35,1215,140.673879,3,5,32,5,True,1,1,1
16.28,622,141.349103,2,2,15,5,True,0,0,0
54.52,1098,141.778658,3,5,33,5,True,1,1,1
31.94,956,142.597417,2,3,29,5,True,0,0,0
-6.92,342,142.736692,1,1,4,5,True,0,0,0
41.51,899,143.103627,2,5,28,5,True,0,0,0
11.27,523,143.302445,2,2,9,5,True,0,0,0
18.04,846,144.078603,2,2,19,5,True,1,1,0
76.06,1644,145.205391,3,5,60,5,True,0,0,1
73.2,1830,146.406423,3,5,59,5,True,0,0,1
54.05,1345,146.937494,3,5,35,5,True,1,1,1
51.18,1232,147.846704,3,5,31,5,True,1,1,1
60.6,1090,148.252628,3,5,39,5,True,0,0,1
13.12,338,148.37311,2,3,4,5,True,0,0,0
13.41,809,149.145676,2,2,14,5,True,1,1,0
77.67,1483,150.19473,3,5,60,5,True,0,0,1
24.62,888,150.555887,2,3,21,5,True,1,1,0
31.58,1292,151.531967,2,3,32,5,True,0,0,1
64.82,1468,152.109888,3,5,47,5,True,0,0,1
61.17,1333,153.096291,3,5,42,5,True,1,1,1
17.82,768,153.394148,2,2,18,5,True,1,1,0
24.91,759,154.142283,2,2,25,5,True,0,0,0
22.0,650,154.398343,2,3,16,5,True,0,0,0
61.6,1390,155.413156,3,5,43,5,True,0,0,1
31.42,1008,155.799862,2,3,29,5,True,0,0,1
10.8,370,155.93888,2,2,7,5,True,0,0,0
