#{"t_start": 1789147846.946858, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-8.2,570,0.51903,1,0,10,5,True
-9.89,439,0.669794,1,0,7,5,True
-14.04,154,0.722465,1,0,0,5,True
-14.59,209,0.792526,1,0,0,5,True
-13.96,146,0.839106,1,0,0,5,True
-13.28,178,0.901572,1,0,1,5,True
-11.36,386,1.458541,1,0,5,5,True
-13.72,222,1.531168,1,0,1,5,True
-13.49,199,1.592821,1,0,1,5,True
-14.84,234,1.671164,1,0,0,5,True
-13.93,243,1.757018,1,0,1,5,True
-13.16,366,1.887822,1,0,3,5,True
-13.4,190,1.953983,1,0,1,5,True
-12.14,264,2.041897,1,0,3,5,True
-13.17,267,2.127575,1,0,2,5,True
-5.36,586,2.72841,1,1,8,5,True
-13.64,214,2.804107,1,0,1,5,True
-13.38,288,2.908463,1,0,2,5,True
-13.44,294,3.014656,1,0,2,5,True
-14.79,229,3.094674,1,0,0,5,True
-14.31,281,3.196449,1,0,1,5,True
-15.03,253,3.703184,1,0,0,5,True
-12.92,242,3.812459,1,0,2,5,True
-12.11,361,3.943332,1,0,4,5,True
-14.67,417,4.09585,1,0,2,5,True
-12.44,194,4.166551,1,0,2,5,True
-11.6,510,4.35146,1,0,6,5,True
-11.6,310,4.874536,1,0,4,5,True
-14.07,457,5.04259,1,0,3,5,True
-11.3,480,5.210355,1,0,6,5,True
-10.88,738,5.484519,1,0,9,5,True
-9.55,305,5.600276,1,0,6,5,True
-11.29,679,6.26056,1,0,8,5,True
-10.77,727,6.534557,1,0,9,5,True
-6.3,1180,7.367523,1,1,13,5,True
-6.46,596,7.586395,1,1,7,5,True
-11.54,904,7.919472,1,0,10,5,True
