#{"t_start": 1789147846.949357, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.6,110,0.358054,1,0,0,5,True
-12.47,197,0.428276,1,0,2,5,True
-13.83,133,0.472177,1,0,0,5,True
-13.98,148,0.523253,1,0,0,5,True
-12.06,356,0.643025,1,0,4,5,True
-14.91,241,0.727293,1,0,0,5,True
-13.61,311,0.829374,1,0,2,5,True
-13.18,168,0.886977,1,0,1,5,True
-11.86,336,1.006361,1,0,4,5,True
-11.26,576,1.613092,1,0,7,5,True
-14.88,238,1.695378,1,0,0,5,True
-13.53,203,1.767528,1,0,1,5,True
-13.66,316,1.880425,1,0,2,5,True
-12.89,139,1.928782,1,0,1,5,True
-13.26,176,1.990853,1,0,1,5,True
-13.34,284,2.081064,1,0,2,5,True
-11.16,266,2.575793,1,0,4,5,True
-14.59,209,2.645506,1,0,0,5,True
-11.94,344,2.760195,1,0,4,5,True
-13.91,141,2.810617,1,0,0,5,True
-9.25,375,2.946943,1,0,7,5,True
-11.03,353,3.071534,1,0,5,5,True
-14.23,373,3.205718,1,0,2,5,True
-14.0,350,3.76966,1,0,2,5,True
-10.84,334,3.89134,1,0,5,5,True
-15.15,265,3.986526,1,0,0,5,True
-13.7,220,4.067816,1,0,1,5,True
-8.25,475,4.238826,1,0,9,5,True
-9.88,538,4.43307,1,0,8,5,True
-12.28,278,4.947909,1,0,3,5,True
-13.09,359,5.077579,1,0,3,5,True
-11.72,422,5.226388,1,0,5,5,True
-14.8,430,5.385938,1,0,2,5,True
-7.31,881,6.122297,1,1,9,5,True
-11.63,713,6.389573,1,0,8,5,True
-14.22,472,6.568546,1,0,3,5,True
7.07,943,7.314826,2,2,9,5,True
-13.63,313,7.427991,1,0,2,5,True
-13.17,667,7.674459,1,0,6,5,True
-13.73,423,7.830421,1,0,3,5,True
