#{"t_start": 1789251394.6109529, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-19.06,406,0.582556,1,0,0,10,True
-18.29,1029,0.941631,1,1,2,10,True
-16.42,242,1.023741,1,0,1,10,True
-20.88,688,1.689344,1,0,1,10,True
-17.6,260,1.779168,1,0,0,10,True
-19.46,446,1.939612,1,0,0,10,True
-0.02,1702,2.980862,2,2,12,10,True
-4.5,2000,4.180973,1,1,14,7,False
-2.5,2000,5.347553,1,0,21,7,False
22.5,2000,6.472032,2,2,26,7,False
33.43,1457,6.998881,3,5,18,10,True
46.5,2000,8.190677,3,5,25,7,False
53.27,1773,9.283915,3,8,26,10,True
56.24,1576,10.293813,3,8,27,10,True
12.73,1227,11.148912,2,3,15,10,True
64.8,1820,12.22793,3,7,43,10,True
48.68,1432,12.72028,3,7,23,10,True
70.96,1304,13.606668,4,9,24,10,True
103.5,2000,14.751755,4,11,42,7,False
98.5,2000,15.913604,4,12,32,7,False
152.0,2000,17.085727,6,17,40,6,False
133.0,2000,18.297732,5,14,46,6,False
124.0,2000,19.463734,5,14,36,4,False
74.61,1339,19.953276,4,11,18,10,True
42.3,770,20.658706,3,7,10,10,True
151.5,2000,21.81391,6,18,35,7,False
62.03,897,22.15329,4,9,11,10,True
180.0,2000,23.314686,7,21,39,8,False
145.5,2000,24.490674,6,17,33,5,False
137.69,1731,25.544342,6,19,25,10,True
72.14,1186,26.382753,4,10,19,10,True
156.5,2000,27.531478,6,18,40,7,False
164.5,2000,28.686345,6,20,36,3,False
102.46,1354,29.170253,5,14,21,10,True
129.2,1580,30.153805,6,17,25,10,True
187.5,2000,31.304378,7,23,34,3,False
207.0,2000,32.459464,8,25,36,8,False
216.0,2000,33.628292,8,27,32,2,False
185.5,2000,34.734761,7,23,34,7,False
216.5,2000,35.839195,8,27,35,7,False
238.5,2000,36.937333,9,30,32,7,False
247.5,2000,38.070495,9,32,31,7,False
234.5,2000,39.195163,9,30,27,5,False
232.5,2000,40.345766,9,29,30,5,False
245.0,2000,41.496908,9,31,31,2,False
239.0,2000,42.640325,9,30,31,4,False
264.0,2000,43.775375,10,33,31,4,False
231.68,1832,44.84126,9,32,25,10,True
271.5,2000,46.0034,10,35,29,5,False
262.0,2000,47.147145,10,33,28,2,False
279.0,2000,48.305599,10,36,31,4,False
158.28,1472,48.868374,7,22,18,10,True
268.5,2000,50.028118,10,34,30,3,False
287.5,2000,51.188939,11,38,22,9,False
271.5,2000,52.3369,10,36,26,9,False
271.5,2000,53.458342,10,35,28,3,False
294.0,2000,54.564865,11,38,26,4,False
263.5,2000,55.64002,10,34,28,9,False
210.79,1421,56.558797,9,29,15,10,True
303.0,2000,57.6603,11,40,25,4,False
305.0,2000,58.751569,11,40,26,2,False
250.44,1756,59.776516,10,34,23,10,True
301.5,2000,60.913315,11,39,29,5,False
318.0,2000,62.031147,12,42,21,6,False
302.0,2000,63.146918,11,40,26,8,False
324.0,2000,64.284264,12,42,25,2,False
304.0,2000,65.386378,11,40,26,4,False
260.09,1791,66.062614,10,36,23,10,True
325.0,2000,67.224417,12,43,22,4,False
294.0,2000,68.36297,11,38,27,6,False
330.0,2000,69.469431,12,44,21,2,False
349.0,2000,70.607435,13,46,20,2,False
319.5,2000,71.778092,12,42,22,5,False
331.5,2000,72.885996,12,44,25,7,False
322.0,2000,74.038718,12,42,23,2,False
330.0,2000,75.144232,12,44,22,4,False
363.5,2000,76.259453,13,48,24,1,False
346.0,2000,77.393434,13,45,22,2,False
324.5,2000,78.548501,12,43,21,3,False
348.0,2000,79.697437,13,46,22,8,False
330.0,2000,80.82346,12,44,23,6,False
326.0,2000,81.951725,12,44,19,6,False
346.5,2000,83.114957,13,46,20,7,False
347.5,2000,84.271924,13,45,25,5,False
330.5,2000,85.407593,12,44,21,1,False
361.0,2000,86.548253,13,48,23,4,False
343.0,2000,87.705929,13,45,19,2,False
359.5,2000,88.815864,13,48,20,1,False
332.0,2000,89.936677,12,44,24,4,False
342.0,2000,91.025956,13,45,20,6,False
351.0,2000,92.168238,13,46,23,4,False
319.0,2000,93.319924,12,41,27,6,False
345.5,2000,94.47684,13,45,21,1,False
331.5,2000,95.582477,12,44,24,5,False
344.5,2000,96.714018,13,45,21,3,False
353.0,2000,97.838921,13,46,24,2,False
353.5,2000,98.986544,13,47,22,7,False
356.0,2000,100.117879,13,47,22,2,False
347.5,2000,101.264461,13,45,25,5,False
354.5,2000,102.389867,13,47,22,5,False
324.0,2000,103.510229,12,42,25,2,False
356.0,2000,104.649091,13,47,21,0,False
358.0,2000,105.746732,13,47,23,0,False
360.5,2000,106.885242,13,48,24,7,False
352.0,2000,108.011882,13,46,23,2,False
349.5,2000,108.718644,13,46,23,7,False
363.5,2000,109.829709,13,48,24,1,False
376.0,2000,111.000316,14,50,17,2,False
346.0,2000,112.114315,13,45,22,2,False
372.0,2000,113.246688,14,49,19,4,False
