#{"t_start": 1789251394.611715, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-19.01,401,0.579896,1,0,0,10,True
-19.99,499,0.753855,1,0,0,10,True
-19.17,917,1.068583,1,0,5,10,True
-20.22,1122,1.88881,1,0,6,10,True
-18.43,543,2.084246,1,0,2,10,True
-4.0,2000,3.243265,1,0,19,6,False
16.0,2000,4.449621,2,2,18,4,False
12.95,1705,5.487241,2,2,25,10,True
4.7,1330,6.38071,2,2,13,10,True
38.0,2000,7.525591,2,4,31,6,False
57.0,2000,8.727572,3,6,30,6,False
49.0,2000,9.899994,3,5,28,8,False
92.0,2000,11.046468,4,10,36,8,False
72.04,1696,11.648572,4,9,29,10,True
79.0,2000,12.776814,3,8,42,6,False
70.38,1862,13.859335,4,10,24,10,True
88.0,2000,15.019533,4,9,35,4,False
117.67,1833,16.106945,5,15,36,10,True
77.95,1605,17.145985,4,11,24,10,True
122.0,2000,18.353504,5,14,35,6,False
117.04,1696,19.40618,5,16,29,10,True
136.0,2000,20.560428,5,16,39,6,False
105.26,1674,21.600965,5,13,32,10,True
42.72,728,21.869049,3,7,10,10,True
154.0,2000,23.023688,6,19,31,4,False
111.71,1529,24.022186,5,16,22,10,True
113.92,1708,24.66024,5,15,31,10,True
137.78,1522,25.642236,6,19,23,10,True
163.0,2000,26.783975,6,19,42,8,False
178.5,2000,27.927194,7,21,37,7,False
175.5,2000,29.073884,7,21,34,7,False
190.0,2000,30.203806,7,23,36,2,False
183.5,2000,31.361376,7,23,33,9,False
195.5,2000,32.517385,7,24,39,7,False
240.5,2000,33.688929,9,31,29,7,False
108.92,1208,34.514935,5,16,16,10,True
110.16,1384,34.986078,5,15,24,10,True
231.0,2000,36.084926,9,29,29,6,False
191.5,2000,37.196411,7,24,34,5,False
236.5,2000,38.323548,9,30,29,5,False
217.0,2000,39.465807,8,28,29,4,False
162.11,1389,40.394075,7,22,21,10,True
236.5,2000,41.543381,9,30,31,9,False
233.33,1867,42.639139,9,32,27,10,True
244.0,2000,43.774091,9,31,30,2,False
261.5,2000,44.912632,10,33,30,7,False
268.5,2000,46.064519,10,35,24,1,False
194.69,1731,47.108088,8,26,27,10,True
271.5,2000,47.854222,10,35,28,3,False
263.5,2000,49.032588,10,33,30,3,False
267.0,2000,50.17932,10,34,28,2,False
213.22,1678,51.22705,9,29,20,10,True
271.5,2000,52.375291,10,35,27,1,False
289.5,2000,53.496306,11,37,26,3,False
304.0,2000,54.597081,11,40,26,4,False
324.0,2000,55.678686,12,42,26,4,False
289.0,2000,56.793491,11,38,23,8,False
317.5,2000,57.886018,12,41,24,3,False
347.0,2000,58.994251,13,45,23,2,False
317.0,2000,60.101069,12,41,23,2,False
303.5,2000,61.232767,11,40,27,7,False
323.0,2000,62.348337,12,42,25,4,False
316.5,2000,63.478941,12,41,24,5,False
296.0,2000,64.594558,11,39,25,8,False
318.5,2000,65.738281,12,42,21,5,False
330.5,2000,66.897908,12,44,22,3,False
351.5,2000,68.060074,13,46,25,7,False
315.5,2000,69.172834,12,41,24,7,False
300.5,2000,70.294694,11,39,27,3,False
322.5,2000,71.45204,12,42,24,3,False
301.0,2000,72.597455,11,40,24,6,False
322.0,2000,73.720628,12,42,25,6,False
331.0,2000,74.851167,12,44,22,2,False
358.5,2000,75.940577,13,47,24,1,False
316.5,2000,77.078331,12,41,25,7,False
321.5,2000,78.219634,12,42,24,5,False
331.5,2000,79.385342,12,44,24,5,False
344.5,2000,80.526944,13,45,22,5,False
355.0,2000,81.636083,13,47,21,2,False
349.0,2000,82.792732,13,46,23,8,False
323.0,2000,83.949269,12,43,22,8,False
302.0,2000,85.080616,11,40,26,8,False
348.0,2000,86.23771,13,46,20,4,False
354.5,2000,87.38034,13,47,21,3,False
333.5,2000,88.097798,12,44,27,7,False
347.0,2000,89.205439,13,45,23,2,False
329.5,2000,90.322906,12,44,21,3,False
328.0,2000,91.441623,12,44,21,6,False
349.0,2000,92.577367,13,46,23,8,False
359.0,2000,93.718498,13,48,19,0,False
349.0,2000,94.848531,13,47,17,6,False
329.0,2000,95.974674,12,43,27,6,False
351.5,2000,97.117122,13,46,24,5,False
344.5,2000,98.250947,13,45,24,9,False
263.38,1462,99.209525,11,37,8,10,True
360.5,2000,100.329553,13,48,24,7,False
354.0,2000,101.475717,13,47,22,6,False
349.5,2000,102.611325,13,46,22,5,False
354.5,2000,103.71245,13,47,22,5,False
355.5,2000,104.845341,13,47,22,3,False
334.0,2000,105.965661,12,44,26,4,False
348.0,2000,107.099581,13,46,19,2,False
329.0,2000,108.227988,12,43,25,2,False
349.0,2000,109.336503,13,45,25,2,False
328.5,2000,110.471577,12,44,19,1,False
349.5,2000,111.639468,13,46,23,7,False
356.0,2000,112.745184,13,48,19,6,False
