#{"t_start": 1789251394.6137931, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-18.07,1007,0.790398,1,0,7,10,True
-18.97,497,0.962907,1,0,1,10,True
-19.63,963,1.721609,1,1,0,10,True
-20.76,1576,2.291881,1,0,10,10,True
-29.22,1922,3.427692,1,0,5,10,True
8.5,2000,4.625641,2,2,12,7,False
32.0,2000,5.761752,2,4,25,6,False
35.5,2000,6.898845,2,3,33,5,False
16.3,1470,7.887774,2,4,16,10,True
24.91,1509,8.87968,2,4,25,10,True
90.0,2000,10.060577,4,9,38,6,False
31.59,1341,10.55744,3,5,15,10,True
85.5,2000,11.672821,4,9,35,9,False
49.21,1279,12.548811,3,7,22,10,True
102.0,2000,13.67702,4,10,44,4,False
46.85,1315,14.565065,3,8,15,10,True
97.0,2000,15.747868,4,12,30,6,False
35.68,1032,16.106045,3,5,16,10,True
49.98,1102,16.951288,3,8,16,10,True
148.0,2000,18.157429,6,17,36,6,False
52.35,965,18.542125,3,8,17,10,True
74.19,1481,19.497886,4,9,29,10,True
110.52,1748,20.557448,5,14,33,10,True
110.56,1544,21.130508,5,14,31,10,True
77.59,1441,22.090308,4,11,22,10,True
149.0,2000,23.242634,6,18,32,6,False
167.0,2000,24.428613,7,21,25,6,False
48.01,799,24.710478,3,8,11,10,True
98.29,1371,25.637117,5,13,22,10,True
184.0,2000,26.779161,7,23,29,0,False
133.46,1654,27.799871,6,17,30,10,True
143.56,1844,28.895149,6,19,32,10,True
219.0,2000,30.023188,8,27,36,4,False
106.03,1197,30.449404,5,15,18,10,True
211.5,2000,31.606933,8,25,40,7,False
138.92,1508,32.589656,6,19,24,10,True
184.0,2000,33.755218,7,22,36,4,False
163.68,1932,34.826305,7,22,28,10,True
181.26,1974,35.921216,7,24,36,10,True
143.88,1412,36.815684,6,20,23,10,True
235.5,2000,37.948233,9,29,32,3,False
204.5,2000,39.079125,8,25,34,9,False
156.72,1428,39.58133,7,21,21,10,True
241.5,2000,40.752389,9,32,26,9,False
201.8,1820,41.825988,8,28,25,10,True
241.5,2000,42.949871,9,31,31,9,False
262.0,2000,44.090954,10,33,28,2,False
289.5,2000,45.261854,11,38,21,3,False
261.5,2000,46.402724,10,33,31,9,False
252.05,1995,47.548692,10,34,27,10,True
274.5,2000,48.699734,10,36,28,7,False
291.0,2000,49.87648,11,37,28,4,False
279.5,2000,51.028153,10,36,32,5,False
243.68,1632,52.052304,10,33,20,10,True
299.0,2000,53.204404,11,37,36,4,False
288.5,2000,54.308168,11,38,22,7,False
288.0,2000,55.382093,11,37,25,4,False
327.5,2000,56.491175,12,43,26,7,False
300.0,2000,57.596431,11,39,26,2,False
325.5,2000,58.687386,12,43,23,5,False
293.0,2000,59.793745,11,38,25,4,False
316.0,2000,60.932955,12,41,22,2,False
317.5,2000,62.049789,12,41,25,5,False
300.5,2000,63.16631,11,40,22,3,False
299.5,2000,64.302904,11,39,26,3,False
320.5,2000,65.405528,12,41,26,1,False
281.21,1879,66.114959,11,39,20,10,True
323.5,2000,67.275949,12,43,19,1,False
329.5,2000,68.415679,12,44,22,5,False
327.5,2000,69.521957,12,43,23,1,False
323.0,2000,70.659302,12,43,20,4,False
315.5,2000,71.828338,12,41,25,9,False
354.0,2000,72.941681,13,47,21,4,False
230.26,1474,73.895058,9,32,20,10,True
343.5,2000,75.011289,13,45,19,1,False
357.5,2000,76.116244,13,47,25,5,False
336.5,2000,77.255418,12,44,28,3,False
326.0,2000,78.403196,12,44,19,6,False
325.5,2000,79.557225,12,44,19,7,False
253.24,1676,80.579212,10,36,15,10,True
327.5,2000,81.695439,12,43,25,5,False
353.0,2000,82.853788,13,46,25,4,False
339.5,2000,84.007263,13,45,18,7,False
337.5,2000,85.139922,12,44,29,3,False
353.5,2000,86.295401,13,46,25,3,False
330.0,2000,87.438113,12,43,26,2,False
346.0,2000,88.569028,13,45,24,6,False
352.5,2000,89.679708,13,47,18,1,False
350.0,2000,90.790491,13,46,22,4,False
371.0,2000,91.499459,14,49,18,4,False
351.5,2000,92.636349,13,46,23,3,False
351.0,2000,93.775935,13,46,23,4,False
374.0,2000,94.903625,14,49,22,6,False
358.5,2000,96.023651,13,48,19,1,False
376.0,2000,97.172569,14,49,22,2,False
361.0,2000,98.307289,13,48,21,0,False
358.5,2000,99.443485,13,48,21,5,False
360.0,2000,100.58475,13,48,22,4,False
374.0,2000,101.724408,14,49,21,4,False
349.0,2000,102.855114,13,47,18,8,False
352.0,2000,103.945272,13,47,20,6,False
348.0,2000,105.079268,13,46,21,6,False
343.5,2000,106.21993,13,45,20,3,False
328.5,2000,107.337432,12,44,20,3,False
379.5,2000,108.465795,14,49,25,1,False
318.5,2000,109.593597,12,42,23,9,False
377.5,2000,110.731629,14,49,23,1,False
373.5,2000,111.882305,14,49,21,5,False
381.0,2000,112.994629,14,50,22,2,False
