#{"t_start": 1789251394.611383, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-22.08,1008,0.793252,1,0,3,10,True
-19.35,535,0.977969,1,0,1,10,True
-18.23,1423,1.898585,1,0,11,10,True
-18.92,1492,2.862246,1,0,11,10,True
-7.5,2000,4.06767,1,0,17,9,False
-14.91,1591,4.658673,1,0,16,10,True
5.68,1732,5.699331,2,3,13,10,True
15.66,1534,6.665552,2,2,26,10,True
55.5,2000,7.845466,3,6,28,5,False
-7.96,696,8.108265,1,1,9,10,True
49.5,2000,9.286909,3,5,29,9,False
32.96,1004,10.088519,3,5,13,10,True
48.17,1883,11.180598,3,5,37,10,True
91.0,2000,12.323421,4,10,35,8,False
71.98,1602,12.872538,4,10,23,10,True
11.49,951,13.638485,2,2,16,10,True
81.18,1482,14.589756,4,11,26,10,True
70.79,1721,15.667584,4,11,18,10,True
103.5,2000,16.382352,4,12,38,9,False
105.4,1860,17.536957,5,13,34,10,True
142.5,2000,18.73848,6,17,32,9,False
47.6,940,19.498086,3,8,12,10,True
150.5,2000,20.652212,6,17,38,5,False
125.0,2000,21.806778,5,15,34,8,False
155.5,2000,22.967611,6,19,32,3,False
98.76,1524,23.963982,5,13,24,10,True
109.99,1401,24.49387,5,15,24,10,True
163.0,2000,25.645529,6,19,42,8,False
114.42,1658,26.667205,5,16,26,10,True
181.5,2000,27.809498,7,23,29,5,False
184.0,2000,28.96024,7,23,32,6,False
99.78,1322,29.845461,5,13,23,10,True
175.0,2000,30.98909,7,21,34,8,False
201.24,1876,31.676955,8,27,30,10,True
137.06,1694,32.730932,6,18,29,10,True
159.89,1611,33.748401,7,21,26,10,True
201.0,2000,34.842942,8,25,30,8,False
164.07,1793,35.877006,7,21,32,10,True
195.59,1841,36.921864,8,27,24,10,True
106.35,1165,37.325547,5,15,18,10,True
139.8,1320,38.22019,6,20,18,10,True
218.0,2000,39.352994,8,28,32,8,False
231.5,2000,40.515454,9,29,29,5,False
195.29,1871,41.607819,8,26,29,10,True
237.5,2000,42.744918,9,31,26,7,False
266.5,2000,43.886229,10,34,30,7,False
261.0,2000,45.037527,10,33,29,6,False
242.5,2000,46.185185,9,31,29,3,False
245.0,2000,47.326688,9,32,28,6,False
289.5,2000,48.489104,11,37,26,3,False
276.5,2000,49.66154,10,36,27,1,False
241.5,2000,50.81445,9,31,31,9,False
289.0,2000,51.969813,11,38,22,6,False
287.0,2000,53.122298,11,37,25,6,False
278.0,2000,54.233188,10,36,30,4,False
293.0,2000,55.309074,11,38,26,6,False
290.0,2000,56.410187,11,38,23,6,False
300.0,2000,57.521902,11,39,27,4,False
322.5,2000,58.607889,12,42,26,7,False
319.0,2000,59.71768,12,41,26,4,False
302.0,2000,60.849379,11,39,29,4,False
320.0,2000,61.54091,12,41,28,6,False
306.5,2000,62.663613,11,40,30,7,False
322.5,2000,63.796314,12,42,24,3,False
328.5,2000,64.910547,12,44,20,3,False
296.0,2000,66.076904,11,38,29,6,False
324.0,2000,67.239249,12,42,26,4,False
327.5,2000,68.37762,12,43,24,3,False
314.0,2000,69.483744,12,41,23,8,False
325.5,2000,70.621247,12,42,26,1,False
351.5,2000,71.791617,13,46,22,1,False
334.0,2000,72.904881,12,44,25,2,False
321.5,2000,74.052011,12,42,24,5,False
328.5,2000,75.158462,12,43,25,3,False
327.0,2000,76.273942,12,43,25,6,False
321.0,2000,77.406348,12,42,24,6,False
353.5,2000,78.561415,13,47,21,5,False
278.54,1646,79.584924,11,39,15,10,True
327.0,2000,80.717738,12,44,21,8,False
338.6,1940,81.809953,13,46,23,10,True
345.5,2000,82.979278,13,45,22,3,False
331.5,2000,84.14282,12,44,23,3,False
345.0,2000,85.267985,13,45,22,4,False
344.5,2000,86.4179,13,45,20,1,False
349.5,2000,87.566134,13,47,17,5,False
349.5,2000,88.682815,13,46,21,3,False
355.5,2000,89.79694,13,47,22,3,False
357.0,2000,90.904645,13,47,25,6,False
346.0,2000,92.03523,13,45,23,4,False
349.0,2000,93.180563,13,46,21,4,False
356.0,2000,94.324079,13,48,18,4,False
351.5,2000,95.442982,13,46,22,1,False
363.5,2000,96.572695,13,48,25,3,False
328.0,2000,97.708316,12,43,24,2,False
353.0,2000,98.846105,13,47,21,6,False
332.0,2000,99.553847,12,44,24,4,False
352.5,2000,100.708385,13,46,25,5,False
357.0,2000,101.836717,13,47,24,4,False
354.5,2000,102.963135,13,46,25,1,False
373.5,2000,104.100085,14,49,20,3,False
316.5,2000,105.202183,12,41,26,9,False
324.5,2000,106.340438,12,43,23,7,False
375.5,2000,107.458554,14,49,22,3,False
345.0,2000,108.59148,13,45,23,6,False
376.0,2000,109.705431,14,49,21,0,False
358.0,2000,110.857213,13,48,21,6,False
351.5,2000,111.991456,13,46,23,3,False
363.5,2000,113.112224,13,48,24,1,False
