#{"t_start": 1789207838.203876, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-17.026649,599,0.536259,1,0,4,10,True
-21.028658,599,0.757137,1,0,0,10,True
-16.520381,648,0.989413,1,0,5,10,True
-12.637045,1060,1.835936,1,1,8,10,True
-17.97173,294,1.939232,1,0,0,10,True
-8.619754,1257,2.836824,1,0,19,10,True
-17.882628,485,3.010317,1,0,2,10,True
-11.939462,590,3.24066,1,0,9,10,True
-17.033125,400,3.397165,1,0,2,10,True
-11.36453,433,4.03056,1,0,8,10,True
10.934791,1500,4.662807,2,2,21,10,True
-12.57468,454,5.283178,1,0,7,10,True
6.624792,933,5.662312,2,2,11,10,True
30.655157,1427,6.64367,2,2,40,10,True
34.237777,967,7.02462,3,5,14,10,True
34.367141,857,7.775345,3,5,13,10,True
56.288097,1264,8.242797,3,6,34,10,True
50.436115,1245,9.16778,3,6,28,10,True
56.226162,1166,9.598036,3,6,33,10,True
21.88506,1004,10.38631,2,3,22,10,True
50.13864,1077,10.792175,3,6,26,10,True
100.846423,1605,11.852948,4,10,52,10,True
83.623204,1424,12.812042,4,9,38,10,True
53.100754,983,13.194746,3,6,28,10,True
61.321687,1360,14.148256,3,6,40,10,True
88.295798,1360,15.110729,4,9,42,10,True
165.338515,1753,16.220976,6,17,63,10,True
79.319273,960,16.60985,4,9,29,10,True
173.876588,2000,17.818862,6,17,63,8,False
188.360105,2000,19.010474,6,20,61,5,False
125.472509,1243,19.89775,5,15,38,10,True
128.04545,1484,20.439976,5,14,48,10,True
85.354724,1156,21.305183,4,10,32,10,True
168.939443,1693,22.390558,6,18,61,10,True
217.370032,2000,23.55665,7,24,62,9,False
112.194635,1270,24.015802,5,13,35,10,True
177.82721,1804,25.141057,6,20,61,10,True
248.845675,2000,26.308842,8,27,68,8,False
186.782846,1507,27.299264,7,23,42,10,True
254.826044,2000,28.483608,8,28,66,2,False
119.865908,1105,28.91905,5,15,31,10,True
150.19903,1270,29.826534,6,18,38,10,True
