#{"t_start": 1789207838.202912, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-9.608756,557,0.521617,1,1,6,10,True
-15.957904,891,0.848161,1,0,8,10,True
-19.157874,911,1.626182,1,0,5,10,True
-20.366302,533,1.83162,1,0,0,10,True
-11.811523,976,2.174101,1,0,13,10,True
21.434609,2000,3.372017,2,2,25,7,False
12.124788,1380,4.406026,2,2,21,10,True
15.593949,1433,5.447235,2,3,20,10,True
17.014391,793,5.748851,2,3,15,10,True
46.397979,1353,6.712496,3,5,30,10,True
46.162751,1175,7.154918,3,5,28,10,True
36.371698,1055,7.969382,3,5,17,10,True
69.43326,1347,8.931725,3,8,38,10,True
100.752261,1216,9.397289,4,12,38,10,True
7.557673,341,9.521055,2,2,6,10,True
151.39672,2000,10.673656,5,15,61,9,False
148.53831,1933,11.864356,5,14,73,10,True
49.062481,986,12.660395,3,6,24,10,True
133.749759,1815,13.77538,5,14,57,10,True
157.830929,2000,14.996102,5,16,62,8,False
153.973413,1788,15.691793,6,17,52,10,True
119.634195,1625,16.785979,5,13,46,10,True
174.341496,2000,17.978367,5,16,77,5,False
203.35549,2000,19.165911,7,21,63,9,False
220.34342,2000,20.325511,7,23,68,5,False
216.813745,2000,21.511694,7,23,65,6,False
185.180701,1868,22.65,7,21,54,10,True
213.320318,2000,23.80751,7,22,67,7,False
75.202464,873,24.128354,4,9,24,10,True
221.850035,2000,25.321094,7,24,65,6,False
240.339519,2000,26.499969,8,25,68,5,False
202.453357,1840,27.627984,7,24,56,10,True
93.099758,982,28.411388,4,12,28,10,True
268.349752,2000,29.615475,9,29,68,9,False
