#{"t_start": 1789207838.207136, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-18.133012,410,0.459115,1,0,1,10,True
12.704664,1225,0.910168,2,2,20,10,True
-22.715198,1067,1.754038,1,0,3,10,True
-12.834784,679,2.001755,1,0,9,10,True
-7.160618,1011,2.808845,1,0,18,10,True
-21.222161,818,3.112904,1,0,2,10,True
-6.815273,577,3.332226,1,1,9,10,True
27.915676,2000,4.624043,2,2,31,6,False
13.853569,609,5.315633,2,3,10,10,True
26.361296,1455,5.895397,2,4,26,10,True
-17.720727,269,5.992798,1,0,0,10,True
24.968701,898,6.783963,2,4,19,10,True
63.786688,1310,7.705139,3,8,32,10,True
56.893585,1104,8.108347,3,7,28,10,True
47.554366,939,8.914765,3,5,27,10,True
-10.253551,222,9.006492,1,1,2,10,True
71.94805,1092,9.421849,4,9,23,10,True
13.721433,621,9.640238,2,3,10,10,True
62.621477,1127,10.472571,3,8,29,10,True
94.834247,1602,11.513721,4,9,51,10,True
65.555263,1134,11.975099,3,8,32,10,True
87.390943,1053,12.785676,4,10,33,10,True
134.850188,2000,13.986497,4,11,74,8,False
73.258662,1362,14.947081,3,8,42,10,True
137.137884,1872,15.677093,5,15,56,10,True
98.40864,1150,16.56294,4,12,35,10,True
46.13477,778,16.89134,3,6,19,10,True
87.217538,1069,17.719343,4,10,33,10,True
203.863695,2000,18.919928,7,21,63,8,False
117.608239,1328,19.830988,5,13,41,10,True
99.247409,1366,20.335304,4,12,38,10,True
93.280495,963,21.119299,4,12,28,10,True
139.688421,1419,21.674087,5,15,54,10,True
115.593976,1526,22.6751,5,13,41,10,True
160.188281,1766,23.745037,6,17,58,10,True
235.33894,2000,24.938338,8,26,58,5,False
219.820631,2000,26.098001,7,24,63,6,False
86.279064,664,26.354696,4,12,18,10,True
178.714162,1515,27.353517,7,22,39,10,True
179.625025,1427,28.319065,7,21,44,10,True
249.853876,2000,29.520334,8,27,67,4,False
