#{"t_start": 1789207838.205986, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-0.010441,996,0.679505,1,1,20,10,True
-20.46305,543,0.877063,1,0,0,10,True
-6.83331,1276,1.797041,1,1,16,10,True
-19.079677,604,2.016722,1,0,2,10,True
-18.500579,347,2.134395,1,0,0,10,True
-15.697765,766,2.861908,1,0,7,10,True
-17.278257,724,3.131544,1,0,5,10,True
9.308672,1464,4.177719,2,2,19,10,True
39.409626,2000,5.462541,2,4,33,7,False
57.945281,1495,6.028471,3,5,43,10,True
32.989777,1589,7.075809,2,4,34,10,True
50.122874,1377,8.013194,3,5,34,10,True
37.578452,636,8.260527,3,5,14,10,True
51.871671,1400,9.244807,3,5,36,10,True
-9.119638,408,9.39663,1,0,10,10,True
51.422911,1249,10.273338,3,6,29,10,True
90.947555,1195,10.713571,4,10,38,10,True
51.975094,991,11.525954,3,7,22,10,True
20.987099,794,11.847436,2,2,24,10,True
52.811595,910,12.614317,3,7,22,10,True
81.488164,1337,13.12682,4,9,35,10,True
44.014456,791,13.855328,3,6,17,10,True
90.908624,1497,14.438355,4,9,46,10,True
154.273435,1564,15.479703,6,17,50,10,True
46.577519,834,16.236647,3,7,15,10,True
128.772599,1513,16.861105,5,13,54,10,True
167.775899,1710,17.941456,6,19,55,10,True
203.372274,2000,19.127126,7,22,58,9,False
220.318447,2000,20.283988,7,23,68,5,False
148.762501,1509,21.277949,6,17,44,10,True
155.112163,1479,22.28615,6,17,50,10,True
152.259766,1561,22.864325,6,17,48,10,True
130.732517,1414,23.803185,5,15,45,10,True
240.327284,2000,24.998983,8,27,60,9,False
274.28991,2000,26.156668,9,31,62,5,False
237.326274,2000,27.340442,8,25,65,5,False
258.32641,2000,28.524166,8,28,69,1,False
172.061806,1183,29.423142,7,21,34,10,True
82.391185,755,29.702857,4,11,20,10,True
