#{"t_start": 1789147787.378956, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.45,195,0.396056,1,0,0,5,True
-10.3,480,0.560434,1,0,7,5,True
-12.02,352,0.68436,1,0,4,5,True
-15.32,282,0.784147,1,0,0,5,True
-14.18,268,0.877589,1,0,1,5,True
-7.71,121,0.917285,1,1,1,5,True
-11.6,210,0.988193,1,0,3,5,True
-13.74,224,1.492826,1,0,1,5,True
-14.39,389,1.629828,1,0,2,5,True
-9.41,391,1.764436,1,0,7,5,True
-10.19,369,1.889979,1,0,6,5,True
-12.82,232,1.97504,1,0,2,5,True
-13.53,203,2.049303,1,0,1,5,True
-12.25,175,2.113269,1,0,2,5,True
-13.97,147,2.167677,1,0,0,5,True
-11.19,269,2.676498,1,0,4,5,True
-10.32,382,2.814188,1,0,6,5,True
-10.21,371,2.949398,1,0,6,5,True
-13.36,186,3.019667,1,0,1,5,True
-13.51,201,3.093219,1,0,1,5,True
-9.22,372,3.229446,1,0,7,5,True
-11.65,215,3.307409,1,0,3,5,True
-10.17,567,3.963922,1,0,8,5,True
-5.23,473,4.137471,1,1,7,5,True
-13.02,352,4.26256,1,0,3,5,True
-14.53,203,4.335211,1,0,0,5,True
-14.06,256,4.428894,1,0,1,5,True
-11.59,209,4.504408,1,0,3,5,True
-12.18,368,5.046666,1,0,4,5,True
-13.11,361,5.167847,1,0,3,5,True
-11.53,503,5.351395,1,0,6,5,True
-7.5,600,5.570002,1,0,11,5,True
-13.01,351,6.107227,1,0,3,5,True
-3.73,423,6.259262,1,1,8,5,True
-12.92,342,6.38614,1,0,3,5,True
-10.14,764,6.665165,1,0,10,5,True
-12.52,502,7.260289,1,0,5,5,True
1.43,1607,7.841659,1,1,25,5,True
-11.62,412,7.995153,1,0,5,5,True
