#{"t_start": 1789147787.3825989, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.64,214,0.39952,1,0,1,5,True
-14.73,223,0.476053,1,0,0,5,True
-11.17,167,0.532994,1,0,3,5,True
-13.84,334,0.649977,1,0,2,5,True
-11.69,219,0.724832,1,0,3,5,True
-13.5,200,0.798056,1,0,1,5,True
-14.39,189,0.863481,1,0,0,5,True
-13.73,223,0.936682,1,0,1,5,True
-13.54,204,1.008963,1,0,1,5,True
-11.51,201,1.50469,1,0,3,5,True
-13.7,220,1.58408,1,0,1,5,True
-14.19,169,1.639772,1,0,0,5,True
-12.08,258,1.727244,1,0,3,5,True
-7.64,214,1.801273,1,1,2,5,True
-13.76,226,1.878863,1,0,1,5,True
-9.71,321,1.996657,1,0,6,5,True
-14.46,196,2.06793,1,0,0,5,True
-14.83,233,2.154272,1,0,0,5,True
-12.91,141,2.615677,1,0,1,5,True
-5.81,431,2.773742,1,0,11,5,True
-12.68,218,2.850215,1,0,2,5,True
-13.76,126,2.895593,1,0,0,5,True
-12.36,286,3.003648,1,0,3,5,True
-12.92,242,3.092762,1,0,2,5,True
-13.71,121,3.137634,1,0,0,5,True
-12.19,369,3.270719,1,0,4,5,True
-12.41,191,3.341617,1,0,2,5,True
-14.11,161,3.846418,1,0,0,5,True
-12.7,320,3.966011,1,0,3,5,True
-14.76,226,4.050097,1,0,0,5,True
-14.69,219,4.12995,1,0,0,5,True
-6.29,579,4.335704,1,0,12,5,True
-10.42,592,4.961041,1,0,8,5,True
-5.55,705,5.203794,1,1,9,5,True
-14.14,164,5.265603,1,0,0,5,True
-8.22,472,5.438667,1,0,9,5,True
-11.22,372,5.57394,1,0,5,5,True
-4.81,731,6.24703,1,1,10,5,True
-13.08,358,6.379742,1,0,3,5,True
-10.31,381,6.517318,1,0,6,5,True
-10.87,437,6.677864,1,0,6,5,True
-6.75,725,7.360817,1,0,13,5,True
-5.05,1055,7.732097,1,0,18,5,True
