#{"t_start": 1789147787.382605, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.28,178,0.385869,1,0,0,5,True
-14.07,257,0.47533,1,0,1,5,True
-13.05,155,0.528192,1,0,1,5,True
-13.83,333,0.64422,1,0,2,5,True
-12.67,117,0.685296,1,0,1,5,True
-14.33,183,0.7481,1,0,0,5,True
-13.92,142,0.801038,1,0,0,5,True
-13.97,147,0.85174,1,0,0,5,True
-13.59,209,0.920833,1,0,1,5,True
-11.74,224,0.998381,1,0,3,5,True
-12.2,170,1.482978,1,0,2,5,True
-9.24,474,1.648036,1,0,8,5,True
-12.67,217,1.721455,1,0,2,5,True
-14.08,258,1.810705,1,0,1,5,True
-12.45,295,1.914095,1,0,3,5,True
-13.3,180,1.980851,1,0,1,5,True
-13.21,371,2.116827,1,0,3,5,True
-13.87,137,2.166956,1,0,0,5,True
-12.06,456,2.745972,1,0,5,5,True
-14.21,171,2.80495,1,0,0,5,True
-14.62,312,2.918213,1,0,1,5,True
-14.94,244,3.009862,1,0,0,5,True
-14.07,257,3.104368,1,0,1,5,True
-13.82,132,3.15352,1,0,0,5,True
-13.24,174,3.216334,1,0,1,5,True
-13.2,170,3.277224,1,0,1,5,True
-12.75,325,3.843199,1,0,3,5,True
-13.86,136,3.89339,1,0,0,5,True
-13.84,234,3.981135,1,0,1,5,True
-12.34,384,4.123315,1,0,4,5,True
-12.85,135,4.167965,1,0,1,5,True
-9.97,447,4.3298,1,0,7,5,True
-10.24,374,4.466086,1,0,6,5,True
-12.57,407,5.024583,1,0,4,5,True
-9.59,409,5.160941,1,0,7,5,True
-8.07,557,5.364315,1,0,10,5,True
-8.48,598,5.582047,1,0,10,5,True
-7.48,398,6.136143,1,1,4,5,True
-12.49,599,6.354042,1,0,6,5,True
-8.29,779,6.638554,1,0,12,5,True
-12.37,387,6.780962,1,0,4,5,True
-11.82,232,7.277107,1,0,3,5,True
-13.76,226,7.365561,1,0,1,5,True
-13.4,290,7.470253,1,0,2,5,True
-7.31,581,7.675124,1,0,11,5,True
-9.75,725,7.93778,1,0,10,5,True
