#{"t_start": 1788950771.1188421, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.22,272,2.376157,1,0,1,5,True
-14.8,230,2.800411,1,0,0,5,True
-14.36,286,3.27562,1,0,1,5,True
-13.65,115,3.481584,1,0,0,5,True
-15.37,287,3.983069,1,0,0,5,True
-13.15,165,4.285581,1,0,1,5,True
-10.03,453,5.078679,1,0,7,5,True
-13.16,166,5.385854,1,0,1,5,True
-12.71,221,7.92971,1,0,2,5,True
-13.64,314,8.470116,1,0,2,5,True
-13.68,218,8.870867,1,0,1,5,True
-12.62,612,10.016221,1,0,6,5,True
-13.25,175,10.320936,1,0,1,5,True
-10.04,354,10.968263,1,0,6,5,True
-11.53,303,13.636006,1,0,4,5,True
-12.7,220,14.008425,1,0,2,5,True
-12.89,239,14.417774,1,0,2,5,True
-10.42,692,15.670357,1,0,9,5,True
-10.62,312,16.223538,1,0,5,5,True
-11.31,381,16.912949,1,0,5,5,True
-10.61,211,19.383181,1,0,4,5,True
-13.25,475,20.310146,1,0,4,5,True
-12.84,234,20.753072,1,0,2,5,True
-11.72,322,21.29521,1,0,4,5,True
-5.57,407,21.99825,1,1,6,5,True
-12.42,592,24.640776,1,0,6,5,True
-11.94,344,24.767036,1,0,4,5,True
-12.81,431,24.926662,1,0,4,5,True
-12.92,242,25.012663,1,0,2,5,True
-14.42,292,25.117616,1,0,1,5,True
-8.58,108,25.155824,1,1,0,5,True
-11.22,272,25.252783,1,0,4,5,True
-10.52,602,25.867538,1,0,8,5,True
-10.27,277,25.968826,1,0,5,5,True
-2.58,1108,26.368115,1,1,16,5,True
10.61,1189,27.213385,2,2,15,5,True
-13.73,123,27.255971,1,0,0,5,True
7.88,562,27.460941,2,2,6,5,True
12.17,633,28.103574,2,2,11,5,True
-10.44,894,28.432168,1,0,11,5,True
0.77,1273,29.301619,1,0,26,5,True
-6.21,971,29.638218,1,0,16,5,True
6.9,1360,30.612707,2,2,13,5,True
14.23,1427,31.171425,2,2,21,5,True
13.01,1549,32.192772,2,2,21,5,True
17.2,1230,33.088256,2,2,22,5,True
4.83,867,33.434853,2,2,6,5,True
20.15,1135,34.278338,2,2,24,5,True
14.48,802,34.596267,2,2,15,5,True
16.02,948,35.407543,2,2,18,5,True
11.81,869,35.741092,2,2,13,5,True
15.86,1564,36.743004,2,2,24,5,True
7.15,1035,37.149729,2,2,10,5,True
-4.87,637,37.817728,1,1,9,5,True
10.55,1095,38.255446,2,2,14,5,True
13.62,1288,39.142997,2,2,19,5,True
0.53,597,39.359214,1,1,14,5,True
18.25,1225,40.260005,2,2,23,5,True
19.8,1770,41.402739,2,2,30,5,True
12.94,956,41.780755,2,2,15,5,True
10.53,697,42.074005,2,2,10,5,True
7.41,809,42.844155,2,2,8,5,True
12.35,615,43.094332,2,2,11,5,True
17.19,1331,44.074482,2,2,23,5,True
18.2,1630,45.134912,2,3,22,5,True
-13.49,299,45.258843,1,0,2,5,True
13.19,731,45.556593,2,2,13,5,True
15.51,899,45.900675,2,2,17,5,True
49.5,2000,47.156692,3,5,26,3,False
12.85,765,47.857247,2,2,13,5,True
14.98,1352,48.376674,2,2,21,5,True
16.66,984,49.206877,2,2,19,5,True
