#{"t_start": 1788950771.118046, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-11.97,247,2.332968,1,0,3,5,True
-11.8,230,2.758172,1,0,3,5,True
-14.83,233,3.143255,1,0,0,5,True
-11.78,328,3.711575,1,0,4,5,True
-14.19,269,4.197713,1,0,1,5,True
-13.74,124,4.422687,1,0,0,5,True
-13.07,257,4.87607,1,0,2,5,True
-13.92,142,5.116307,1,0,0,5,True
-14.18,168,5.431247,1,0,0,5,True
-11.73,723,8.860528,1,0,8,5,True
-13.65,215,9.249127,1,0,1,5,True
-12.91,341,9.904071,1,0,3,5,True
-13.26,176,10.210634,1,0,1,5,True
-13.0,350,10.851033,1,0,3,5,True
-12.67,217,11.240655,1,0,2,5,True
-11.59,309,13.903195,1,0,4,5,True
-11.34,284,14.390308,1,0,4,5,True
-13.46,196,14.749407,1,0,1,5,True
-15.45,395,15.453733,1,0,1,5,True
-14.28,178,15.772901,1,0,0,5,True
-11.16,466,16.606819,1,0,6,5,True
-13.21,171,16.921476,1,0,1,5,True
-14.37,287,19.622982,1,0,1,5,True
-13.82,132,19.849549,1,0,0,5,True
-13.58,208,20.208063,1,0,1,5,True
-12.11,261,20.706192,1,0,3,5,True
-12.98,148,20.956255,1,0,1,5,True
-12.74,324,21.51848,1,0,3,5,True
-13.8,130,21.744151,1,0,0,5,True
-13.91,241,22.136125,1,0,1,5,True
-11.58,208,22.51346,1,0,3,5,True
-11.76,226,22.915634,1,0,3,5,True
-10.73,523,24.807429,1,0,7,5,True
-7.96,946,25.14969,1,1,9,5,True
-12.89,239,25.234604,1,0,2,5,True
-10.88,638,25.861971,1,0,8,5,True
-14.17,267,25.960353,1,0,1,5,True
-8.99,249,26.043825,1,1,1,5,True
10.66,784,26.33096,2,2,11,5,True
-9.62,1212,27.18542,1,1,10,5,True
15.6,1790,28.255465,2,2,26,5,True
-6.04,454,28.415835,1,1,6,5,True
-3.64,714,28.671629,1,1,11,5,True
8.57,993,29.432969,2,2,11,5,True
1.1,1340,29.939784,1,1,22,5,True
-7.41,591,30.608156,1,0,11,5,True
-0.33,1083,31.033688,1,1,18,5,True
-8.11,661,31.716304,1,0,11,5,True
-8.01,651,31.963321,1,0,11,5,True
16.64,1386,32.916595,2,2,23,5,True
15.0,1050,33.33132,2,2,18,5,True
-0.86,1036,34.149117,1,1,17,5,True
-2.04,554,34.353589,1,1,11,5,True
8.12,1238,34.854039,2,2,13,5,True
3.05,1045,35.689942,2,2,6,5,True
30.5,2000,36.870578,2,4,22,3,False
22.5,2000,38.092494,2,4,14,3,False
11.17,1233,38.95129,2,2,16,5,True
-6.47,497,39.134716,1,0,11,5,True
26.0,2000,40.325857,2,2,28,4,False
14.97,1153,40.767086,2,3,14,5,True
15.67,1083,41.648662,2,2,19,5,True
6.33,917,42.026599,2,2,8,5,True
12.11,639,42.733199,2,2,11,5,True
10.51,999,43.139664,2,2,13,5,True
17.8,1470,44.165797,2,2,25,5,True
49.99,1851,45.328909,3,5,36,5,True
8.4,910,45.691324,2,2,10,5,True
35.5,2000,46.918099,2,4,27,3,False
15.98,1152,47.790429,2,2,20,5,True
11.03,547,48.008621,2,2,9,5,True
14.94,556,48.215604,2,2,13,5,True
18.98,952,49.007389,2,2,21,5,True
-5.38,488,49.221538,1,0,12,5,True
