#{"t_start": 1789147797.391158, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.07,257,0.428423,1,0,1,5,True
-14.04,254,0.52055,1,0,1,5,True
-12.88,238,0.606578,1,0,2,5,True
-14.67,217,0.685023,1,0,0,5,True
-13.44,194,0.755335,1,0,1,5,True
-12.36,186,0.824476,1,0,2,5,True
-11.09,259,0.914134,1,0,4,5,True
-11.66,216,0.986535,1,0,3,5,True
-14.56,206,1.055974,1,0,0,5,True
-12.88,238,1.563589,1,0,2,5,True
-12.15,165,1.621132,1,0,2,5,True
-14.09,159,1.675364,1,0,0,5,True
-13.92,142,1.722107,1,0,0,5,True
-14.16,166,1.777059,1,0,0,5,True
-13.52,202,1.848573,1,0,1,5,True
-13.69,319,1.955732,1,0,2,5,True
-14.09,159,2.01411,1,0,0,5,True
-15.99,349,2.14095,1,0,0,5,True
-8.8,430,2.70746,1,0,8,5,True
-11.85,435,2.866286,1,0,5,5,True
-12.04,254,2.959021,1,0,3,5,True
-10.77,227,3.040658,1,0,4,5,True
-12.33,283,3.144832,1,0,3,5,True
-13.29,179,3.21093,1,0,1,5,True
-14.6,210,3.285748,1,0,0,5,True
-15.03,253,3.7915,1,0,0,5,True
-13.37,187,3.882836,1,0,1,5,True
-12.62,212,3.976576,1,0,2,5,True
-12.36,286,4.070576,1,0,3,5,True
-13.44,194,4.136023,1,0,1,5,True
-12.12,262,4.222688,1,0,3,5,True
-13.22,172,4.279708,1,0,1,5,True
-14.96,246,4.366952,1,0,0,5,True
-13.78,228,4.453521,1,0,1,5,True
-10.45,395,5.023347,1,0,6,5,True
-12.04,354,5.143321,1,0,4,5,True
-9.26,376,5.279954,1,0,7,5,True
-10.55,405,5.430554,1,0,6,5,True
-10.69,219,5.511093,1,0,4,5,True
-6.79,529,6.114547,1,0,11,5,True
-10.61,511,6.301701,1,0,7,5,True
-7.49,1299,6.782282,1,1,13,5,True
-10.1,1060,7.572396,1,0,13,5,True
-12.77,327,7.688923,1,0,3,5,True
-11.22,372,7.830468,1,0,5,5,True
