#{"t_start": 1788626609.949721, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.71,221,0.391389,1,0,0,5,True
-11.88,238,0.470724,1,0,3,5,True
-12.69,119,0.50939,1,0,1,5,True
-11.72,222,0.584597,1,0,3,5,True
-9.69,319,0.695077,1,0,6,5,True
-12.99,249,0.781808,1,0,2,5,True
-13.71,321,0.908794,1,0,2,5,True
-12.83,133,0.953359,1,0,1,5,True
-11.29,279,1.461143,1,0,4,5,True
-10.03,353,1.582525,1,0,6,5,True
-14.23,173,1.642665,1,0,0,5,True
-12.68,218,1.716188,1,0,2,5,True
-14.33,183,1.780442,1,0,0,5,True
-11.61,211,1.852217,1,0,3,5,True
-6.9,440,2.002936,1,1,5,5,True
-13.26,176,2.065846,1,0,1,5,True
-13.65,115,2.105896,1,0,0,5,True
-10.16,366,2.638558,1,0,6,5,True
-15.12,262,2.730827,1,0,0,5,True
-15.98,348,2.854126,1,0,0,5,True
-11.79,329,2.967279,1,0,4,5,True
-11.85,235,3.049472,1,0,3,5,True
-12.15,265,3.14422,1,0,3,5,True
-13.23,273,3.241459,1,0,2,5,True
-13.53,303,3.777451,1,0,2,5,True
-12.79,229,3.859108,1,0,2,5,True
-15.03,253,3.946012,1,0,0,5,True
-12.55,305,4.051232,1,0,3,5,True
-12.11,261,4.139516,1,0,3,5,True
-14.69,219,4.217741,1,0,0,5,True
-13.41,191,4.284684,1,0,1,5,True
-9.94,444,4.842141,1,0,7,5,True
-11.79,329,4.957149,1,0,4,5,True
-11.88,338,5.075103,1,0,4,5,True
-9.48,498,5.251477,1,0,8,5,True
-12.63,313,5.360132,1,0,3,5,True
-13.41,291,5.461027,1,0,2,5,True
-13.75,225,5.948915,1,0,1,5,True
-14.64,214,6.020391,1,0,0,5,True
-6.34,384,6.163429,1,1,5,5,True
-7.98,1048,6.512728,1,1,10,5,True
-13.8,230,6.598048,1,0,1,5,True
-5.0,650,7.247865,1,1,9,5,True
-8.14,564,7.455015,1,0,10,5,True
-11.36,286,7.550458,1,0,4,5,True
-9.6,210,7.619822,1,1,0,5,True
