#{"t_start": 1789147827.854159, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-12.45,195,0.39859,1,0,2,5,True
-12.82,232,0.482301,1,0,2,5,True
-14.05,155,0.653119,1,0,0,5,True
-13.37,187,0.717217,1,0,1,5,True
-14.3,180,0.775544,1,0,0,5,True
-13.73,123,0.917629,1,0,0,5,True
-14.89,339,1.040501,1,0,1,5,True
-10.88,338,1.271735,1,0,5,5,True
-14.98,248,1.358071,1,0,0,5,True
-12.62,112,1.499221,1,0,1,5,True
-9.67,317,1.610198,1,0,6,5,True
-14.47,297,1.821619,1,0,1,5,True
-12.82,332,1.941584,1,0,3,5,True
-12.91,241,2.135136,1,0,2,5,True
-13.75,225,2.208787,1,0,1,5,True
-14.8,230,2.38273,1,0,0,5,True
-13.74,224,2.454668,1,0,1,5,True
-13.4,290,2.660507,1,0,2,5,True
-2.22,372,2.893398,1,1,9,5,True
-14.04,154,2.949959,1,0,0,5,True
-12.87,237,3.034451,1,0,2,5,True
-13.32,282,3.237824,1,0,2,5,True
-11.04,354,3.468108,1,0,5,5,True
-12.44,594,3.811476,1,0,6,5,True
-8.81,431,4.072649,1,0,8,5,True
-10.0,350,4.195538,1,0,6,5,True
-5.13,663,4.652804,1,0,14,5,True
-12.18,268,4.747857,1,0,3,5,True
-10.52,402,5.002807,1,0,6,5,True
1.67,883,5.52632,1,0,23,5,True
0.49,1301,6.201172,1,1,21,5,True
-3.0,450,6.471923,1,1,9,5,True
-6.56,806,6.972239,1,1,9,5,True
-5.68,618,7.304173,1,0,13,5,True
