#{"t_start": 1789118729.924027, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.91,241,0.531182,1,0,1,5,True
-14.03,153,0.583776,1,0,0,5,True
-11.66,216,0.657418,1,0,3,5,True
-12.83,133,0.704188,1,0,1,5,True
-13.18,168,0.762594,1,0,1,5,True
-14.34,184,0.824346,1,0,0,5,True
-11.79,229,0.903083,1,0,3,5,True
-13.02,152,0.956316,1,0,1,5,True
-13.4,290,1.055881,1,0,2,5,True
-12.83,333,1.605395,1,0,3,5,True
-12.52,202,1.676487,1,0,2,5,True
-12.42,292,1.780103,1,0,3,5,True
-13.31,281,1.880609,1,0,2,5,True
-11.59,209,1.955379,1,0,3,5,True
-9.47,497,2.139687,1,0,8,5,True
-13.7,120,2.181072,1,0,0,5,True
-14.41,191,2.245167,1,0,0,5,True
-13.89,139,2.29172,1,0,0,5,True
-13.53,203,2.766777,1,0,1,5,True
-12.54,304,2.870396,1,0,3,5,True
-12.84,234,2.952191,1,0,2,5,True
-13.32,282,3.054222,1,0,2,5,True
-13.62,312,3.167869,1,0,2,5,True
-14.04,154,3.22089,1,0,0,5,True
-12.62,312,3.33203,1,0,3,5,True
-12.29,479,3.975811,1,0,5,5,True
-13.73,123,4.033807,1,0,0,5,True
-14.36,286,4.135124,1,0,1,5,True
-13.4,290,4.230503,1,0,2,5,True
-2.3,980,4.574007,1,1,15,5,True
-4.91,741,5.230782,1,0,15,5,True
-12.96,346,5.360429,1,0,3,5,True
-13.12,162,5.419601,1,0,1,5,True
-10.93,443,5.580455,1,0,6,5,True
-14.96,246,5.670591,1,0,0,5,True
-10.16,566,6.272554,1,0,8,5,True
-10.95,645,6.503036,1,0,8,5,True
-13.92,142,6.552367,1,0,0,5,True
-4.5,600,6.761016,1,1,9,5,True
-6.36,286,6.851538,1,1,4,5,True
-12.01,451,7.409895,1,0,5,5,True
-9.76,326,7.51527,1,0,6,5,True
-7.68,518,7.701812,1,0,10,5,True
4.31,1119,8.513417,1,0,28,5,True
-10.81,631,8.741764,1,0,8,5,True
14.91,859,9.067857,2,2,16,5,True
-14.57,207,9.143991,1,0,0,5,True
-8.43,893,9.876341,1,0,13,5,True
-8.48,498,10.049992,1,0,9,5,True
6.94,956,10.806426,2,2,9,5,True
-12.38,888,11.13441,1,0,9,5,True
18.04,1446,12.076616,2,2,25,5,True
12.2,1030,12.447783,2,2,15,5,True
10.33,1217,13.307512,2,2,15,5,True
15.19,1031,13.697509,2,3,13,5,True
46.0,2000,14.922867,3,6,18,4,False
35.69,1381,15.848085,3,5,17,5,True
19.94,1056,16.661021,2,2,23,5,True
-10.39,489,16.845738,1,0,7,5,True
16.48,1202,17.302531,2,2,21,5,True
-2.96,846,18.026194,1,0,18,5,True
18.45,805,18.347891,2,2,19,5,True
5.22,1328,19.322386,1,1,26,5,True
16.51,1099,19.743785,2,2,20,5,True
-1.78,628,20.398918,1,1,12,5,True
11.44,706,20.679056,2,2,11,5,True
16.28,1122,21.534083,2,2,20,5,True
9.67,883,21.905656,2,2,11,5,True
35.54,1196,22.790959,3,5,15,5,True
9.34,816,23.107446,2,2,10,5,True
51.49,1801,24.253185,3,5,37,5,True
2.4,810,24.556661,1,1,18,5,True
10.93,457,24.721718,2,2,8,5,True
9.55,695,25.382668,2,2,9,5,True
3.23,1127,25.803804,1,1,22,5,True
-2.04,554,26.428514,1,1,11,5,True
14.59,691,26.687878,2,2,14,5,True
55.0,2000,27.915183,3,6,27,4,False
33.32,1718,28.982615,2,4,33,5,True
24.83,1067,29.41321,2,4,18,5,True
