#{"t_start": 1789118729.924086, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.08,158,0.50196,1,0,0,5,True
-13.4,190,0.567921,1,0,1,5,True
-13.6,210,0.639216,1,0,1,5,True
-12.98,148,0.69077,1,0,1,5,True
-13.38,188,0.756392,1,0,1,5,True
-14.36,186,0.819109,1,0,0,5,True
-15.06,356,0.94197,1,0,1,5,True
-10.99,249,1.028122,1,0,4,5,True
-14.79,529,1.646071,1,0,3,5,True
-13.71,221,1.724281,1,0,1,5,True
-13.86,136,1.772172,1,0,0,5,True
-14.41,191,1.840358,1,0,0,5,True
-14.57,307,1.950133,1,0,1,5,True
-14.56,206,2.024041,1,0,0,5,True
-12.7,220,2.105467,1,0,2,5,True
-8.01,251,2.196597,1,1,2,5,True
-13.27,177,2.255983,1,0,1,5,True
-12.64,314,2.768257,1,0,3,5,True
-13.85,235,2.848078,1,0,1,5,True
-12.67,217,2.922899,1,0,2,5,True
-14.22,172,2.984407,1,0,0,5,True
-14.46,196,3.055603,1,0,0,5,True
-14.38,288,3.160816,1,0,1,5,True
-12.56,306,3.267214,1,0,3,5,True
-12.87,237,3.35269,1,0,2,5,True
-15.24,374,3.953026,1,0,1,5,True
-5.02,552,4.167101,1,1,8,5,True
-11.88,338,4.277314,1,0,4,5,True
-11.88,338,4.391626,1,0,4,5,True
-15.53,503,4.575521,1,0,2,5,True
-13.59,209,5.043503,1,0,1,5,True
6.84,566,5.244787,2,2,5,5,True
-11.53,803,5.541384,1,0,9,5,True
-15.43,393,5.68389,1,0,1,5,True
-13.76,426,6.235647,1,0,3,5,True
-13.47,197,6.305926,1,0,1,5,True
-6.01,551,6.502983,1,1,7,5,True
-14.12,162,6.559729,1,0,0,5,True
-13.17,267,6.653299,1,0,2,5,True
-9.69,419,6.795273,1,0,7,5,True
-11.91,241,6.870969,1,0,3,5,True
-3.77,627,7.485363,1,1,10,5,True
-14.18,668,7.72377,1,0,5,5,True
-6.88,938,8.471269,1,1,10,5,True
5.0,2000,9.617658,1,1,22,4,False
3.15,1335,10.095653,1,1,24,5,True
-4.04,854,10.815862,1,0,17,5,True
18.7,1180,11.252702,2,2,23,5,True
10.11,1339,12.163192,2,2,16,5,True
18.68,1082,12.54325,2,2,22,5,True
14.7,980,13.316995,2,3,12,5,True
8.83,867,13.645067,2,2,10,5,True
51.0,2000,14.864212,3,7,18,4,False
23.0,2000,16.035936,2,2,25,4,False
8.87,763,16.737231,2,2,9,5,True
15.78,1172,17.176456,2,3,15,5,True
11.33,817,17.888139,2,2,12,5,True
46.5,2000,19.110022,3,7,13,3,False
-9.82,432,19.293071,1,0,7,5,True
-2.51,801,19.604993,1,0,18,5,True
24.29,1221,20.487287,2,4,19,5,True
13.77,673,20.767026,2,3,8,5,True
54.0,2000,21.992794,3,6,26,4,False
11.03,847,22.322064,2,2,12,5,True
13.21,929,23.0911,2,2,15,5,True
42.05,1945,24.296345,3,6,24,5,True
14.11,639,24.530843,2,2,13,5,True
10.0,1150,25.355826,2,2,14,5,True
17.13,1437,25.902854,2,2,24,5,True
-1.6,610,26.543009,1,1,12,5,True
10.78,672,26.787256,2,2,10,5,True
13.61,1089,27.639115,2,2,17,5,True
23.79,1471,28.231138,2,3,26,5,True
13.1,740,28.928278,2,2,13,5,True
16.96,654,29.185856,2,3,11,5,True
