#{"t_start": 1789118729.924119, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.28,178,0.508769,1,0,0,5,True
-14.07,257,0.597467,1,0,1,5,True
-13.05,155,0.65038,1,0,1,5,True
-13.83,333,0.766842,1,0,2,5,True
-12.67,117,0.805261,1,0,1,5,True
-14.33,183,0.867976,1,0,0,5,True
-13.92,142,0.917428,1,0,0,5,True
-13.97,147,0.968556,1,0,0,5,True
-13.59,209,1.040476,1,0,1,5,True
-11.74,224,1.118399,1,0,3,5,True
-12.2,170,1.611191,1,0,2,5,True
-9.24,474,1.778513,1,0,8,5,True
-12.67,217,1.856087,1,0,2,5,True
-14.08,258,1.948157,1,0,1,5,True
-12.45,295,2.053849,1,0,3,5,True
-13.3,180,2.122189,1,0,1,5,True
-13.21,371,2.251467,1,0,3,5,True
-13.87,137,2.297319,1,0,0,5,True
-10.74,424,2.847556,1,0,6,5,True
-14.51,201,2.917277,1,0,0,5,True
-14.61,311,3.028641,1,0,1,5,True
-10.04,554,3.227169,1,0,8,5,True
-12.76,226,3.307292,1,0,2,5,True
-13.37,187,3.376083,1,0,1,5,True
-14.07,257,3.889337,1,0,1,5,True
-13.41,191,4.017489,1,0,1,5,True
-14.29,279,4.12076,1,0,1,5,True
-13.37,287,4.214947,1,0,2,5,True
-11.98,248,4.29684,1,0,3,5,True
-12.42,492,4.469756,1,0,5,5,True
-10.79,429,4.621246,1,0,6,5,True
-11.31,581,5.22499,1,0,7,5,True
-7.39,489,5.407001,1,0,10,5,True
-14.18,268,5.504019,1,0,1,5,True
-3.58,908,6.23145,1,1,13,5,True
-8.16,566,6.433226,1,0,10,5,True
-12.17,467,6.599147,1,0,5,5,True
-13.94,344,6.718958,1,0,2,5,True
-7.23,473,6.871601,1,0,10,5,True
-5.96,546,7.460813,1,0,12,5,True
-3.18,668,7.69504,1,1,11,5,True
-7.8,430,7.849424,1,0,9,5,True
-8.1,1160,8.674983,1,1,11,5,True
3.5,1200,9.127248,2,2,8,5,True
20.98,1952,10.234467,2,2,33,5,True
6.91,1759,11.293512,2,2,17,5,True
-10.71,321,11.41267,1,0,5,5,True
8.65,985,12.192557,2,2,11,5,True
31.5,2000,13.325119,2,4,23,3,False
47.5,2000,14.495513,3,5,24,3,False
-7.34,384,14.665132,1,1,4,5,True
14.17,1133,15.52157,2,2,18,5,True
15.86,864,15.853433,2,3,12,5,True
0.98,952,16.219008,1,1,18,5,True
25.0,1350,17.137336,2,2,31,5,True
17.28,1122,17.967156,2,2,21,5,True
17.99,751,18.260126,2,3,13,5,True
23.11,1139,19.148107,2,4,17,5,True
54.0,2000,20.351288,3,7,20,2,False
50.19,1831,21.084601,3,5,36,5,True
15.06,1344,22.052897,2,2,21,5,True
8.05,945,22.82365,2,2,10,5,True
60.5,2000,24.022846,3,7,27,3,False
11.63,687,24.315756,2,2,11,5,True
15.53,1097,24.717395,2,2,19,5,True
17.74,876,25.44525,2,2,19,5,True
17.29,921,25.788673,2,3,14,5,True
26.95,1255,26.67803,2,4,22,5,True
18.69,1181,27.128977,2,2,23,5,True
37.59,1191,28.042278,3,5,17,5,True
13.57,693,28.306682,2,3,8,5,True
8.8,770,29.017199,2,2,9,5,True
14.57,593,29.258919,2,2,13,5,True
