#{"t_start": 1789118729.924465, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.89,139,0.494766,1,0,0,5,True
-12.59,209,0.567515,1,0,2,5,True
-14.19,169,0.625374,1,0,0,5,True
-15.11,261,0.715812,1,0,0,5,True
-13.01,251,0.801406,1,0,2,5,True
-10.5,400,0.939141,1,1,1,5,True
-13.24,174,0.998986,1,0,1,5,True
-14.85,235,1.080104,1,0,0,5,True
-13.5,400,1.654074,1,0,3,5,True
-11.05,255,1.744123,1,0,4,5,True
-14.14,164,1.802164,1,0,0,5,True
-13.23,173,1.864303,1,0,1,5,True
-14.72,322,1.97913,1,0,1,5,True
-14.27,277,2.07953,1,0,1,5,True
-13.56,306,2.192523,1,0,2,5,True
-12.13,263,2.280664,1,0,3,5,True
-13.61,111,2.723659,1,0,0,5,True
-14.44,194,2.790199,1,0,0,5,True
-10.37,287,2.88661,1,0,5,5,True
-12.48,198,2.958083,1,0,2,5,True
-13.85,135,3.006097,1,0,0,5,True
-14.01,151,3.061315,1,0,0,5,True
-14.01,151,3.116818,1,0,0,5,True
-13.77,227,3.19796,1,0,1,5,True
-13.12,162,3.253473,1,0,1,5,True
-11.3,480,3.424853,1,0,6,5,True
-10.5,600,4.126237,1,0,8,5,True
-7.88,438,4.27028,1,0,9,5,True
-14.26,276,4.361695,1,0,1,5,True
-14.67,317,4.476243,1,0,1,5,True
-14.32,282,4.579702,1,0,1,5,True
-13.86,136,4.623972,1,0,0,5,True
-13.16,266,5.115043,1,0,2,5,True
-8.71,521,5.302808,1,0,9,5,True
-10.04,654,5.545365,1,0,9,5,True
-14.37,187,5.61229,1,0,0,5,True
-13.17,367,5.746305,1,0,3,5,True
-12.45,195,6.214537,1,0,2,5,True
0.64,1086,6.60119,1,1,19,5,True
-13.39,289,6.702135,1,0,2,5,True
-8.54,704,7.338406,1,0,11,5,True
-7.98,548,7.521276,1,0,10,5,True
16.04,1246,7.972943,2,2,21,5,True
-2.24,1374,8.882645,1,1,19,5,True
14.23,1227,9.743268,2,2,19,5,True
-8.64,614,9.965169,1,0,10,5,True
4.42,1208,10.807817,1,1,24,5,True
11.98,952,11.160579,2,2,14,5,True
27.5,2000,12.31216,2,4,19,3,False
17.75,1375,13.210164,2,3,19,5,True
-9.87,337,13.340166,1,1,1,5,True
10.11,639,13.580121,2,2,9,5,True
11.24,1026,14.373046,2,2,14,5,True
20.32,1318,14.936917,2,2,26,5,True
21.31,1119,15.757781,2,2,25,5,True
0.81,1369,16.699208,1,1,22,5,True
20.22,1228,17.159826,2,2,25,5,True
16.08,1042,17.95872,2,2,19,5,True
23.2,1030,18.369364,2,4,16,5,True
10.95,1055,19.222621,2,2,14,5,True
12.68,882,19.572863,2,2,14,5,True
14.03,1247,20.465763,2,2,19,5,True
14.1,940,20.85981,2,2,16,5,True
18.84,1066,21.675648,2,2,22,5,True
20.31,919,22.071273,2,2,22,5,True
62.0,2000,23.255086,3,7,29,4,False
13.68,982,24.060739,2,2,16,5,True
15.14,736,24.366096,2,3,10,5,True
16.26,824,24.667903,2,3,12,5,True
12.87,463,25.237495,2,3,5,5,True
26.55,1395,25.759723,2,4,23,5,True
23.68,1482,26.73274,2,3,26,5,True
18.87,863,27.058259,2,3,15,5,True
8.84,866,27.852132,2,2,10,5,True
11.71,679,28.112197,2,2,11,5,True
-3.1,560,28.327033,1,1,10,5,True
42.81,1469,29.324331,3,5,25,5,True
