#{"t_start": 1789118729.924358, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.3,180,0.509472,1,0,1,5,True
-11.65,315,0.617833,1,0,4,5,True
-12.81,131,0.662271,1,0,1,5,True
-12.88,138,0.71114,1,0,1,5,True
-14.28,178,0.773022,1,0,0,5,True
-14.26,176,0.831633,1,0,0,5,True
-14.12,162,0.88713,1,0,0,5,True
-14.16,266,0.979818,1,0,1,5,True
-13.73,123,1.021961,1,0,0,5,True
-15.13,263,1.113601,1,0,0,5,True
-7.78,228,1.626523,1,1,2,5,True
-13.48,198,1.696698,1,0,1,5,True
-14.01,351,1.821381,1,0,2,5,True
-13.34,284,1.922507,1,0,2,5,True
-14.01,251,2.012635,1,0,1,5,True
-13.07,157,2.068913,1,0,1,5,True
-13.99,149,2.126148,1,0,0,5,True
-8.24,174,2.188876,1,1,1,5,True
-14.25,175,2.24741,1,0,0,5,True
-13.26,276,2.746966,1,0,2,5,True
-13.87,137,2.793334,1,0,0,5,True
-10.0,350,2.913326,1,0,6,5,True
-12.84,334,3.033194,1,0,3,5,True
-13.88,238,3.120172,1,0,1,5,True
-10.61,411,3.2648,1,0,6,5,True
-10.91,341,3.388617,1,0,5,5,True
-12.99,549,4.07367,1,0,5,5,True
-13.52,402,4.206056,1,0,3,5,True
-13.27,277,4.297277,1,0,2,5,True
-13.98,148,4.346286,1,0,0,5,True
-12.98,348,4.471613,1,0,3,5,True
-12.29,279,4.573669,1,0,3,5,True
-14.06,256,5.058016,1,0,1,5,True
-3.65,915,5.391173,1,1,13,5,True
-15.94,344,5.515825,1,0,0,5,True
-12.43,393,5.658937,1,0,4,5,True
-13.99,249,5.749028,1,0,1,5,True
-10.58,508,6.330237,1,0,7,5,True
-13.48,298,6.43559,1,0,2,5,True
-5.81,531,6.623732,1,0,12,5,True
-13.16,566,6.815149,1,0,5,5,True
-8.84,234,6.88825,1,1,1,5,True
-7.13,863,7.587592,1,0,14,5,True
-11.37,487,7.762818,1,0,6,5,True
-3.74,824,8.469606,1,1,12,5,True
16.36,1114,8.879307,2,2,20,5,True
11.04,1046,9.676139,2,2,14,5,True
-9.65,515,9.862506,1,0,8,5,True
13.06,644,10.088445,2,2,12,5,True
12.98,952,10.843446,2,2,15,5,True
15.7,1080,11.244693,2,2,19,5,True
-12.33,483,11.422201,1,0,5,5,True
13.19,931,12.182344,2,2,15,5,True
8.81,1069,12.558342,2,2,12,5,True
17.02,1648,13.582906,2,2,26,5,True
-11.43,393,13.733496,1,0,5,5,True
16.89,1261,14.64685,2,2,22,5,True
-5.72,522,14.871395,1,1,7,5,True
15.97,853,15.595072,2,2,17,5,True
-0.02,552,15.808254,1,1,13,5,True
24.92,1258,16.705534,2,4,20,5,True
0.55,1095,17.113618,1,1,19,5,True
11.02,748,17.398377,2,2,11,5,True
-11.59,309,17.918473,1,0,4,5,True
12.34,616,18.155794,2,2,11,5,True
52.0,2000,19.409484,3,5,29,4,False
13.1,540,19.606063,2,2,11,5,True
54.0,2000,20.812947,3,6,25,2,False
55.0,2000,22.040393,3,5,32,4,False
10.93,657,22.288625,2,2,10,5,True
21.33,1717,23.36715,2,2,31,5,True
18.04,946,24.169876,2,2,20,5,True
17.56,994,24.554837,2,2,20,5,True
12.41,709,25.213264,2,2,12,5,True
19.21,1129,25.633391,2,2,23,5,True
32.21,1229,26.519605,2,4,27,5,True
15.78,1172,26.94722,2,2,20,5,True
22.99,851,27.724652,2,4,14,5,True
18.44,1706,28.809001,2,2,28,5,True
14.84,666,29.06403,2,2,14,5,True
27.9,1160,29.534937,2,4,22,5,True
