#{"t_start": 1788950605.1297941, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-8.2,570,0.507942,1,0,10,5,True
-9.89,439,0.654457,1,0,7,5,True
-14.04,154,0.706361,1,0,0,5,True
-14.59,209,0.772356,1,0,0,5,True
-13.96,146,0.819158,1,0,0,5,True
-13.28,178,0.876395,1,0,1,5,True
-11.36,386,1.41801,1,0,5,5,True
-13.66,216,1.491203,1,0,1,5,True
-13.67,217,1.565976,1,0,1,5,True
-13.87,237,1.640668,1,0,1,5,True
-13.18,268,1.735017,1,0,2,5,True
-14.45,295,1.835895,1,0,1,5,True
-15.83,333,1.942036,1,0,0,5,True
-12.75,225,2.021029,1,0,2,5,True
-11.28,278,2.516608,1,0,4,5,True
-14.62,212,2.591619,1,0,0,5,True
-14.02,152,2.644812,1,0,0,5,True
-14.35,285,2.744959,1,0,1,5,True
-9.85,635,2.96647,1,0,9,5,True
-13.06,256,3.055349,1,0,2,5,True
-13.8,230,3.135955,1,0,1,5,True
-14.46,196,3.20863,1,0,0,5,True
-13.04,354,3.75959,1,0,3,5,True
-15.49,299,3.855697,1,0,0,5,True
-12.18,268,3.946687,1,0,3,5,True
-13.93,243,4.032343,1,0,1,5,True
-13.5,200,4.103191,1,0,1,5,True
-13.14,264,4.193985,1,0,2,5,True
-14.05,255,4.284116,1,0,1,5,True
-11.39,289,4.787358,1,0,4,5,True
-13.33,283,4.884958,1,0,2,5,True
-8.91,241,4.964119,1,1,1,5,True
-13.14,264,5.051577,1,0,2,5,True
-12.41,291,5.149407,1,0,3,5,True
-12.46,196,5.21468,1,0,2,5,True
-13.38,188,5.280212,1,0,1,5,True
-13.99,249,5.369401,1,0,1,5,True
-12.52,302,5.874995,1,0,3,5,True
-13.4,390,6.021865,1,0,3,5,True
-14.07,157,6.072653,1,0,0,5,True
-12.97,347,6.183636,1,0,3,5,True
-13.49,199,6.246728,1,0,1,5,True
-13.91,241,6.327895,1,0,1,5,True
-13.99,149,6.375352,1,0,0,5,True
-13.59,209,6.444714,1,0,1,5,True
-4.94,644,7.081771,1,1,9,5,True
-3.36,786,7.356573,1,1,12,5,True
-7.0,650,7.582368,1,0,12,5,True
-13.16,766,8.26867,1,0,7,5,True
-3.77,1627,9.23806,1,1,20,5,True
9.5,1100,9.651432,2,2,13,5,True
-11.19,569,9.86079,1,1,2,5,True
-13.68,218,9.937663,1,0,1,5,True
-9.34,884,10.703907,1,0,12,5,True
7.78,1372,11.643061,2,2,14,5,True
-0.63,1813,12.308716,1,1,25,5,True
4.56,1594,13.313951,2,2,13,5,True
11.03,947,14.057075,2,2,13,5,True
12.13,837,14.38892,2,2,13,5,True
6.77,473,14.564388,2,2,4,5,True
14.74,1876,15.725565,2,2,26,5,True
10.09,1141,16.612405,2,2,14,5,True
-6.3,980,16.996514,1,1,11,5,True
2.76,974,17.768059,1,1,20,5,True
-9.98,448,17.933917,1,0,7,5,True
-3.98,748,18.210769,1,1,11,5,True
11.32,1018,18.96812,2,2,14,5,True
-8.37,587,19.175431,1,0,10,5,True
18.48,1002,19.931215,2,2,21,5,True
-8.11,361,20.060037,1,1,3,5,True
-2.24,574,20.264138,1,1,11,5,True
9.09,1041,21.031476,2,2,12,5,True
11.85,1665,21.637476,2,2,21,5,True
17.29,821,22.342108,2,3,13,5,True
11.4,1110,22.722434,2,2,15,5,True
14.81,969,23.478912,2,4,7,5,True
9.19,831,23.750629,2,3,5,5,True
19.12,1038,24.52101,2,2,22,5,True
13.92,658,24.756136,2,2,13,5,True
9.05,645,24.996076,2,2,8,5,True
5.51,1099,25.853265,1,1,24,5,True
-1.8,830,26.153409,1,1,14,5,True
73.0,2000,27.398829,4,9,20,4,False
9.04,646,28.076746,2,2,8,5,True
11.81,769,28.381053,2,2,12,5,True
