#{"t_start": 1788950605.1243389, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.6,110,0.362534,1,0,0,5,True
-12.47,197,0.428455,1,0,2,5,True
-13.83,133,0.473031,1,0,0,5,True
-13.98,148,0.519486,1,0,0,5,True
-12.06,356,0.638463,1,0,4,5,True
-14.91,241,0.719102,1,0,0,5,True
-13.61,311,0.817468,1,0,2,5,True
-13.18,168,0.871409,1,0,1,5,True
-11.86,336,0.985375,1,0,4,5,True
-14.34,484,1.56068,1,0,3,5,True
-13.91,241,1.637797,1,0,1,5,True
-11.79,229,1.717636,1,0,3,5,True
-12.6,310,1.824833,1,0,3,5,True
-13.56,206,1.890104,1,0,1,5,True
-12.16,166,1.943504,1,0,2,5,True
-14.38,288,2.044633,1,0,1,5,True
-12.64,414,2.588409,1,0,4,5,True
-11.44,394,2.725961,1,0,5,5,True
-13.18,168,2.784799,1,0,1,5,True
-13.02,252,2.871783,1,0,2,5,True
-12.36,286,2.973045,1,0,3,5,True
-12.59,209,3.045215,1,0,2,5,True
-11.55,205,3.117563,1,0,3,5,True
-13.71,221,3.198218,1,0,1,5,True
-10.44,294,3.731304,1,1,0,5,True
-13.7,220,3.802546,1,0,1,5,True
-13.76,226,3.875552,1,0,1,5,True
-14.98,248,3.960029,1,0,0,5,True
-14.23,273,4.05599,1,0,1,5,True
-9.62,312,4.165565,1,0,6,5,True
-10.39,389,4.305502,1,0,6,5,True
-13.14,364,4.831941,1,0,3,5,True
-10.27,677,5.056625,1,0,9,5,True
-12.13,563,5.246857,1,0,6,5,True
-13.17,267,5.339265,1,0,2,5,True
-13.29,479,5.909542,1,0,4,5,True
-11.72,322,6.032044,1,0,4,5,True
-9.65,415,6.164543,1,0,7,5,True
-9.73,723,6.399752,1,0,10,5,True
-4.44,694,7.05382,1,1,10,5,True
-9.35,285,7.149872,1,1,1,5,True
-13.18,468,7.314597,1,0,4,5,True
-12.28,378,7.448492,1,0,4,5,True
-6.5,500,7.619781,1,1,6,5,True
-9.42,692,8.281606,1,0,10,5,True
-12.16,1066,8.636939,1,0,11,5,True
-14.65,615,9.271551,1,0,4,5,True
-7.73,1223,9.731589,1,1,12,5,True
-11.81,931,10.499641,1,0,10,5,True
10.25,1325,11.000758,2,2,16,5,True
12.96,1254,11.897012,2,2,18,5,True
11.27,1523,12.860511,2,2,19,5,True
10.25,1125,13.279822,2,2,14,5,True
18.61,889,14.002106,2,3,15,5,True
12.06,844,14.341401,2,2,13,5,True
-2.58,1008,15.163754,1,1,15,5,True
9.5,800,15.475713,2,2,10,5,True
7.08,542,15.673213,2,2,5,5,True
6.63,487,15.866416,2,2,4,5,True
-1.15,1065,16.728228,1,1,17,5,True
10.44,1106,17.147874,2,2,14,5,True
13.41,809,17.8595,2,2,14,5,True
-10.57,307,17.970099,1,0,5,5,True
-5.52,602,18.194387,1,1,8,5,True
15.4,1010,18.949134,2,2,18,5,True
-5.0,1750,19.970102,1,1,20,5,True
0.35,815,20.260293,1,0,21,5,True
12.49,801,20.542586,2,2,13,5,True
15.1,840,21.247205,2,2,16,5,True
14.72,1178,21.674957,2,2,19,5,True
12.1,940,22.414263,2,2,14,5,True
9.69,681,22.648975,2,2,9,5,True
14.98,652,23.280234,2,2,14,5,True
15.3,1020,23.634235,2,2,18,5,True
15.33,1117,24.428582,2,2,19,5,True
10.42,608,24.647289,2,2,9,5,True
22.4,1110,25.059053,2,2,26,5,True
15.14,1036,25.889759,2,2,18,5,True
17.78,672,26.128637,2,2,17,5,True
17.37,1413,27.104025,2,2,24,5,True
14.56,1094,27.575373,2,2,18,5,True
15.35,1115,28.437708,2,2,19,5,True
11.49,701,28.735108,2,3,6,5,True
