#{"t_start": 1789147746.885566, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.07,257,0.433431,1,0,1,5,True
-14.04,254,0.526977,1,0,1,5,True
-12.88,238,0.608998,1,0,2,5,True
-14.67,217,0.687456,1,0,0,5,True
-13.44,194,0.758974,1,0,1,5,True
-12.36,186,0.823992,1,0,2,5,True
-11.09,259,0.913768,1,0,4,5,True
-11.66,216,0.986975,1,0,3,5,True
-14.56,206,1.060298,1,0,0,5,True
-13.81,231,1.562702,1,0,1,5,True
-9.55,505,1.742911,1,0,8,5,True
-13.05,155,1.799314,1,0,1,5,True
-14.24,274,1.895832,1,0,1,5,True
-13.54,204,1.971531,1,0,1,5,True
-13.7,120,2.01669,1,0,0,5,True
-12.78,228,2.103315,1,0,2,5,True
-13.74,224,2.18857,1,0,1,5,True
-13.34,184,2.668551,1,0,1,5,True
-11.35,285,2.772555,1,0,4,5,True
-12.7,420,2.928979,1,0,4,5,True
-14.45,195,2.99602,1,0,0,5,True
-12.66,416,3.150637,1,0,4,5,True
-12.55,405,3.301217,1,0,4,5,True
-10.54,404,3.904804,1,0,6,5,True
-11.96,346,4.033919,1,0,4,5,True
-7.42,492,4.211256,1,0,10,5,True
-10.83,533,4.411081,1,0,7,5,True
-10.27,477,4.586669,1,0,7,5,True
-2.2,670,5.244801,1,1,12,5,True
-8.9,640,5.487976,1,0,10,5,True
-16.51,701,5.745405,1,0,3,5,True
-10.92,542,6.344952,1,0,7,5,True
-13.29,579,6.553628,1,0,5,5,True
-12.65,315,6.66378,1,0,3,5,True
-11.91,541,6.867336,1,0,6,5,True
10.39,1011,7.656654,2,2,13,5,True
6.99,851,7.976826,2,2,8,5,True
