#{"t_start": 1789147746.886142, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.89,139,0.389183,1,0,0,5,True
-12.59,209,0.466936,1,0,2,5,True
-14.19,169,0.528498,1,0,0,5,True
-15.11,261,0.618013,1,0,0,5,True
-13.01,251,0.710315,1,0,2,5,True
-10.5,400,0.851812,1,1,1,5,True
-13.24,174,0.91246,1,0,1,5,True
-14.85,235,0.992707,1,0,0,5,True
-12.61,311,1.521614,1,0,3,5,True
-12.38,288,1.631545,1,0,3,5,True
-13.42,192,1.697782,1,0,1,5,True
-12.21,171,1.75596,1,0,2,5,True
-14.32,282,1.855501,1,0,1,5,True
-13.0,350,1.984365,1,0,3,5,True
-10.42,392,2.133367,1,0,6,5,True
-13.3,180,2.201475,1,0,1,5,True
-12.67,217,2.693137,1,0,2,5,True
-12.02,352,2.822857,1,0,4,5,True
-12.84,334,2.945275,1,0,3,5,True
-12.88,438,3.104812,1,0,4,5,True
-13.94,344,3.232619,1,0,2,5,True
-9.93,743,3.962575,1,0,10,5,True
-7.1,660,4.201527,1,1,7,5,True
-13.76,226,4.286091,1,0,1,5,True
-13.38,388,4.431633,1,0,3,5,True
-10.35,485,4.610268,1,0,7,5,True
-13.34,484,5.198421,1,0,4,5,True
-10.7,420,5.355888,1,0,6,5,True
-15.13,563,5.56913,1,0,3,5,True
12.37,413,5.721513,2,2,9,5,True
-2.75,525,6.313334,1,1,10,5,True
-2.77,1027,6.681865,1,1,15,5,True
-3.67,1017,7.476815,1,1,14,5,True
-10.82,532,7.672724,1,0,7,5,True
14.27,723,7.947182,2,2,14,5,True
