#{"t_start": 1789147746.887129, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.45,195,0.408649,1,0,0,5,True
-10.3,480,0.582103,1,0,7,5,True
-12.02,352,0.708458,1,0,4,5,True
-15.32,282,0.810479,1,0,0,5,True
-14.18,268,0.902584,1,0,1,5,True
-7.71,121,0.943618,1,1,1,5,True
-11.6,210,1.017485,1,0,3,5,True
-13.46,196,1.504184,1,0,1,5,True
-8.12,462,1.675149,1,0,9,5,True
-11.54,304,1.780723,1,0,4,5,True
-11.24,374,1.914135,1,0,5,5,True
-10.92,342,2.041691,1,0,5,5,True
-13.88,138,2.094149,1,0,0,5,True
-14.84,334,2.221032,1,0,1,5,True
-13.4,690,2.88755,1,0,6,5,True
-12.88,238,2.97067,1,0,2,5,True
-13.78,128,3.017127,1,0,0,5,True
-13.01,451,3.185653,1,0,4,5,True
-13.3,280,3.290281,1,0,2,5,True
-12.62,412,3.896179,1,0,4,5,True
-9.52,502,4.081127,1,0,8,5,True
-13.14,664,4.324461,1,0,6,5,True
-12.46,596,4.546562,1,0,6,5,True
-13.33,183,5.022786,1,0,1,5,True
-5.48,598,5.245123,1,0,13,5,True
-14.18,368,5.38565,1,0,2,5,True
-14.19,269,5.487249,1,0,1,5,True
-9.76,426,5.643961,1,0,7,5,True
-11.33,283,5.747748,1,0,4,5,True
-1.06,756,6.427447,1,1,14,5,True
-13.79,429,6.578131,1,0,3,5,True
-8.51,801,6.873395,1,1,7,5,True
-8.21,771,7.577698,1,0,12,5,True
-9.28,678,7.827869,1,1,5,5,True
-13.66,216,7.910142,1,0,1,5,True
-12.6,510,8.099881,1,0,5,5,True
