#{"t_start": 1788950823.8553119, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.75,225,0.725629,1,0,0,5,True
-14.37,287,0.900236,1,0,1,5,True
-14.17,167,1.002642,1,0,0,5,True
-15.77,327,1.195775,1,0,0,5,True
-9.66,216,1.314377,1,1,0,5,True
-14.17,167,1.414682,1,0,0,5,True
-15.38,288,1.595093,1,0,0,5,True
-14.68,218,1.718182,1,0,0,5,True
-14.29,179,2.520066,1,0,0,5,True
-14.88,238,2.641551,1,0,0,5,True
-16.02,352,2.815011,1,0,0,5,True
-14.14,164,2.889517,1,0,0,5,True
-13.55,205,2.982112,1,0,1,5,True
-14.66,216,3.077747,1,0,0,5,True
-11.74,424,3.255451,1,1,0,5,True
-13.75,125,3.307607,1,0,0,5,True
-20.6,810,4.089942,1,0,0,5,True
-15.62,312,4.206499,1,0,0,5,True
-14.69,219,4.28494,1,0,0,5,True
-19.04,654,4.517688,1,0,0,5,True
-16.95,1045,5.31617,1,1,1,5,True
-15.08,858,5.634659,1,0,6,5,True
-14.58,208,5.714531,1,0,0,5,True
-17.16,566,6.330686,1,0,1,5,True
-14.74,224,6.409397,1,0,0,5,True
3.0,2000,7.587951,2,2,5,4,False
-12.69,619,7.821845,1,0,6,5,True
-19.68,1818,8.968857,1,1,6,5,True
-9.54,804,9.303723,1,1,6,5,True
-11.15,1265,10.232841,1,0,14,5,True
6.25,725,10.524655,2,2,6,5,True
-2.97,647,11.203089,1,1,11,5,True
-13.03,553,11.419984,1,0,5,5,True
-9.71,421,11.587947,1,0,7,5,True
-9.64,314,11.71145,1,0,6,5,True
18.99,951,12.547107,2,3,16,5,True
-7.56,406,12.705473,1,0,9,5,True
-10.86,336,12.839302,1,0,5,5,True
45.0,2000,14.097699,3,7,12,4,False
10.16,934,14.459338,2,2,12,5,True
1.55,795,15.182932,2,2,2,5,True
-0.62,1512,16.19062,2,2,7,5,True
-7.88,738,16.476152,1,1,7,5,True
8.76,974,16.839622,2,2,11,5,True
11.37,713,17.560306,2,2,11,5,True
2.12,1138,18.041691,2,2,6,5,True
11.69,1081,18.895678,2,2,15,5,True
12.29,1221,19.374045,2,3,12,5,True
30.07,1543,20.420763,3,5,13,5,True
10.75,1075,21.286648,2,3,9,5,True
5.63,587,21.5214,2,2,4,5,True
10.38,512,21.702244,2,2,8,5,True
4.56,694,22.380243,2,2,4,5,True
-9.17,567,22.609597,1,0,9,5,True
10.57,693,22.907095,2,2,10,5,True
12.45,705,23.583845,2,3,7,5,True
8.13,637,23.829941,2,2,7,5,True
35.98,852,24.197605,3,5,12,5,True
2.36,614,24.86686,1,1,16,5,True
6.33,817,25.186574,2,2,7,5,True
12.66,584,25.414052,2,2,11,5,True
-4.81,731,26.125061,1,0,15,5,True
6.21,529,26.329025,2,2,4,5,True
12.75,675,26.583406,2,3,7,5,True
12.18,532,26.788673,2,3,5,5,True
29.81,1169,27.713069,3,5,9,5,True
-2.92,342,27.845311,1,1,8,5,True
-12.15,565,28.542743,1,0,6,5,True
46.5,2000,29.527355,3,8,8,3,False
11.73,977,30.389021,2,3,9,5,True
33.24,1026,30.811581,3,5,11,5,True
16.01,749,31.545672,2,2,16,5,True
34.99,951,31.974571,3,5,12,5,True
-8.6,210,32.070702,1,1,1,5,True
