#{"t_start": 1788950823.85952, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.84,234,0.7271,1,0,0,5,True
-13.94,144,0.813817,1,0,0,5,True
-15.15,265,0.975948,1,0,0,5,True
-15.08,358,1.188765,1,0,1,5,True
-14.22,172,1.283155,1,0,0,5,True
-14.61,211,1.407278,1,0,0,5,True
-16.01,351,1.623517,1,0,0,5,True
-14.43,193,1.732435,1,0,0,5,True
-9.5,200,2.544767,1,1,0,5,True
-14.27,177,2.633749,1,0,0,5,True
-14.63,313,2.790203,1,0,1,5,True
-14.24,174,2.868758,1,0,0,5,True
-15.21,271,2.991637,1,0,0,5,True
-14.46,196,3.077679,1,0,0,5,True
-14.56,206,3.163398,1,0,0,5,True
-14.44,194,3.245785,1,0,0,5,True
-14.79,229,3.341408,1,0,0,5,True
-14.86,236,3.896662,1,0,0,5,True
-17.22,772,4.193388,1,0,3,5,True
-16.54,504,4.372498,1,0,1,5,True
-14.89,439,4.529981,1,0,2,5,True
-14.31,181,4.591552,1,0,0,5,True
-14.62,212,5.071197,1,0,0,5,True
-14.0,2000,6.240414,1,1,2,2,False
-14.36,186,6.30754,1,0,0,5,True
-12.18,268,6.402435,1,0,3,5,True
-13.71,121,6.443815,1,0,0,5,True
-7.88,938,6.790004,1,1,9,5,True
-16.92,542,7.415115,1,0,1,5,True
-14.0,2000,8.202123,1,1,3,4,False
10.0,2000,9.446853,2,3,7,4,False
-5.5,500,10.064924,1,1,7,5,True
5.95,1055,10.488695,2,2,9,5,True
6.2,1430,11.475475,2,2,13,5,True
9.88,462,11.658516,2,2,7,5,True
-7.19,369,11.812151,1,1,4,5,True
-12.52,202,11.893507,1,0,2,5,True
-4.14,664,12.603228,1,1,10,5,True
-12.31,281,12.714367,1,0,3,5,True
-12.37,887,13.066119,1,0,9,5,True
-8.66,416,13.660711,1,1,3,5,True
-6.71,821,14.016969,1,1,9,5,True
10.24,626,14.265249,2,2,9,5,True
-12.54,204,14.345135,1,0,2,5,True
9.74,1076,15.177829,2,2,13,5,True
-12.92,542,15.387735,1,0,5,5,True
10.03,947,16.175647,2,2,12,5,True
3.44,1206,16.636961,2,2,8,5,True
6.39,811,17.374705,2,2,7,5,True
5.26,1024,17.800141,2,2,8,5,True
7.42,808,18.147991,2,2,8,5,True
7.95,755,18.864841,2,2,8,5,True
-9.17,367,19.016157,1,0,7,5,True
-9.39,389,19.160912,1,0,7,5,True
10.26,524,19.367287,2,2,8,5,True
31.7,880,20.130267,3,5,8,5,True
-5.04,654,20.409642,1,0,14,5,True
9.71,579,20.664674,2,3,3,5,True
36.16,934,21.45255,3,5,13,5,True
10.01,549,21.651628,2,2,8,5,True
13.96,754,22.35056,2,3,9,5,True
9.18,732,22.648599,2,2,9,5,True
9.65,785,22.975934,2,2,10,5,True
-3.46,496,23.5728,1,1,9,5,True
7.66,984,23.968692,2,2,10,5,True
11.09,441,24.160274,2,2,8,5,True
7.99,451,24.345868,2,2,5,5,True
13.33,917,25.119158,2,2,15,5,True
11.15,835,25.455056,2,3,7,5,True
10.88,862,26.214049,2,2,12,5,True
33.95,655,26.462356,3,5,8,5,True
-5.24,574,26.67798,1,1,8,5,True
12.55,495,27.309411,2,3,5,5,True
-9.12,462,27.493634,1,0,8,5,True
13.96,654,27.776765,2,3,8,5,True
10.78,572,28.007522,2,2,9,5,True
14.88,662,28.755962,2,3,9,5,True
-7.07,457,28.979547,1,1,5,5,True
7.9,660,29.327082,2,2,7,5,True
15.97,653,30.081216,2,4,5,5,True
8.06,744,30.400443,2,2,8,5,True
14.24,426,30.573941,2,3,6,5,True
5.82,468,30.765337,2,2,3,5,True
4.59,491,31.402306,2,2,2,5,True
-7.78,328,31.531397,1,1,3,5,True
12.25,725,31.858162,2,3,7,5,True
5.48,302,31.994024,2,2,1,5,True
