#{"t_start": 1788950823.85533, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-15.78,328,0.788363,1,0,0,5,True
-14.25,175,0.895077,1,0,0,5,True
-13.91,241,1.042887,1,0,1,5,True
-14.59,209,1.166373,1,0,0,5,True
-15.56,306,1.335207,1,0,0,5,True
-14.35,185,1.447848,1,0,0,5,True
-14.58,208,1.580761,1,0,0,5,True
-14.33,183,1.684611,1,0,0,5,True
-15.28,278,2.540873,1,0,0,5,True
-15.75,325,2.704765,1,0,0,5,True
-16.01,351,2.871735,1,0,0,5,True
-16.44,394,3.048226,1,0,0,5,True
-17.26,476,3.24993,1,0,0,5,True
-14.89,439,3.889751,1,0,2,5,True
-14.17,167,3.956112,1,0,0,5,True
-13.95,145,4.013852,1,0,0,5,True
-11.65,515,4.208532,1,1,1,5,True
-14.71,221,4.287611,1,0,0,5,True
-13.77,127,4.331711,1,0,0,5,True
-15.47,297,4.438395,1,0,0,5,True
-9.62,512,4.617326,1,1,3,5,True
-15.16,866,5.352554,1,0,6,5,True
-16.34,384,5.490843,1,0,0,5,True
-9.01,1851,6.589998,2,2,2,5,True
-20.03,1253,7.486068,1,0,5,5,True
-15.14,464,7.661961,1,0,2,5,True
-14.4,490,7.851458,1,0,3,5,True
1.74,876,8.198182,2,2,3,5,True
-2.01,1651,9.296356,2,2,7,5,True
13.3,1220,10.207131,2,4,8,5,True
4.86,864,10.552601,2,2,6,5,True
6.09,741,11.267933,2,2,6,5,True
4.02,1948,12.497146,2,4,6,5,True
-7.66,116,12.545143,1,1,1,5,True
-11.33,683,12.814379,1,0,8,5,True
13.68,682,13.083552,2,3,8,5,True
-13.01,251,13.183745,1,0,2,5,True
3.92,858,13.981106,2,2,5,5,True
8.59,691,14.258089,2,2,8,5,True
5.63,387,14.410364,2,2,2,5,True
10.12,1238,15.305436,2,4,5,5,True
8.45,905,15.645894,2,2,10,5,True
6.79,1171,16.528238,2,2,11,5,True
27.72,1678,17.617787,3,5,12,5,True
6.41,509,17.824451,2,2,4,5,True
9.67,883,18.626646,2,2,11,5,True
7.92,658,18.880191,2,2,7,5,True
12.85,1065,19.29501,2,3,11,5,True
9.5,700,19.985658,2,2,9,5,True
15.21,829,20.326737,2,3,11,5,True
-10.15,265,20.446188,1,0,5,5,True
16.77,673,21.151078,2,2,16,5,True
9.79,671,21.419564,2,2,9,5,True
5.45,405,21.570423,2,2,2,5,True
14.11,1339,22.486705,2,4,10,5,True
12.93,657,22.769801,2,2,12,5,True
6.19,731,23.055292,2,2,6,5,True
17.35,615,23.699407,2,3,11,5,True
7.33,417,23.869041,2,2,4,5,True
-12.62,312,24.00781,1,0,3,5,True
6.28,522,24.230096,2,2,4,5,True
-14.41,491,24.847669,1,0,3,5,True
13.13,637,25.09067,2,3,7,5,True
9.27,523,25.29784,2,2,7,5,True
12.83,467,25.48585,2,3,5,5,True
6.47,703,26.186974,2,2,6,5,True
4.18,432,26.349606,2,2,1,5,True
36.8,1070,26.756797,3,5,15,5,True
7.13,737,27.484513,2,2,7,5,True
7.7,580,27.739038,2,2,6,5,True
8.27,623,27.98849,2,2,7,5,True
6.05,845,28.821174,2,2,7,5,True
7.7,580,29.114512,2,2,6,5,True
9.58,492,29.375649,2,2,7,5,True
28.62,1088,30.305204,3,5,7,5,True
-6.3,580,30.551546,1,1,7,5,True
6.89,561,30.778786,2,2,5,5,True
9.65,585,31.452759,2,2,8,5,True
8.1,440,31.632755,2,2,5,5,True
-9.24,374,31.801837,1,0,7,5,True
9.36,614,32.082987,2,2,8,5,True
