#{"t_start": 1788693726.185361, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-12.66,216,0.365535,1,0,2,5,True
-13.51,301,0.471339,1,0,2,5,True
-14.61,211,0.545026,1,0,0,5,True
-13.04,154,0.598889,1,0,1,5,True
-14.42,192,0.666757,1,0,0,5,True
-11.56,206,0.740755,1,0,3,5,True
-12.96,246,0.827027,1,0,2,5,True
-13.79,129,0.872152,1,0,0,5,True
-13.83,233,0.954393,1,0,1,5,True
-14.89,239,1.453814,1,0,0,5,True
-13.84,334,1.567827,1,0,2,5,True
-14.93,243,1.650005,1,0,0,5,True
-14.13,163,1.706233,1,0,0,5,True
-12.8,230,1.783183,1,0,2,5,True
-12.31,181,1.84517,1,0,2,5,True
-11.74,424,1.982094,1,0,5,5,True
-12.71,221,2.057867,1,0,2,5,True
-14.02,152,2.106287,1,0,0,5,True
-13.82,232,2.583681,1,0,1,5,True
-13.24,274,2.679299,1,0,2,5,True
-13.5,200,2.749696,1,0,1,5,True
-14.26,176,2.810564,1,0,0,5,True
-12.72,222,2.887845,1,0,2,5,True
-12.19,169,2.946736,1,0,2,5,True
-11.03,253,3.034955,1,0,4,5,True
-13.4,190,3.100577,1,0,1,5,True
-13.04,254,3.188928,1,0,2,5,True
-15.2,270,3.702186,1,0,0,5,True
-12.98,148,3.754947,1,0,1,5,True
-14.36,186,3.82092,1,0,0,5,True
-12.9,140,3.869429,1,0,1,5,True
-14.29,179,3.932961,1,0,0,5,True
-13.5,200,4.003121,1,0,1,5,True
-14.58,308,4.111172,1,0,1,5,True
-10.22,272,4.206855,1,0,5,5,True
-12.33,283,4.307525,1,0,3,5,True
-12.71,321,4.818402,1,0,3,5,True
-12.81,231,4.898353,1,0,2,5,True
-12.45,195,4.966939,1,0,2,5,True
-11.59,309,5.07653,1,0,4,5,True
-13.51,301,5.18207,1,0,2,5,True
-14.38,188,5.249559,1,0,0,5,True
-14.59,209,5.323362,1,0,0,5,True
-12.27,277,5.420529,1,0,3,5,True
-13.72,222,5.902562,1,0,1,5,True
-13.1,160,5.958878,1,0,1,5,True
-12.19,169,6.019616,1,0,2,5,True
-9.81,231,6.101338,1,0,5,5,True
-13.76,326,6.214709,1,0,2,5,True
-15.32,282,6.314912,1,0,0,5,True
-13.61,211,6.388865,1,0,1,5,True
-13.39,489,6.561321,1,0,4,5,True
-8.35,285,7.070328,1,1,2,5,True
-12.79,229,7.152873,1,0,2,5,True
-11.87,237,7.237638,1,0,3,5,True
-13.72,222,7.315872,1,0,1,5,True
-14.25,275,7.412957,1,0,1,5,True
-8.51,201,7.483929,1,1,1,5,True
-13.45,195,7.552207,1,0,1,5,True
-6.85,235,7.63448,1,1,3,5,True
-13.56,206,7.706585,1,0,1,5,True
-7.35,685,8.335759,1,0,12,5,True
-8.95,545,8.527148,1,0,9,5,True
-13.57,307,8.63377,1,0,2,5,True
-10.52,402,8.773617,1,0,6,5,True
-13.94,244,9.260526,1,0,1,5,True
-14.17,167,9.320542,1,0,0,5,True
-11.45,395,9.462873,1,0,5,5,True
-1.8,630,9.687981,1,1,12,5,True
1.98,752,9.954248,1,1,17,5,True
-9.45,595,10.579148,1,0,9,5,True
8.14,936,10.919802,2,2,10,5,True
-14.86,236,11.004807,1,0,0,5,True
-7.01,651,11.649456,1,1,7,5,True
7.65,785,11.929096,2,2,8,5,True
-9.86,836,12.237002,1,0,11,5,True
-11.93,743,12.907714,1,1,3,5,True
-6.79,829,13.206441,1,0,14,5,True
0.39,811,13.906398,1,1,16,5,True
8.84,1366,14.397494,2,2,15,5,True
-9.78,428,14.549883,1,0,7,5,True
7.12,1238,15.407469,1,1,27,5,True
-1.18,868,16.126676,1,1,15,5,True
2.57,893,16.451708,1,1,19,5,True
-1.57,1207,17.286615,1,1,18,5,True
6.32,1318,17.764429,1,0,32,5,True
-8.01,551,17.965591,1,1,5,5,True
-6.17,567,18.573806,1,0,12,5,True
15.15,1135,18.97938,2,3,14,5,True
-3.99,849,19.697626,1,0,17,5,True
12.96,654,19.939426,2,2,12,5,True
11.93,857,20.251762,2,2,13,5,True
-4.11,461,20.824133,1,1,8,5,True
-2.6,610,21.042977,1,0,16,5,True
17.71,1179,21.876883,2,2,22,5,True
14.1,940,22.218886,2,2,16,5,True
16.0,950,22.563651,2,2,18,5,True
50.0,2000,23.734566,3,5,27,4,False
21.44,1106,24.546837,2,2,25,5,True
13.98,1052,24.928946,2,2,17,5,True
14.76,1074,25.809415,2,2,18,5,True
27.66,1484,26.733091,2,3,30,5,True
37.24,1726,27.780851,3,6,17,5,True
-0.54,704,28.088363,1,1,14,5,True
