#{"t_start": 1788693726.181529, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.23,173,0.354669,1,0,1,5,True
-13.74,124,0.397667,1,0,0,5,True
-13.5,200,0.468469,1,0,1,5,True
-8.64,114,0.507772,1,1,0,5,True
-13.79,229,0.588044,1,0,1,5,True
-14.18,168,0.646916,1,0,0,5,True
-11.94,244,0.735326,1,0,3,5,True
-13.88,238,0.81832,1,0,1,5,True
-8.36,186,0.883388,1,1,1,5,True
-15.44,294,0.987856,1,0,0,5,True
-13.34,184,1.466984,1,0,1,5,True
-14.72,222,1.542415,1,0,0,5,True
-13.06,156,1.596353,1,0,1,5,True
-13.94,144,1.644591,1,0,0,5,True
-12.22,272,1.737458,1,0,3,5,True
-14.06,156,1.789566,1,0,0,5,True
-14.42,192,1.85548,1,0,0,5,True
-12.94,344,1.966672,1,0,3,5,True
-13.17,267,2.056426,1,0,2,5,True
-10.98,248,2.533833,1,0,4,5,True
-11.95,345,2.654855,1,0,4,5,True
-9.92,342,2.774828,1,0,6,5,True
-13.62,212,2.848099,1,0,1,5,True
-12.72,322,2.960706,1,0,3,5,True
-13.92,142,3.009599,1,0,0,5,True
-13.57,307,3.116771,1,0,2,5,True
-13.26,176,3.177945,1,0,1,5,True
-14.74,324,3.709409,1,0,1,5,True
-14.61,211,3.785056,1,0,0,5,True
-9.52,402,3.926495,1,0,7,5,True
-15.49,299,4.031185,1,0,0,5,True
-12.93,243,4.116378,1,0,2,5,True
-9.58,408,4.261441,1,1,2,5,True
-8.92,242,4.346003,1,1,1,5,True
-11.83,333,4.861323,1,0,4,5,True
-13.01,351,4.983764,1,0,3,5,True
-14.75,225,5.063756,1,0,0,5,True
-12.78,228,5.144136,1,0,2,5,True
-13.58,108,5.181539,1,0,0,5,True
-12.71,321,5.295908,1,0,3,5,True
-7.76,326,5.41062,1,1,3,5,True
-11.49,299,5.919395,1,0,4,5,True
-11.64,414,6.066964,1,0,5,5,True
-13.39,189,6.132899,1,0,1,5,True
-13.28,178,6.194389,1,0,1,5,True
-14.87,237,6.278534,1,0,0,5,True
-13.35,185,6.344063,1,0,1,5,True
-12.16,266,6.437366,1,0,3,5,True
-11.08,358,6.563922,1,0,5,5,True
-13.41,291,7.074889,1,0,2,5,True
-13.99,149,7.129453,1,0,0,5,True
-11.98,248,7.217625,1,0,3,5,True
-11.97,547,7.410692,1,0,6,5,True
-14.12,162,7.468058,1,0,0,5,True
-10.32,282,7.566983,1,0,5,5,True
-13.17,367,7.695968,1,0,3,5,True
-14.16,166,8.144564,1,0,0,5,True
-0.2,970,8.483075,1,0,22,5,True
-11.05,455,8.64161,1,0,6,5,True
-13.16,466,8.802458,1,0,4,5,True
-9.97,247,9.292579,1,0,5,5,True
-10.23,473,9.462382,1,0,7,5,True
-15.37,587,9.672487,1,0,3,5,True
-12.28,478,9.839694,1,0,5,5,True
-9.49,499,10.426149,1,0,8,5,True
8.59,791,10.716745,2,2,9,5,True
-6.07,857,11.028021,1,0,15,5,True
12.82,768,11.714658,2,2,13,5,True
-12.67,417,11.864271,1,0,4,5,True
-12.44,394,12.007538,1,0,4,5,True
-14.01,351,12.136774,1,0,2,5,True
11.72,1078,12.927841,2,2,15,5,True
-2.92,1042,13.304438,1,1,15,5,True
10.7,780,13.990269,2,2,11,5,True
-9.97,547,14.187887,1,0,8,5,True
-2.23,573,14.394645,1,1,11,5,True
-9.66,516,14.981061,1,0,8,5,True
15.64,786,15.270167,2,3,11,5,True
-4.79,729,15.537721,1,0,15,5,True
14.6,790,16.225873,2,2,15,5,True
-9.53,303,16.339796,1,0,6,5,True
10.25,725,16.601324,2,2,10,5,True
12.19,831,17.30044,2,2,13,5,True
-6.12,562,17.506612,1,1,7,5,True
-2.57,607,17.72484,1,1,11,5,True
-2.33,1083,18.521821,1,1,16,5,True
27.72,1078,18.906523,2,3,26,5,True
12.86,1064,19.701972,2,2,16,5,True
11.01,749,19.978923,2,2,11,5,True
-7.14,564,20.184671,1,0,11,5,True
-2.22,1172,21.010773,1,1,17,5,True
-8.02,552,21.213443,1,0,10,5,True
11.11,839,21.92222,2,2,12,5,True
17.22,1228,22.366069,2,2,22,5,True
9.84,866,23.100161,2,2,11,5,True
14.16,1034,23.490766,2,2,17,5,True
10.77,473,23.673696,2,2,8,5,True
9.42,608,24.303954,2,2,8,5,True
-8.09,559,24.509221,1,0,10,5,True
18.64,786,24.791635,2,2,19,5,True
13.3,720,25.508258,2,3,8,5,True
20.67,783,25.831303,2,3,16,5,True
16.39,1411,26.729143,2,2,23,5,True
15.19,931,27.062283,2,2,17,5,True
15.03,747,27.755157,2,2,15,5,True
21.73,1077,28.227893,2,2,25,5,True
-3.32,782,28.529022,1,0,17,5,True
