#{"t_start": 1788693726.192511, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.1,160,0.33931,1,0,0,5,True
-9.17,367,0.467584,1,1,2,5,True
-13.6,310,0.575988,1,0,2,5,True
-12.22,372,0.708813,1,0,4,5,True
-12.62,212,0.783149,1,0,2,5,True
-11.69,219,0.860058,1,0,3,5,True
-13.78,328,0.975964,1,0,2,5,True
-14.91,341,1.508538,1,0,1,5,True
-11.49,199,1.576964,1,0,3,5,True
-13.03,153,1.628795,1,0,1,5,True
-12.83,333,1.742085,1,0,3,5,True
-8.92,442,1.890363,1,0,8,5,True
-13.54,204,1.955724,1,0,1,5,True
-14.12,162,2.008992,1,0,0,5,True
-11.95,345,2.520214,1,0,4,5,True
-13.31,181,2.58386,1,0,1,5,True
-13.72,222,2.661154,1,0,1,5,True
-11.29,279,2.759353,1,0,4,5,True
-14.15,165,2.816439,1,0,0,5,True
-14.39,189,2.882228,1,0,0,5,True
-13.7,120,2.923546,1,0,0,5,True
-12.06,356,3.047694,1,0,4,5,True
-13.9,240,3.131472,1,0,1,5,True
-12.29,179,3.193514,1,0,2,5,True
-6.13,263,3.70432,1,1,4,5,True
-13.86,236,3.788318,1,0,1,5,True
-11.81,431,3.940055,1,0,5,5,True
-13.59,209,4.013361,1,0,1,5,True
-14.3,180,4.07604,1,0,0,5,True
-14.89,239,4.160015,1,0,0,5,True
-11.44,394,4.299956,1,0,5,5,True
-14.01,151,4.352104,1,0,0,5,True
-12.69,119,4.793104,1,0,1,5,True
-13.77,327,4.906919,1,0,2,5,True
-13.92,242,4.992577,1,0,1,5,True
-13.98,148,5.045086,1,0,0,5,True
-13.91,241,5.130074,1,0,1,5,True
-14.12,162,5.185903,1,0,0,5,True
-12.92,342,5.30817,1,0,3,5,True
-14.16,166,5.366691,1,0,0,5,True
-14.57,307,5.474095,1,0,1,5,True
-14.67,217,5.954379,1,0,0,5,True
-14.83,233,6.039801,1,0,0,5,True
-9.45,295,6.141323,1,1,1,5,True
-11.98,348,6.263328,1,0,4,5,True
-14.11,261,6.355813,1,0,1,5,True
-12.54,504,6.53449,1,0,5,5,True
-12.22,172,6.594588,1,0,2,5,True
-13.69,219,7.079707,1,0,1,5,True
-7.1,460,7.245426,1,1,5,5,True
-11.05,355,7.37026,1,0,5,5,True
-15.4,290,7.472641,1,0,0,5,True
-14.32,282,7.571857,1,0,1,5,True
-11.59,309,7.680264,1,0,4,5,True
-5.28,578,8.272861,1,1,8,5,True
-14.7,320,8.384761,1,0,1,5,True
-8.64,614,8.599099,1,0,10,5,True
-10.72,422,8.745542,1,0,6,5,True
-9.32,1082,9.533859,1,1,9,5,True
-13.71,421,9.682832,1,0,3,5,True
-6.66,616,9.899788,1,0,12,5,True
-4.9,740,10.577218,1,1,10,5,True
-11.23,673,10.823815,1,0,8,5,True
-11.01,551,11.022298,1,0,7,5,True
-10.27,377,11.568437,1,0,6,5,True
-13.95,445,11.728764,1,0,3,5,True
9.35,815,12.022918,2,2,10,5,True
-9.93,643,12.256313,1,0,9,5,True
-7.77,627,12.885738,1,1,6,5,True
7.56,694,13.134436,2,2,7,5,True
-8.35,585,13.347556,1,0,10,5,True
-8.39,289,13.859258,1,0,7,5,True
-7.7,1320,14.335311,1,1,13,5,True
-3.62,712,14.990016,1,1,11,5,True
14.76,874,15.311735,2,2,16,5,True
-9.3,580,15.524638,1,0,9,5,True
9.93,557,16.130075,2,2,8,5,True
-6.82,732,16.398564,1,0,13,5,True
1.31,1019,16.763036,1,1,19,5,True
12.06,744,17.436206,2,2,12,5,True
14.76,774,17.71466,2,2,15,5,True
20.83,867,18.431816,2,2,22,5,True
16.15,635,18.661109,2,2,15,5,True
-0.4,690,18.907567,1,1,14,5,True
24.18,1432,19.839867,2,2,31,5,True
-9.18,368,19.975808,1,0,7,5,True
14.11,939,20.720765,2,2,16,5,True
-14.1,160,20.780114,1,0,0,5,True
-9.63,313,20.891519,1,0,6,5,True
8.64,386,21.030937,2,2,5,5,True
-5.46,696,21.287275,1,1,9,5,True
0.76,974,22.046795,1,1,18,5,True
12.15,935,22.380138,2,2,14,5,True
21.51,1099,23.198879,2,2,25,5,True
-6.54,504,23.391526,1,1,6,5,True
1.32,718,23.669037,1,1,16,5,True
19.33,1217,24.522552,2,2,24,5,True
52.0,2000,25.741435,3,5,29,4,False
-10.0,450,25.89691,1,0,7,5,True
17.94,956,26.637029,2,2,20,5,True
12.37,613,26.857245,2,2,11,5,True
14.42,908,27.187818,2,2,16,5,True
16.53,797,27.920933,2,2,17,5,True
18.51,1099,28.391802,2,3,17,5,True
