#{"t_start": 1788693726.189218, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.71,221,0.3636,1,0,0,5,True
-11.88,238,0.447423,1,0,3,5,True
-12.69,119,0.488304,1,0,1,5,True
-11.72,222,0.566165,1,0,3,5,True
-9.69,319,0.678804,1,0,6,5,True
-12.99,249,0.767624,1,0,2,5,True
-13.71,321,0.880507,1,0,2,5,True
-12.83,133,0.92726,1,0,1,5,True
-11.29,279,1.440814,1,0,4,5,True
-11.68,218,1.515667,1,0,3,5,True
-12.35,185,1.578845,1,0,2,5,True
-9.75,325,1.689576,1,0,6,5,True
-12.78,228,1.765977,1,0,2,5,True
-13.82,232,1.845124,1,0,1,5,True
-10.12,462,1.994,1,0,7,5,True
-14.15,265,2.083087,1,0,1,5,True
-13.69,219,2.553773,1,0,1,5,True
-14.1,260,2.645432,1,0,1,5,True
-13.42,192,2.712521,1,0,1,5,True
-15.46,296,2.815814,1,0,0,5,True
-13.0,450,2.972436,1,0,4,5,True
-14.24,274,3.06785,1,0,1,5,True
-12.28,178,3.129552,1,0,2,5,True
-11.73,423,3.696137,1,0,5,5,True
-13.71,221,3.774986,1,0,1,5,True
-11.16,266,3.867588,1,0,4,5,True
-10.44,394,4.006817,1,0,6,5,True
-12.75,425,4.155473,1,0,4,5,True
-13.74,224,4.235948,1,0,1,5,True
-13.39,189,4.302093,1,0,1,5,True
-14.63,213,4.775531,1,0,0,5,True
-12.69,219,4.852106,1,0,2,5,True
-8.75,425,5.001414,1,0,8,5,True
-10.92,242,5.086404,1,0,4,5,True
-12.13,363,5.214041,1,0,4,5,True
-13.75,225,5.294741,1,0,1,5,True
-13.34,284,5.394646,1,0,2,5,True
-13.18,368,5.927195,1,0,3,5,True
-12.41,191,5.995549,1,0,2,5,True
-7.9,540,6.185033,1,0,10,5,True
-13.04,454,6.345513,1,0,4,5,True
-14.2,270,6.440195,1,0,1,5,True
-11.11,261,6.533487,1,0,4,5,True
-12.93,343,7.062093,1,0,3,5,True
-12.45,195,7.132911,1,0,2,5,True
-13.98,148,7.185654,1,0,0,5,True
-12.3,280,7.284594,1,0,3,5,True
-10.77,327,7.400388,1,0,5,5,True
-13.4,190,7.467358,1,0,1,5,True
-14.18,168,7.526285,1,0,0,5,True
-9.53,803,8.195567,1,1,6,5,True
-13.46,296,8.300667,1,0,2,5,True
-15.39,289,8.40295,1,0,0,5,True
-10.31,481,8.571032,1,0,7,5,True
-11.64,514,8.749482,1,0,6,5,True
-12.39,289,9.250983,1,0,3,5,True
-13.86,336,9.372431,1,0,2,5,True
-13.54,404,9.518581,1,0,3,5,True
-12.08,258,9.608673,1,0,3,5,True
-13.46,396,9.749786,1,0,3,5,True
-9.74,624,9.972365,1,1,4,5,True
-12.16,366,10.513636,1,0,4,5,True
-6.86,536,10.708507,1,0,11,5,True
-10.45,495,10.888906,1,0,7,5,True
-6.39,689,11.548248,1,0,13,5,True
-3.0,450,11.709996,1,1,9,5,True
-0.33,783,11.992391,1,1,15,5,True
-4.3,580,12.204233,1,1,9,5,True
1.68,1182,13.032692,1,1,21,5,True
-11.01,851,13.340301,1,0,10,5,True
-3.19,869,14.056255,1,1,13,5,True
-7.92,642,14.293536,1,0,11,5,True
-7.88,638,14.518502,1,0,11,5,True
-1.52,702,15.17748,1,0,18,5,True
-4.99,449,15.343811,1,1,7,5,True
-2.24,1174,16.172515,1,1,17,5,True
-10.04,754,16.449109,1,0,10,5,True
3.02,948,16.789561,1,1,20,5,True
9.14,1236,17.639298,1,1,29,5,True
8.56,1094,18.438955,2,2,12,5,True
-7.81,431,18.59548,1,0,9,5,True
11.55,995,18.950688,2,2,14,5,True
-16.83,433,19.110326,1,0,0,5,True
-11.62,212,19.592869,1,0,3,5,True
-5.51,701,19.852137,1,1,9,5,True
15.23,1127,20.262731,2,2,19,5,True
12.01,849,20.973144,2,2,13,5,True
11.52,898,21.302803,2,2,13,5,True
-11.71,321,21.41734,1,0,4,5,True
22.05,1245,22.271939,2,2,27,5,True
14.72,1378,23.192023,2,2,21,5,True
12.81,769,23.486317,2,2,13,5,True
16.09,741,23.768274,2,2,16,5,True
22.74,776,24.458891,2,3,18,5,True
23.85,1265,24.919783,2,2,29,5,True
15.15,1135,25.822289,2,2,19,5,True
10.58,592,26.021633,2,2,9,5,True
13.22,1228,26.86817,2,2,18,5,True
1.88,1662,27.914635,1,1,26,5,True
16.06,944,28.325506,2,2,18,5,True
