#{"t_start": 1789118899.882108, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.29,179,0.367365,1,0,0,5,True
-14.42,192,0.434333,1,0,0,5,True
-10.1,360,0.558758,1,0,6,5,True
-14.04,254,0.647098,1,0,1,5,True
-13.7,120,0.689145,1,0,0,5,True
-5.88,538,0.876242,1,1,7,5,True
-13.64,314,0.987315,1,0,2,5,True
-8.54,404,1.537829,1,1,3,5,True
-11.47,397,1.676074,1,0,5,5,True
-14.69,219,1.751139,1,0,0,5,True
-13.98,148,1.802858,1,0,0,5,True
-12.24,374,1.933946,1,0,4,5,True
-13.86,136,1.98341,1,0,0,5,True
-13.43,193,2.050902,1,0,1,5,True
-14.34,284,2.546739,1,0,1,5,True
-14.67,217,2.622267,1,0,0,5,True
-12.71,521,2.803745,1,0,5,5,True
-13.85,335,2.921996,1,0,2,5,True
-12.32,282,3.022771,1,0,3,5,True
-13.22,372,3.156796,1,0,3,5,True
-12.21,271,3.254063,1,0,3,5,True
-5.05,555,3.883568,1,1,8,5,True
-11.99,549,4.083855,1,0,6,5,True
-10.01,551,4.27572,1,0,8,5,True
-10.74,724,4.93562,1,0,9,5,True
-8.17,767,5.21122,1,0,12,5,True
-6.38,888,5.527936,1,1,10,5,True
-10.95,545,6.127069,1,0,7,5,True
-14.1,360,6.262096,1,0,2,5,True
-6.56,1106,6.668994,1,1,12,5,True
-5.11,1061,7.482153,1,1,13,5,True
-6.71,821,7.782645,1,1,9,5,True
