#{"t_start": 1789147777.393004, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.45,195,0.396502,1,0,0,5,True
-10.3,480,0.573772,1,0,7,5,True
-12.02,352,0.696456,1,0,4,5,True
-15.32,282,0.792109,1,0,0,5,True
-14.18,268,0.882497,1,0,1,5,True
-7.71,121,0.924823,1,1,1,5,True
-11.6,210,0.996106,1,0,3,5,True
-13.74,224,1.49647,1,0,1,5,True
-10.06,456,1.664696,1,0,7,5,True
-14.27,277,1.763643,1,0,1,5,True
-11.33,383,1.897977,1,0,5,5,True
-12.11,261,1.991933,1,0,3,5,True
-14.46,196,2.063884,1,0,0,5,True
-13.47,197,2.135793,1,0,1,5,True
-14.95,245,2.637801,1,0,0,5,True
5.98,252,2.725785,2,2,1,5,True
-13.69,119,2.76559,1,0,0,5,True
-11.24,474,2.938033,1,0,6,5,True
-13.95,145,2.99352,1,0,0,5,True
-11.97,347,3.123814,1,0,4,5,True
-14.93,243,3.213794,1,0,0,5,True
-12.07,157,3.270534,1,0,2,5,True
-13.31,181,3.337644,1,0,1,5,True
-11.97,347,3.894554,1,0,4,5,True
-14.75,325,4.011243,1,0,1,5,True
-10.38,488,4.191073,1,0,7,5,True
-12.33,183,4.259471,1,0,2,5,True
-12.72,222,4.338985,1,0,2,5,True
-9.35,885,5.080318,1,0,12,5,True
-12.65,315,5.197872,1,0,3,5,True
-10.66,416,5.350216,1,0,6,5,True
-8.81,431,5.510474,1,0,8,5,True
-8.19,269,5.606753,1,1,2,5,True
-13.81,131,5.654355,1,0,0,5,True
-12.85,135,5.702966,1,0,1,5,True
-11.41,491,6.286992,1,0,6,5,True
-1.32,782,6.57159,1,1,14,5,True
-11.93,243,6.654146,1,0,3,5,True
-8.23,773,7.355463,1,0,12,5,True
-7.15,465,7.520996,1,1,5,5,True
-10.37,487,7.700092,1,0,7,5,True
-9.2,270,7.798138,1,0,6,5,True
-12.75,225,7.880081,1,0,2,5,True
