#{"t_start": 1789147777.393038, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.91,241,0.416013,1,0,1,5,True
-14.03,153,0.471829,1,0,0,5,True
-11.66,216,0.549578,1,0,3,5,True
-12.83,133,0.597681,1,0,1,5,True
-13.18,168,0.657039,1,0,1,5,True
-14.34,184,0.720066,1,0,0,5,True
-11.79,229,0.797338,1,0,3,5,True
-13.02,152,0.849105,1,0,1,5,True
-13.4,290,0.947036,1,0,2,5,True
-12.83,333,1.484156,1,0,3,5,True
-12.52,202,1.558835,1,0,2,5,True
-12.42,292,1.666424,1,0,3,5,True
-11.35,285,1.768026,1,0,4,5,True
-11.44,194,1.833491,1,0,3,5,True
-11.51,501,2.015714,1,0,6,5,True
-13.76,126,2.061876,1,0,0,5,True
-14.59,209,2.138063,1,0,0,5,True
-13.71,121,2.181236,1,0,0,5,True
-14.27,277,2.694414,1,0,1,5,True
-10.59,409,2.835711,1,0,6,5,True
-12.13,263,2.932707,1,0,3,5,True
-9.26,276,3.037464,1,0,6,5,True
-6.97,347,3.166712,1,1,4,5,True
-13.16,166,3.228148,1,0,1,5,True
-14.16,166,3.288521,1,0,0,5,True
-15.25,375,3.857356,1,0,1,5,True
-6.61,411,4.004718,1,1,5,5,True
-14.2,170,4.066386,1,0,0,5,True
-8.28,578,4.281254,1,0,10,5,True
-10.04,454,4.448319,1,0,7,5,True
-13.78,128,4.492806,1,0,0,5,True
-13.6,310,5.021514,1,0,2,5,True
-12.46,596,5.245631,1,0,6,5,True
-10.39,289,5.34934,1,0,5,5,True
-12.67,417,5.504768,1,0,4,5,True
-13.76,326,5.621963,1,0,2,5,True
-2.95,645,6.260548,1,1,11,5,True
-13.52,502,6.448517,1,0,4,5,True
-9.2,370,6.577919,1,0,7,5,True
-8.18,268,6.670323,1,1,2,5,True
-2.14,764,7.366848,1,1,13,5,True
-10.46,496,7.544784,1,0,7,5,True
-11.43,593,7.76438,1,0,7,5,True
-10.85,535,7.959395,1,0,7,5,True
