#{"t_start": 1789147777.393732, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.64,214,0.404426,1,0,1,5,True
-14.73,223,0.486703,1,0,0,5,True
-11.17,167,0.546159,1,0,3,5,True
-13.84,334,0.66532,1,0,2,5,True
-11.69,219,0.740104,1,0,3,5,True
-13.5,200,0.807946,1,0,1,5,True
-14.39,189,0.871369,1,0,0,5,True
-13.73,223,0.947327,1,0,1,5,True
-13.54,204,1.017698,1,0,1,5,True
-11.51,201,1.510894,1,0,3,5,True
-13.7,220,1.592528,1,0,1,5,True
-14.19,169,1.654744,1,0,0,5,True
-12.08,258,1.747868,1,0,3,5,True
-7.64,214,1.819734,1,1,2,5,True
-13.76,226,1.902152,1,0,1,5,True
-11.72,322,2.018398,1,0,4,5,True
-14.49,199,2.091173,1,0,0,5,True
-14.83,233,2.175195,1,0,0,5,True
-14.41,191,2.657442,1,0,0,5,True
-13.39,189,2.723343,1,0,1,5,True
-13.21,171,2.780682,1,0,1,5,True
-12.22,272,2.880158,1,0,3,5,True
-12.62,212,2.959813,1,0,2,5,True
-12.68,218,3.041637,1,0,2,5,True
-13.09,159,3.100806,1,0,1,5,True
-14.61,211,3.180002,1,0,0,5,True
-12.93,243,3.268698,1,0,2,5,True
-11.47,297,3.786023,1,0,4,5,True
-13.84,134,3.858083,1,0,0,5,True
-14.33,283,3.958575,1,0,1,5,True
-14.46,296,4.066533,1,0,1,5,True
-13.96,146,4.121133,1,0,0,5,True
-11.46,296,4.231177,1,0,4,5,True
-7.97,447,4.394127,1,0,9,5,True
-14.22,372,4.52949,1,0,2,5,True
-11.73,423,5.101786,1,0,5,5,True
-11.32,382,5.245737,1,0,5,5,True
-15.3,280,5.346296,1,0,0,5,True
-11.9,340,5.47273,1,0,4,5,True
-9.15,765,6.156486,1,0,11,5,True
-11.54,304,6.265129,1,0,4,5,True
-13.6,310,6.380961,1,0,2,5,True
-11.97,447,6.543352,1,0,5,5,True
-13.3,280,6.637386,1,0,2,5,True
-11.84,334,6.759869,1,0,4,5,True
-11.33,283,7.276995,1,0,4,5,True
-8.91,741,7.547754,1,0,11,5,True
-9.33,483,7.725919,1,0,8,5,True
-11.65,515,7.913021,1,0,6,5,True
