#{"t_start": 1789147777.393265, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.28,178,0.389886,1,0,0,5,True
-14.07,257,0.486435,1,0,1,5,True
-13.05,155,0.541637,1,0,1,5,True
-13.83,333,0.66106,1,0,2,5,True
-12.67,117,0.70068,1,0,1,5,True
-14.33,183,0.762883,1,0,0,5,True
-13.92,142,0.811133,1,0,0,5,True
-13.97,147,0.860741,1,0,0,5,True
-13.59,209,0.93177,1,0,1,5,True
-11.74,224,1.008663,1,0,3,5,True
-12.2,170,1.490071,1,0,2,5,True
-9.24,474,1.66479,1,0,8,5,True
-12.67,217,1.743232,1,0,2,5,True
-14.08,258,1.830147,1,0,1,5,True
-12.45,295,1.937907,1,0,3,5,True
-13.3,180,2.002544,1,0,1,5,True
-13.2,370,2.138191,1,0,3,5,True
-12.46,196,2.622267,1,0,2,5,True
-13.99,149,2.676555,1,0,0,5,True
-12.75,125,2.71829,1,0,1,5,True
-13.31,281,2.815146,1,0,2,5,True
-12.84,334,2.938537,1,0,3,5,True
-13.15,265,3.038993,1,0,2,5,True
-11.36,286,3.1464,1,0,4,5,True
-13.44,194,3.218179,1,0,1,5,True
-12.69,419,3.779081,1,0,4,5,True
-6.92,242,3.889917,1,1,3,5,True
-13.38,288,3.992886,1,0,2,5,True
-13.64,214,4.070796,1,0,1,5,True
-12.23,373,4.210043,1,0,4,5,True
-11.33,383,4.349208,1,0,5,5,True
-10.49,399,4.495757,1,0,6,5,True
-14.09,359,5.042553,1,0,2,5,True
-10.62,412,5.196743,1,0,6,5,True
-13.97,147,5.252471,1,0,0,5,True
-11.29,479,5.428059,1,0,6,5,True
-8.53,803,6.125431,1,0,12,5,True
-7.9,440,6.284184,1,0,9,5,True
-9.51,501,6.471436,1,0,8,5,True
-13.06,556,6.663369,1,0,5,5,True
-11.48,498,6.847168,1,0,6,5,True
-9.79,329,7.382914,1,0,6,5,True
-3.6,610,7.602084,1,0,15,5,True
-4.38,488,7.781945,1,1,8,5,True
-7.05,555,7.985663,1,0,11,5,True
