#{"t_start": 1788626630.69086, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-12.79,229,0.401371,1,0,2,5,True
-12.83,133,0.441443,1,0,1,5,True
-13.75,225,0.641934,1,0,1,5,True
-7.47,397,0.76965,1,1,4,5,True
-12.86,136,0.919103,1,0,1,5,True
-13.49,299,1.015954,1,0,2,5,True
-14.05,155,1.167265,1,0,0,5,True
-12.9,240,1.246427,1,0,2,5,True
-12.7,220,1.315934,1,0,2,5,True
-14.37,187,1.481929,1,0,0,5,True
-13.46,296,1.576238,1,0,2,5,True
-12.94,244,1.762883,1,0,2,5,True
-14.56,206,1.828703,1,0,0,5,True
-14.28,178,1.986644,1,0,0,5,True
-13.68,218,2.055853,1,0,1,5,True
-14.08,158,2.105216,1,0,0,5,True
-14.08,358,2.323509,1,0,2,5,True
-9.35,185,2.381477,1,1,0,5,True
-13.9,240,2.55916,1,0,1,5,True
-8.15,565,2.84716,1,0,10,5,True
-15.35,285,3.047339,1,0,0,5,True
-14.97,247,3.134201,1,0,0,5,True
-11.54,304,3.340403,1,0,4,5,True
-14.23,173,3.396806,1,0,0,5,True
-11.83,333,3.605039,1,0,4,5,True
-14.09,159,3.6775,1,0,0,5,True
-14.11,161,3.731202,1,0,0,5,True
-7.89,239,3.921474,1,1,2,5,True
-13.4,190,3.988194,1,0,1,5,True
-12.92,242,4.177093,1,0,2,5,True
-12.34,384,4.3011,1,0,4,5,True
-12.31,181,4.463178,1,0,2,5,True
-13.83,233,4.540921,1,0,1,5,True
-15.16,266,4.731713,1,0,0,5,True
-13.33,283,4.822311,1,0,2,5,True
-13.44,294,5.026996,1,0,2,5,True
-13.65,215,5.103621,1,0,1,5,True
-13.42,292,5.306433,1,0,2,5,True
-14.51,201,5.369839,1,0,0,5,True
-13.24,274,5.5628,1,0,2,5,True
-8.66,116,5.600158,1,1,0,5,True
-11.6,210,5.666703,1,0,3,5,True
-8.75,325,5.881658,1,0,7,5,True
-11.26,276,5.978016,1,0,4,5,True
-13.33,283,6.182813,1,0,2,5,True
-13.4,190,6.245656,1,0,1,5,True
-13.0,250,6.431198,1,0,2,5,True
-8.75,325,6.642472,1,0,7,5,True
-12.95,245,6.728149,1,0,2,5,True
-7.34,584,7.032102,1,0,11,5,True
