#{"t_start": 1789147818.73515, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.12,162,0.38604,1,0,1,5,True
-13.73,123,0.429648,1,0,0,5,True
-13.02,252,0.63844,1,0,2,5,True
-14.27,277,0.736763,1,0,1,5,True
-12.41,191,0.802413,1,0,2,5,True
-12.48,198,0.986339,1,0,2,5,True
-13.03,253,1.068677,1,0,2,5,True
-12.85,235,1.250752,1,0,2,5,True
-14.77,227,1.331372,1,0,0,5,True
-11.3,280,1.530009,1,0,4,5,True
-13.8,330,1.63923,1,0,2,5,True
-14.43,293,1.858291,1,0,1,5,True
-13.55,305,2.067135,1,0,2,5,True
-15.62,312,2.17592,1,0,0,5,True
-14.42,192,2.346021,1,0,0,5,True
-14.38,188,2.406125,1,0,0,5,True
-13.21,171,2.463104,1,0,1,5,True
-15.02,252,2.655142,1,0,0,5,True
-8.28,178,2.719389,1,1,1,5,True
-12.94,244,2.918906,1,0,2,5,True
-14.34,284,3.012162,1,0,1,5,True
-6.68,318,3.22718,1,1,4,5,True
-14.0,250,3.313019,1,0,1,5,True
-13.45,195,3.500103,1,0,1,5,True
-12.53,203,3.567343,1,0,2,5,True
-13.61,311,3.771906,1,0,2,5,True
-13.94,144,3.847961,1,0,0,5,True
-12.08,158,3.905258,1,0,2,5,True
-12.13,263,4.105344,1,0,3,5,True
-10.31,381,4.35069,1,1,1,5,True
-2.82,632,4.676281,1,0,16,5,True
-5.92,542,4.978409,1,1,7,5,True
-7.33,183,5.039779,1,1,2,5,True
-9.84,334,5.262932,1,0,6,5,True
-13.39,189,5.334344,1,0,1,5,True
-10.34,384,5.578679,1,0,6,5,True
-13.53,203,5.653456,1,0,1,5,True
-14.38,188,5.830386,1,0,0,5,True
-15.15,265,5.926879,1,0,0,5,True
-14.14,164,6.082992,1,0,0,5,True
-5.93,243,6.172447,1,1,4,5,True
-11.45,295,6.388624,1,0,4,5,True
-12.91,341,6.51465,1,0,3,5,True
-10.37,387,6.765502,1,0,6,5,True
-7.61,611,7.101321,1,0,11,5,True
