#{"t_start": 1788950638.171684, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.1,260,0.484351,1,0,1,5,True
-12.73,323,0.603847,1,0,3,5,True
-11.77,227,0.690116,1,0,3,5,True
-13.82,132,0.738752,1,0,0,5,True
-12.46,196,0.812361,1,0,2,5,True
-8.24,174,0.877669,1,1,1,5,True
-11.88,238,0.966423,1,0,3,5,True
-11.9,240,1.050643,1,0,3,5,True
-13.93,243,1.134712,1,0,1,5,True
-12.17,267,1.661056,1,0,3,5,True
-13.81,231,1.739357,1,0,1,5,True
-12.6,210,1.808866,1,0,2,5,True
-13.18,168,1.866256,1,0,1,5,True
-12.95,245,1.950226,1,0,2,5,True
-13.01,151,2.00096,1,0,1,5,True
-11.13,463,2.158633,1,0,6,5,True
-14.53,203,2.228491,1,0,0,5,True
-14.22,172,2.686704,1,0,0,5,True
-12.28,178,2.749497,1,0,2,5,True
-10.57,307,2.854778,1,0,5,5,True
-13.5,200,2.92295,1,0,1,5,True
-13.14,164,2.9802,1,0,1,5,True
-10.75,225,3.058261,1,0,4,5,True
-10.11,461,3.211865,1,0,7,5,True
-13.95,245,3.295338,1,0,1,5,True
-12.62,212,3.369859,1,0,2,5,True
-14.48,298,3.897224,1,0,1,5,True
-14.42,492,4.06491,1,0,3,5,True
-9.84,334,4.182513,1,1,1,5,True
-11.0,350,4.304007,1,0,5,5,True
-11.02,352,4.425627,1,0,5,5,True
-13.02,152,4.477307,1,0,1,5,True
-13.0,350,5.004871,1,0,3,5,True
-12.97,147,5.05348,1,0,1,5,True
-12.2,270,5.142867,1,0,3,5,True
-10.85,435,5.29278,1,0,6,5,True
-12.33,283,5.389089,1,0,3,5,True
-13.28,278,5.487948,1,0,2,5,True
-6.17,667,6.128975,1,0,13,5,True
-6.63,513,6.312581,1,1,6,5,True
9.61,989,6.673251,2,2,12,5,True
-12.46,496,7.272286,1,0,5,5,True
-4.67,1017,7.639686,1,1,13,5,True
-11.5,400,7.788958,1,0,5,5,True
-12.87,337,7.913122,1,0,3,5,True
13.38,1912,9.04662,2,4,15,5,True
7.3,820,9.761678,2,2,8,5,True
-0.14,1064,10.146803,1,1,18,5,True
11.11,1539,11.134772,2,3,14,5,True
-2.72,1222,14.287552,1,1,17,5,True
-13.83,333,15.09195,1,0,2,5,True
9.88,962,17.11009,2,2,12,5,True
12.16,1734,23.399268,2,2,22,5,True
-3.42,692,24.696366,1,1,11,5,True
15.45,1505,29.925294,2,2,23,5,True
11.39,711,34.013973,2,2,11,5,True
16.2,1330,36.753795,2,2,22,5,True
15.83,1267,41.737736,2,2,21,5,True
33.5,2000,48.244832,3,5,10,3,False
44.0,2000,54.995678,3,6,15,2,False
48.0,2000,61.32704,3,5,24,2,False
26.92,1158,63.620138,2,2,31,5,True
9.86,1364,68.699505,2,2,16,5,True
13.05,1245,73.36356,2,2,18,5,True
8.43,507,74.42322,2,2,6,5,True
8.5,700,75.925651,2,2,8,5,True
6.94,556,76.975158,2,2,5,5,True
8.58,1192,81.6656,2,2,13,5,True
12.58,892,83.540777,2,2,14,5,True
31.79,1471,88.952952,3,5,14,5,True
19.47,1003,93.076214,2,2,22,5,True
13.61,789,94.651312,2,2,14,5,True
45.0,2000,101.256652,3,5,21,2,False
19.11,1439,106.477777,2,2,26,5,True
7.3,1020,108.523746,1,1,25,5,True
