#{"t_start": 1788950638.174825, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-12.98,348,0.51457,1,0,3,5,True
-13.56,306,0.627441,1,0,2,5,True
-12.93,143,0.681985,1,0,1,5,True
-10.35,385,0.825964,1,0,6,5,True
-15.04,254,0.920841,1,0,0,5,True
-14.1,160,0.981401,1,0,0,5,True
-14.59,209,1.052687,1,0,0,5,True
-12.29,279,1.583745,1,0,3,5,True
-12.69,219,1.659304,1,0,2,5,True
-12.19,169,1.716342,1,0,2,5,True
-12.84,234,1.794405,1,0,2,5,True
-14.05,155,1.845775,1,0,0,5,True
-14.02,152,1.898445,1,0,0,5,True
-11.87,137,1.945749,1,0,2,5,True
-13.95,145,1.994546,1,0,0,5,True
-15.37,287,2.092344,1,0,0,5,True
-12.55,305,2.197005,1,0,3,5,True
-12.91,341,2.713578,1,0,3,5,True
-11.31,281,2.810851,1,0,4,5,True
-12.62,412,2.952289,1,0,4,5,True
-9.95,245,3.03796,1,0,5,5,True
-13.29,379,3.165129,1,0,3,5,True
-12.59,309,3.268653,1,0,3,5,True
-13.97,247,3.354935,1,0,1,5,True
-4.19,669,4.007489,1,1,10,5,True
-2.34,584,4.213012,1,1,11,5,True
-14.33,183,4.27625,1,0,0,5,True
-13.32,182,4.339771,1,0,1,5,True
-13.86,236,4.420295,1,0,1,5,True
-11.67,417,4.970019,1,0,5,5,True
-6.76,526,5.146038,1,0,11,5,True
-13.93,243,5.230638,1,0,1,5,True
-12.25,175,5.289993,1,0,2,5,True
-7.21,571,5.489044,1,0,11,5,True
-11.76,226,5.568829,1,0,3,5,True
-8.38,288,6.075205,1,1,2,5,True
-7.02,452,6.237169,1,1,5,5,True
-15.38,488,6.413161,1,0,2,5,True
-11.81,531,6.605485,1,0,6,5,True
-9.33,683,7.274331,1,0,10,5,True
-0.36,1486,7.815766,1,1,22,5,True
-10.48,998,8.580555,1,0,12,5,True
-0.85,735,8.867871,1,1,14,5,True
6.36,1114,9.708244,2,2,10,5,True
-4.36,1386,10.213323,1,1,17,5,True
5.72,778,10.901167,2,2,6,5,True
19.52,1298,11.390018,2,2,25,5,True
31.5,2000,17.637802,2,4,23,3,False
9.48,702,21.540918,2,2,9,5,True
9.68,982,23.723939,2,2,12,5,True
-0.07,757,27.199447,1,1,15,5,True
-7.02,452,28.104224,1,0,10,5,True
11.26,924,30.139968,2,2,13,5,True
2.61,1289,35.359713,1,1,23,5,True
17.73,877,37.21823,2,3,14,5,True
-10.5,300,37.881781,1,0,5,5,True
16.22,1728,43.854088,2,4,16,5,True
44.0,2000,50.542558,3,6,16,4,False
37.24,1826,56.630468,3,5,23,5,True
16.39,1411,61.79951,2,2,23,5,True
9.34,516,62.818613,2,2,7,5,True
48.5,2000,69.180446,3,5,25,3,False
8.03,947,73.17269,2,2,10,5,True
16.47,1103,75.563416,2,2,20,5,True
25.16,1734,81.211062,2,4,25,5,True
7.18,732,82.791825,2,2,7,5,True
13.87,1263,87.489937,2,4,9,5,True
16.44,1206,92.340567,2,2,21,5,True
34.5,2000,96.511623,2,4,25,1,False
50.5,2000,103.145907,3,5,27,3,False
33.0,2000,109.333491,2,3,30,4,False
