#{"t_start": 1789118761.457143, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.4,190,0.469989,1,0,0,5,True
-13.95,145,0.521061,1,0,0,5,True
-16.88,438,0.672887,1,0,0,5,True
-14.31,181,0.733781,1,0,0,5,True
-14.5,200,0.800406,1,0,0,5,True
-15.02,252,0.886148,1,0,0,5,True
-14.78,228,0.965042,1,0,0,5,True
-14.2,170,1.023885,1,0,0,5,True
-14.9,240,1.106516,1,0,0,5,True
-14.18,168,1.581783,1,0,0,5,True
-14.78,228,1.661154,1,0,0,5,True
-15.33,283,1.760619,1,0,0,5,True
-14.66,216,1.835487,1,0,0,5,True
-14.35,185,1.898984,1,0,0,5,True
-14.59,209,1.970645,1,0,0,5,True
-15.12,262,2.06085,1,0,0,5,True
-14.62,212,2.133791,1,0,0,5,True
-13.94,144,2.18361,1,0,0,5,True
-15.5,300,2.689544,1,0,0,5,True
-10.24,374,2.824242,1,1,1,5,True
-14.03,153,2.878399,1,0,0,5,True
-13.84,134,2.927125,1,0,0,5,True
-14.8,230,3.007071,1,0,0,5,True
-16.37,487,3.178956,1,0,1,5,True
-14.83,233,3.261676,1,0,0,5,True
-19.23,873,4.009828,1,0,2,5,True
-19.62,1012,4.397533,1,0,3,5,True
-21.29,1479,5.360017,1,1,1,5,True
-16.22,772,5.658775,1,0,4,5,True
-15.0,250,6.164473,1,0,0,5,True
-15.68,718,6.455828,1,0,4,5,True
-11.96,1246,6.953172,1,1,8,5,True
-15.35,385,7.516478,1,0,1,5,True
9.61,889,7.864508,2,2,11,5,True
-13.52,802,8.189553,1,0,7,5,True
-0.08,1258,9.07754,2,2,5,5,True
14.82,1068,9.869811,2,2,18,5,True
3.56,594,10.096938,2,2,2,5,True
-11.04,454,10.270387,1,0,6,5,True
-9.66,616,10.499975,1,0,9,5,True
-14.26,276,11.014159,1,0,1,5,True
12.83,1267,11.487831,2,2,18,5,True
-8.75,725,12.163266,1,0,11,5,True
13.56,694,12.461225,2,4,3,5,True
-14.05,555,12.681317,1,0,4,5,True
-13.83,233,12.770846,1,0,1,5,True
-12.04,254,12.869463,1,0,3,5,True
10.66,1284,13.751852,2,2,16,5,True
11.64,986,14.115805,2,3,9,5,True
-8.57,1007,14.900685,1,0,14,5,True
-13.22,372,15.038373,1,0,3,5,True
5.32,1318,15.950257,2,3,6,5,True
13.42,1408,16.509152,2,3,15,5,True
32.87,963,17.286655,3,5,10,5,True
16.61,1289,18.169363,2,3,17,5,True
32.0,2000,19.38933,3,5,9,4,False
15.9,360,19.530472,2,3,7,5,True
9.29,621,19.775756,2,3,3,5,True
11.82,568,19.983026,2,3,5,5,True
-5.82,632,20.620531,1,1,8,5,True
31.04,646,20.874886,3,5,5,5,True
9.01,649,21.14751,2,2,8,5,True
37.0,2000,22.343933,3,5,14,4,False
-1.98,448,22.524883,1,1,10,5,True
7.96,354,23.058743,2,2,4,5,True
8.92,758,23.338706,2,3,4,5,True
-5.91,541,23.535181,1,0,12,5,True
33.29,921,24.29089,3,5,10,5,True
-6.58,408,24.443063,1,1,5,5,True
-5.18,468,24.615695,1,1,7,5,True
-12.53,203,24.690049,1,0,2,5,True
-3.14,664,25.34098,1,1,11,5,True
11.84,1166,25.794203,2,2,16,5,True
9.44,406,25.944288,2,2,6,5,True
15.0,2000,27.198904,2,4,7,4,False
31.16,1034,28.020449,3,5,9,5,True
5.76,674,28.282569,2,2,5,5,True
12.67,583,28.502652,2,2,11,5,True
4.42,408,29.055593,2,2,1,5,True
26.49,1201,29.541481,3,5,6,5,True
