#{"t_start": 1789118761.455673, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-15.78,328,0.519959,1,0,0,5,True
-14.25,175,0.58076,1,0,0,5,True
-13.91,241,0.664398,1,0,1,5,True
-14.59,209,0.734878,1,0,0,5,True
-15.56,306,0.836974,1,0,0,5,True
-14.35,185,0.900724,1,0,0,5,True
-14.58,208,0.973037,1,0,0,5,True
-14.33,183,1.035895,1,0,0,5,True
-15.28,278,1.549477,1,0,0,5,True
-15.75,325,1.66178,1,0,0,5,True
-16.01,351,1.784783,1,0,0,5,True
-16.44,394,1.92048,1,0,0,5,True
-17.26,476,2.084519,1,0,0,5,True
-14.89,439,2.636251,1,0,2,5,True
-14.17,167,2.695808,1,0,0,5,True
-13.95,145,2.748812,1,0,0,5,True
-11.65,515,2.932974,1,1,1,5,True
-14.71,221,3.010088,1,0,0,5,True
-13.77,127,3.054338,1,0,0,5,True
-15.47,297,3.159068,1,0,0,5,True
-9.62,512,3.338874,1,1,3,5,True
-15.16,866,4.08796,1,0,6,5,True
-16.34,384,4.233726,1,0,0,5,True
-9.01,1851,5.345607,2,2,2,5,True
-20.03,1253,6.250184,1,0,5,5,True
-15.14,464,6.431519,1,0,2,5,True
-14.4,490,6.626543,1,0,3,5,True
1.74,876,6.976449,2,2,3,5,True
-2.01,1651,8.036984,2,2,7,5,True
13.3,1220,8.919047,2,4,8,5,True
4.86,864,9.249841,2,2,6,5,True
6.09,741,9.91948,2,2,6,5,True
4.02,1948,11.06656,2,4,6,5,True
-7.66,116,11.111763,1,1,1,5,True
-11.33,683,11.362399,1,0,8,5,True
13.68,682,11.619007,2,3,8,5,True
-13.01,251,11.714868,1,0,2,5,True
3.92,858,12.479856,2,2,5,5,True
8.59,691,12.750496,2,2,8,5,True
5.63,387,12.900308,2,2,2,5,True
10.12,1238,13.764631,2,4,5,5,True
8.45,905,14.097855,2,2,10,5,True
6.79,1171,14.943931,2,2,11,5,True
27.72,1678,15.990372,3,5,12,5,True
6.41,509,16.185436,2,2,4,5,True
9.67,883,16.942842,2,2,11,5,True
7.92,658,17.192599,2,2,7,5,True
12.85,1065,17.598341,2,3,11,5,True
9.5,700,18.265907,2,2,9,5,True
15.21,829,18.6036,2,3,11,5,True
-10.15,265,18.717023,1,0,5,5,True
16.77,673,19.399321,2,2,16,5,True
9.79,671,19.665798,2,2,9,5,True
5.45,405,19.818663,2,2,2,5,True
14.11,1339,20.717522,2,4,10,5,True
12.93,657,20.987686,2,2,12,5,True
6.19,731,21.276497,2,2,6,5,True
17.35,615,21.906438,2,3,11,5,True
7.33,417,22.079278,2,2,4,5,True
-12.62,312,22.216913,1,0,3,5,True
6.28,522,22.430474,2,2,4,5,True
-14.41,491,23.024004,1,0,3,5,True
13.13,637,23.255379,2,3,7,5,True
9.27,523,23.449395,2,2,7,5,True
12.83,467,23.624647,2,3,5,5,True
6.47,703,24.298164,2,2,6,5,True
4.18,432,24.458921,2,2,1,5,True
36.8,1070,24.85254,3,5,15,5,True
7.13,737,25.530596,2,2,7,5,True
7.7,580,25.766087,2,2,6,5,True
8.27,623,26.001207,2,2,7,5,True
6.05,845,26.738082,2,2,7,5,True
7.7,580,26.998847,2,2,6,5,True
9.58,492,27.228074,2,2,7,5,True
28.62,1088,28.064401,3,5,7,5,True
-6.3,580,28.290834,1,1,7,5,True
6.89,561,28.502966,2,2,5,5,True
9.65,585,29.121684,2,2,8,5,True
8.1,440,29.294015,2,2,5,5,True
-9.24,374,29.451489,1,0,7,5,True
9.36,614,29.708994,2,2,8,5,True
