#{"t_start": 1788950564.877747, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.29,179,0.853809,1,0,0,5,True
-14.42,192,0.984529,1,0,0,5,True
-10.1,360,1.227286,1,0,6,5,True
-14.04,254,1.377085,1,0,1,5,True
-13.7,120,1.446823,1,0,0,5,True
-5.88,538,1.753125,1,1,7,5,True
-13.64,314,1.917086,1,0,2,5,True
-10.39,389,2.706989,1,1,1,5,True
-13.27,277,2.826766,1,0,2,5,True
-13.64,114,2.87736,1,0,0,5,True
-7.93,443,3.064289,1,1,4,5,True
-11.12,362,3.216559,1,0,5,5,True
-13.58,208,3.305048,1,0,1,5,True
-11.89,339,3.44496,1,0,4,5,True
-12.26,276,4.050063,1,0,3,5,True
-10.1,260,4.146548,1,0,5,5,True
-12.91,141,4.214333,1,0,1,5,True
-9.97,247,4.303692,1,1,0,5,True
-11.29,579,4.531691,1,0,7,5,True
-11.68,618,5.269091,1,0,7,5,True
-13.88,238,5.388831,1,0,1,5,True
-10.54,304,5.506286,1,0,5,5,True
-10.99,449,5.6806,1,0,6,5,True
-10.11,561,5.906549,1,0,8,5,True
-11.15,565,6.613121,1,0,7,5,True
-14.5,500,6.810391,1,0,3,5,True
7.96,1154,7.259314,2,2,12,5,True
-11.81,231,7.356989,1,0,3,5,True
-10.98,648,8.092505,1,0,8,5,True
-15.52,502,8.281479,1,0,2,5,True
-13.35,485,8.471745,1,0,4,5,True
-9.48,498,9.132929,1,0,8,5,True
-14.03,753,9.423158,1,0,6,5,True
7.93,957,9.779134,2,2,10,5,True
-10.34,484,10.420045,1,1,2,5,True
-14.09,259,10.520187,1,0,1,5,True
-7.57,207,10.600148,1,1,2,5,True
-1.3,1280,11.103249,1,0,24,5,True
-4.49,799,11.785531,1,1,11,5,True
-4.74,1024,12.152303,1,1,13,5,True
-6.77,627,12.767895,1,1,7,5,True
-7.13,563,12.968196,1,0,11,5,True
8.72,1078,13.349419,2,2,12,5,True
12.46,1504,14.328808,2,2,20,5,True
14.43,1107,15.164705,2,2,18,5,True
13.83,867,15.52335,2,2,15,5,True
7.7,580,15.777085,2,2,6,5,True
14.43,1507,16.776473,2,2,22,5,True
-7.97,247,16.872109,1,1,2,5,True
6.65,685,17.559195,2,2,6,5,True
13.82,868,17.8702,2,2,15,5,True
-6.52,302,17.979527,1,1,4,5,True
51.0,2000,19.288839,3,6,23,4,False
42.0,2000,20.634579,2,4,33,2,False
34.59,1191,21.61035,3,5,14,5,True
-8.38,488,21.797545,1,0,9,5,True
7.04,1646,22.962083,1,1,31,5,True
12.38,1012,23.422844,2,2,15,5,True
14.38,1112,24.3166,2,2,18,5,True
-5.23,673,24.561746,1,1,9,5,True
20.35,1215,25.442416,2,4,15,5,True
31.08,1942,26.557636,2,2,43,5,True
15.58,1092,27.023721,2,2,19,5,True
15.02,748,27.786162,2,2,15,5,True
13.93,957,28.232594,2,2,16,5,True
50.0,2000,29.526022,3,5,27,4,False
16.9,860,29.929534,2,2,18,5,True
40.28,1422,30.933987,3,5,22,5,True
40.24,1326,31.934943,3,5,21,5,True
