#{"t_start": 1788693756.596709, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.46,196,0.37896,1,0,0,5,True
-14.21,171,0.437048,1,0,0,5,True
-10.19,269,0.525301,1,1,0,5,True
-14.47,197,0.586536,1,0,0,5,True
-14.61,211,0.656311,1,0,0,5,True
-15.17,267,0.746684,1,0,0,5,True
-14.73,223,0.821767,1,0,0,5,True
-10.02,252,0.907472,1,1,0,5,True
-15.52,302,1.418467,1,0,0,5,True
-13.78,128,1.461841,1,0,0,5,True
-14.2,170,1.520353,1,0,0,5,True
-14.92,242,1.600347,1,0,0,5,True
-14.17,167,1.657761,1,0,0,5,True
-15.18,268,1.75357,1,0,0,5,True
-16.18,468,1.918291,1,0,1,5,True
-13.71,221,1.986018,1,0,1,5,True
-14.18,168,2.040808,1,0,0,5,True
-14.66,216,2.51002,1,0,0,5,True
-16.65,415,2.652106,1,0,0,5,True
-14.44,194,2.7166,1,0,0,5,True
-14.23,173,2.775782,1,0,0,5,True
-14.36,186,2.840114,1,0,0,5,True
-14.88,238,2.921064,1,0,0,5,True
-16.54,404,3.059972,1,0,0,5,True
-14.2,170,3.119728,1,0,0,5,True
-16.96,546,3.728031,1,0,1,5,True
-13.54,404,3.867726,1,0,3,5,True
-16.09,459,4.027765,1,0,1,5,True
-14.99,249,4.109797,1,0,0,5,True
-14.19,169,4.166965,1,0,0,5,True
-14.55,205,4.235093,1,0,0,5,True
-14.61,211,4.304465,1,0,0,5,True
-15.0,250,4.792382,1,0,0,5,True
-15.14,264,4.882403,1,0,0,5,True
-16.21,371,5.010131,1,0,0,5,True
-15.16,266,5.10069,1,0,0,5,True
-14.58,508,5.276022,1,0,3,5,True
-16.28,678,5.919404,1,0,3,5,True
-14.94,244,6.007303,1,0,0,5,True
-16.44,394,6.144913,1,0,0,5,True
-16.43,393,6.285456,1,0,0,5,True
-14.17,267,6.377834,1,0,1,5,True
-15.13,263,6.470112,1,0,0,5,True
-16.79,529,7.055679,1,0,1,5,True
-7.85,335,7.175275,1,1,3,5,True
-14.6,210,7.250216,1,0,0,5,True
-17.23,773,7.540043,1,0,3,5,True
-14.53,203,7.61155,1,0,0,5,True
-10.51,601,8.230627,1,1,3,5,True
10.14,936,8.600329,2,2,12,5,True
-14.38,288,8.706424,1,0,1,5,True
-12.82,832,9.43131,1,1,3,5,True
-12.27,377,9.58702,1,0,4,5,True
-13.75,225,9.677016,1,0,1,5,True
10.5,2000,10.91381,2,2,12,3,False
-10.1,1160,11.782603,1,1,9,5,True
-4.64,1514,12.396317,1,1,18,5,True
-12.93,543,13.002964,1,0,5,5,True
-13.48,798,13.297392,1,0,7,5,True
-1.0,2000,14.484493,1,1,16,4,False
4.49,1101,14.916012,2,2,8,5,True
7.32,1018,15.706919,2,2,10,5,True
8.59,591,15.921532,2,2,7,5,True
7.53,1397,16.836611,2,2,14,5,True
21.0,2000,18.045341,2,4,13,4,False
-5.79,329,18.165694,1,1,5,5,True
5.55,1095,18.985568,2,2,9,5,True
-11.17,167,19.043817,1,0,3,5,True
19.66,884,19.346605,2,3,16,5,True
-6.49,499,19.53076,1,0,11,5,True
-2.41,591,20.14482,1,1,11,5,True
-10.93,343,20.267428,1,0,5,5,True
14.56,694,20.509289,2,2,14,5,True
8.26,424,20.660908,2,2,5,5,True
5.78,772,21.349882,2,2,6,5,True
-12.74,524,21.541137,1,0,5,5,True
21.0,2000,22.712983,2,4,13,4,False
6.47,503,22.890363,2,2,4,5,True
23.5,2000,24.111377,2,4,15,3,False
2.92,1158,24.954993,2,2,7,5,True
12.66,384,25.09574,2,3,4,5,True
6.66,684,25.356466,2,2,6,5,True
14.7,780,26.079386,2,3,10,5,True
5.77,773,26.38237,2,2,6,5,True
23.0,2000,27.612149,2,4,15,4,False
12.9,1060,28.014324,2,3,11,5,True
12.1,740,28.677954,2,2,12,5,True
6.26,724,28.955034,2,2,6,5,True
