#{"t_start": 1788693756.598519, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.82,232,0.389748,1,0,0,5,True
-14.73,223,0.464133,1,0,0,5,True
-14.96,246,0.543818,1,0,0,5,True
-14.12,162,0.594337,1,0,0,5,True
-13.42,192,0.658084,1,0,1,5,True
-14.78,228,0.734679,1,0,0,5,True
-14.6,210,0.80586,1,0,0,5,True
-14.34,184,0.868578,1,0,0,5,True
-14.72,222,0.944055,1,0,0,5,True
-14.09,159,1.405939,1,0,0,5,True
-15.59,309,1.512016,1,0,0,5,True
-11.91,441,1.660842,1,1,0,5,True
-15.1,260,1.75388,1,0,0,5,True
-14.88,238,1.836995,1,0,0,5,True
-13.95,145,1.886385,1,0,0,5,True
-13.64,214,1.957869,1,0,1,5,True
-14.77,227,2.029576,1,0,0,5,True
-15.38,288,2.522892,1,0,0,5,True
-15.86,336,2.637816,1,0,0,5,True
-15.11,261,2.726036,1,0,0,5,True
-14.92,242,2.807912,1,0,0,5,True
-14.37,187,2.873717,1,0,0,5,True
-14.37,187,2.936451,1,0,0,5,True
-15.49,299,3.039075,1,0,0,5,True
-14.34,184,3.10349,1,0,0,5,True
-15.44,294,3.604078,1,0,0,5,True
-14.01,151,3.676227,1,0,0,5,True
-14.24,174,3.737137,1,0,0,5,True
-15.34,384,3.870886,1,0,1,5,True
-15.38,288,3.971063,1,0,0,5,True
-11.58,508,4.142809,1,1,1,5,True
-14.8,230,4.219063,1,0,0,5,True
-14.23,173,4.275643,1,0,0,5,True
-16.1,360,4.79978,1,0,0,5,True
-16.29,379,4.931209,1,0,0,5,True
-13.95,145,4.9799,1,0,0,5,True
-15.42,292,5.080308,1,0,0,5,True
-14.1,160,5.133405,1,0,0,5,True
-15.19,269,5.227291,1,0,0,5,True
-16.52,702,5.876233,1,0,3,5,True
-13.86,836,6.174954,1,0,7,5,True
-14.81,331,6.292056,1,0,1,5,True
-8.42,792,6.967656,1,1,7,5,True
-18.1,1260,7.428433,1,0,7,5,True
-14.59,309,7.541443,1,0,1,5,True
-9.81,731,8.204881,1,1,5,5,True
7.45,1005,8.600542,2,2,10,5,True
-11.5,2000,9.794543,1,1,5,3,False
-14.39,189,9.871226,1,0,0,5,True
-14.85,535,10.091934,1,0,3,5,True
-14.67,517,10.722007,1,0,3,5,True
2.72,1178,11.1641,2,2,7,5,True
-9.49,399,11.312764,1,1,2,5,True
-9.43,1093,12.210191,1,0,14,5,True
5.57,793,12.51484,2,2,6,5,True
-0.0,2000,13.671043,2,2,2,4,False
5.54,996,14.469492,2,2,8,5,True
5.59,791,14.782107,2,2,6,5,True
-13.45,995,15.57038,1,0,9,5,True
7.38,712,15.831447,2,2,7,5,True
-12.3,780,16.117556,1,0,8,5,True
10.93,857,16.832876,2,3,7,5,True
10.25,425,17.004108,2,2,7,5,True
-10.09,459,17.167918,1,0,7,5,True
-12.52,602,17.823504,1,0,6,5,True
10.04,1246,18.310953,2,2,15,5,True
6.41,709,18.988415,2,2,6,5,True
-12.35,385,19.119356,1,0,4,5,True
-5.41,491,19.283727,1,1,7,5,True
-11.14,364,19.424282,1,0,5,5,True
-12.91,441,19.581404,1,0,4,5,True
-6.36,386,20.120856,1,1,5,5,True
-14.46,396,20.262661,1,0,2,5,True
-13.0,250,20.348532,1,0,2,5,True
-11.82,232,20.430075,1,0,3,5,True
8.44,606,20.645191,2,2,7,5,True
-12.83,333,20.764619,1,0,3,5,True
9.29,421,21.326271,2,2,6,5,True
-9.41,691,21.57841,1,0,10,5,True
-6.5,500,21.755458,1,0,11,5,True
9.62,1088,22.583583,2,2,13,5,True
10.25,925,22.935561,2,2,12,5,True
11.74,276,23.045183,2,3,2,5,True
-14.6,210,23.128491,1,0,0,5,True
11.25,825,23.865389,2,2,12,5,True
-7.12,262,23.978912,1,1,3,5,True
6.4,510,24.188884,2,2,4,5,True
10.41,609,24.824479,2,2,9,5,True
6.88,1062,25.22408,2,2,10,5,True
6.56,694,25.49653,2,2,6,5,True
9.86,964,26.286854,2,2,12,5,True
3.34,516,26.480813,2,2,1,5,True
10.0,2000,27.724085,2,4,2,4,False
-6.7,520,27.910043,1,1,6,5,True
14.97,1053,28.691901,2,2,18,5,True
6.9,560,28.904999,2,2,5,5,True
-7.71,521,29.100802,1,0,10,5,True
