#{"t_start": 1788626648.373174, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.08,258,0.406164,1,0,2,5,True
-13.19,169,0.463679,1,0,1,5,True
-13.87,237,0.544939,1,0,1,5,True
-14.66,216,0.617826,1,0,0,5,True
-13.33,183,0.679475,1,0,1,5,True
-14.8,230,0.759021,1,0,0,5,True
-13.88,238,0.84258,1,0,1,5,True
-11.24,274,0.938025,1,0,4,5,True
-13.87,237,1.020386,1,0,1,5,True
-14.6,210,1.506453,1,0,0,5,True
-14.6,310,1.612044,1,0,1,5,True
-14.15,365,1.727984,1,0,2,5,True
-9.03,253,1.810397,1,1,1,5,True
-12.75,225,1.89023,1,0,2,5,True
-13.59,209,1.96355,1,0,1,5,True
-13.77,227,2.040488,1,0,1,5,True
-12.54,304,2.542282,1,0,3,5,True
-13.98,148,2.59456,1,0,0,5,True
-13.25,275,2.690642,1,0,2,5,True
-14.22,272,2.788075,1,0,1,5,True
-13.12,262,2.882432,1,0,2,5,True
-8.1,260,2.977186,1,1,2,5,True
-11.87,237,3.053652,1,0,3,5,True
-14.31,281,3.141453,1,0,1,5,True
-5.63,613,3.778968,1,1,8,5,True
-13.41,291,3.884694,1,0,2,5,True
-15.05,255,3.975995,1,0,0,5,True
-13.61,311,4.085149,1,0,2,5,True
-14.58,208,4.158671,1,0,0,5,True
-12.81,231,4.239819,1,0,2,5,True
-14.44,194,4.308098,1,0,0,5,True
-13.72,222,4.797176,1,0,1,5,True
-13.49,199,4.864942,1,0,1,5,True
-11.84,334,4.984019,1,0,4,5,True
-13.37,287,5.084515,1,0,2,5,True
-12.48,198,5.153873,1,0,2,5,True
-12.67,317,5.264777,1,0,3,5,True
-14.61,311,5.372796,1,0,1,5,True
-14.43,193,5.440379,1,0,0,5,True
-8.58,308,5.964249,1,1,2,5,True
-13.39,289,6.06601,1,0,2,5,True
-14.37,187,6.132648,1,0,0,5,True
-11.02,452,6.289635,1,0,6,5,True
-5.96,546,6.482352,1,0,12,5,True
8.16,434,6.639855,2,2,5,5,True
-12.19,269,7.142179,1,0,3,5,True
-5.61,511,7.331391,1,0,12,5,True
-4.57,407,7.459811,1,1,7,5,True
9.54,496,7.622242,2,2,7,5,True
-11.48,198,7.689598,1,0,3,5,True
