#{"t_start": 1788626648.371389, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.25,175,0.379305,1,0,1,5,True
-14.59,209,0.451054,1,0,0,5,True
-14.33,283,0.547806,1,0,1,5,True
-12.8,230,0.625135,1,0,2,5,True
-13.71,421,0.76964,1,0,3,5,True
-12.36,286,0.870226,1,0,3,5,True
-11.07,257,0.959414,1,0,4,5,True
-12.41,191,1.439295,1,0,2,5,True
-11.38,288,1.53844,1,0,4,5,True
-12.6,210,1.609867,1,0,2,5,True
-13.95,145,1.656306,1,0,0,5,True
-14.77,227,1.728256,1,0,0,5,True
-13.33,183,1.786343,1,0,1,5,True
-13.22,172,1.847651,1,0,1,5,True
-14.2,270,1.942265,1,0,1,5,True
-12.78,228,2.019711,1,0,2,5,True
-7.2,370,2.544098,1,1,4,5,True
-11.8,230,2.625624,1,0,3,5,True
-10.16,266,2.71914,1,0,5,5,True
-15.55,405,2.864526,1,0,1,5,True
-12.03,253,2.958752,1,0,3,5,True
-11.49,299,3.055035,1,0,4,5,True
-7.03,253,3.134211,1,1,3,5,True
-11.84,434,3.70676,1,0,5,5,True
-12.09,159,3.763188,1,0,2,5,True
-8.37,387,3.904211,1,1,3,5,True
-12.89,239,3.988954,1,0,2,5,True
-12.26,376,4.121096,1,0,4,5,True
-10.69,319,4.232936,1,0,5,5,True
-13.86,236,4.316379,1,0,1,5,True
-14.25,175,4.377832,1,0,0,5,True
-15.63,313,4.897475,1,0,0,5,True
-10.85,335,5.016037,1,0,5,5,True
-12.88,238,5.099284,1,0,2,5,True
-14.86,236,5.182494,1,0,0,5,True
-12.26,276,5.27845,1,0,3,5,True
-13.5,200,5.348577,1,0,1,5,True
-14.62,212,5.421768,1,0,0,5,True
-11.47,197,5.49199,1,0,3,5,True
-11.59,209,5.980453,1,0,3,5,True
-14.96,346,6.10334,1,0,1,5,True
-14.35,285,6.202501,1,0,1,5,True
-13.96,246,6.2875,1,0,1,5,True
-12.51,401,6.429713,1,0,4,5,True
-13.92,242,6.514484,1,0,1,5,True
-13.03,553,7.119292,1,0,5,5,True
-10.48,498,7.308319,1,0,7,5,True
-11.32,182,7.367138,1,0,3,5,True
-12.37,487,7.524675,1,0,5,5,True
-15.03,353,7.638286,1,0,1,5,True
