#{"t_start": 1788626648.369665, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-12.79,229,0.399612,1,0,2,5,True
-12.83,133,0.445896,1,0,1,5,True
-13.76,226,0.522615,1,0,1,5,True
-8.55,205,0.592249,1,1,1,5,True
-14.17,267,0.680744,1,0,1,5,True
-13.32,282,0.779679,1,0,2,5,True
-9.9,340,0.899884,1,0,6,5,True
-11.39,189,0.96455,1,0,3,5,True
-14.26,176,1.025728,1,0,0,5,True
-12.87,437,1.58824,1,0,4,5,True
-14.61,211,1.657986,1,0,0,5,True
-13.59,109,1.691659,1,0,0,5,True
-13.77,127,1.732698,1,0,0,5,True
-10.54,204,1.798524,1,0,4,5,True
-11.18,268,1.893065,1,0,4,5,True
-13.62,212,1.967411,1,0,1,5,True
-14.03,153,2.018803,1,0,0,5,True
-13.24,274,2.112838,1,0,2,5,True
-12.03,353,2.634423,1,0,4,5,True
-13.18,268,2.728462,1,0,2,5,True
-8.3,480,2.900318,1,0,9,5,True
-14.29,279,3.000029,1,0,1,5,True
-11.43,293,3.093807,1,0,4,5,True
-12.59,309,3.190608,1,0,3,5,True
-14.08,158,3.649074,1,0,0,5,True
-12.7,220,3.749953,1,0,2,5,True
-14.01,151,3.804371,1,0,0,5,True
-7.68,318,3.919935,1,1,3,5,True
-13.44,194,3.988633,1,0,1,5,True
-14.84,234,4.070949,1,0,0,5,True
-11.3,280,4.169444,1,0,4,5,True
-15.03,253,4.25847,1,0,0,5,True
-14.19,169,4.318072,1,0,0,5,True
-14.25,275,4.82639,1,0,1,5,True
-9.78,428,4.97511,1,0,7,5,True
-13.44,294,5.078647,1,0,2,5,True
-10.73,623,5.29636,1,0,8,5,True
-10.85,435,5.448121,1,0,6,5,True
-9.14,464,6.026481,1,0,8,5,True
-14.32,182,6.091911,1,0,0,5,True
-14.71,221,6.169351,1,0,0,5,True
-8.44,294,6.271034,1,0,7,5,True
-13.23,473,6.438083,1,0,4,5,True
-4.82,632,7.070407,1,0,14,5,True
-6.97,547,7.267155,1,1,6,5,True
-12.22,472,7.427971,1,0,5,5,True
-12.29,379,7.553284,1,0,4,5,True
-13.5,300,7.651207,1,0,2,5,True
