#{"t_start": 1789124141.240615, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.08,158,0.52471,1,0,0,5,True
-13.4,190,0.587752,1,0,1,5,True
-13.6,210,0.658424,1,0,1,5,True
-12.98,148,0.708057,1,0,1,5,True
-13.38,188,0.770568,1,0,1,5,True
-14.36,186,0.834533,1,0,0,5,True
-15.06,356,0.965017,1,0,1,5,True
-10.99,249,1.056249,1,0,4,5,True
-14.79,529,1.702556,1,0,3,5,True
-13.71,221,1.785559,1,0,1,5,True
-13.86,136,1.835298,1,0,0,5,True
-14.41,191,1.905532,1,0,0,5,True
-14.57,307,2.019535,1,0,1,5,True
-14.56,206,2.097367,1,0,0,5,True
-12.7,220,2.180316,1,0,2,5,True
-8.01,251,2.273616,1,1,2,5,True
-13.27,177,2.334283,1,0,1,5,True
-12.64,314,2.883146,1,0,3,5,True
-13.85,235,2.971859,1,0,1,5,True
-12.67,217,3.056397,1,0,2,5,True
-14.22,172,3.122267,1,0,0,5,True
-14.46,196,3.198781,1,0,0,5,True
-14.38,288,3.307293,1,0,1,5,True
-12.56,306,3.41801,1,0,3,5,True
-12.87,237,3.506927,1,0,2,5,True
-15.24,374,4.09026,1,0,1,5,True
-5.02,552,4.291431,1,1,8,5,True
-11.88,338,4.414828,1,0,4,5,True
-11.88,338,4.540986,1,0,4,5,True
-15.53,503,4.729732,1,0,2,5,True
-13.59,209,5.215014,1,0,1,5,True
6.84,566,5.426463,2,2,5,5,True
-11.53,803,5.719517,1,0,9,5,True
-15.43,393,5.870207,1,0,1,5,True
-13.76,426,6.43643,1,0,3,5,True
-13.47,197,6.509486,1,0,1,5,True
-6.01,551,6.707614,1,1,7,5,True
-14.12,162,6.765613,1,0,0,5,True
-13.17,267,6.86568,1,0,2,5,True
-9.69,419,7.017672,1,0,7,5,True
-11.91,241,7.095677,1,0,3,5,True
-3.77,627,7.737432,1,1,10,5,True
-14.18,668,7.985047,1,0,5,5,True
-6.88,938,8.728548,1,1,10,5,True
5.0,2000,9.897996,1,1,22,4,False
3.15,1335,10.39416,1,1,24,5,True
-4.04,854,11.145949,1,0,17,5,True
18.7,1180,11.604562,2,2,23,5,True
10.11,1339,12.531213,2,2,16,5,True
18.68,1082,12.965452,2,2,22,5,True
11.72,978,13.791035,2,2,14,5,True
11.17,833,14.117762,2,2,12,5,True
7.08,1242,15.007841,1,1,27,5,True
14.39,1111,15.424358,2,2,18,5,True
13.67,983,16.208874,2,2,16,5,True
41.16,1434,17.165714,3,5,23,5,True
10.01,849,17.48919,2,2,11,5,True
4.08,742,17.767814,2,2,4,5,True
-9.63,313,18.302376,1,0,6,5,True
-6.84,734,18.587801,1,0,13,5,True
31.61,1789,19.751424,2,4,32,5,True
19.92,1258,20.227027,2,2,25,5,True
38.0,2000,21.459496,2,4,30,4,False
18.15,835,22.185069,2,2,19,5,True
18.5,900,22.59504,2,2,20,5,True
45.36,1714,23.689092,3,5,30,5,True
-8.77,427,23.876689,1,0,8,5,True
23.68,1182,24.750107,2,4,18,5,True
14.24,826,25.07344,2,2,15,5,True
47.03,1747,26.175206,3,5,32,5,True
16.09,1141,27.032853,2,2,20,5,True
13.71,679,27.281242,2,2,13,5,True
-12.25,375,27.428625,1,0,4,5,True
7.64,686,27.684895,2,2,7,5,True
-1.85,635,28.334569,1,0,17,5,True
14.3,1020,28.725366,2,2,17,5,True
54.5,2000,29.940107,3,5,31,3,False
