#{"t_start": 1789124141.24206, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.3,180,0.530554,1,0,1,5,True
-11.65,315,0.635417,1,0,4,5,True
-12.81,131,0.680055,1,0,1,5,True
-12.88,138,0.725576,1,0,1,5,True
-14.28,178,0.784871,1,0,0,5,True
-14.26,176,0.847376,1,0,0,5,True
-14.12,162,0.906366,1,0,0,5,True
-14.16,266,1.004299,1,0,1,5,True
-13.73,123,1.048662,1,0,0,5,True
-15.13,263,1.147346,1,0,0,5,True
-7.78,228,1.679714,1,1,2,5,True
-13.48,198,1.755465,1,0,1,5,True
-14.01,351,1.884402,1,0,2,5,True
-13.34,284,1.98893,1,0,2,5,True
-14.01,251,2.083985,1,0,1,5,True
-13.07,157,2.143126,1,0,1,5,True
-13.99,149,2.199342,1,0,0,5,True
-8.24,174,2.263536,1,1,1,5,True
-14.25,175,2.325026,1,0,0,5,True
-13.26,276,2.857734,1,0,2,5,True
-13.87,137,2.909026,1,0,0,5,True
-10.0,350,3.044601,1,0,6,5,True
-12.84,334,3.17368,1,0,3,5,True
-13.88,238,3.264166,1,0,1,5,True
-10.61,411,3.414325,1,0,6,5,True
-10.91,341,3.541048,1,0,5,5,True
-12.99,549,4.187081,1,0,5,5,True
-13.52,402,4.334344,1,0,3,5,True
-13.27,277,4.436249,1,0,2,5,True
-13.98,148,4.491751,1,0,0,5,True
-12.98,348,4.62194,1,0,3,5,True
-12.29,279,4.726729,1,0,3,5,True
-14.06,256,5.229059,1,0,1,5,True
-3.65,915,5.56845,1,1,13,5,True
-15.94,344,5.691877,1,0,0,5,True
-12.43,393,5.842718,1,0,4,5,True
-13.99,249,5.935672,1,0,1,5,True
-10.58,508,6.532549,1,0,7,5,True
-13.48,298,6.638734,1,0,2,5,True
-5.81,531,6.835629,1,0,12,5,True
-13.16,566,7.037107,1,0,5,5,True
-8.84,234,7.112004,1,1,1,5,True
-7.13,863,7.853077,1,0,14,5,True
-11.37,487,8.019852,1,0,6,5,True
-3.74,824,8.725994,1,1,12,5,True
16.36,1114,9.125485,2,2,20,5,True
11.04,1046,9.957885,2,2,14,5,True
-9.65,515,10.147056,1,0,8,5,True
13.06,644,10.385746,2,2,12,5,True
12.98,952,11.175006,2,2,15,5,True
15.7,1080,11.594654,2,2,19,5,True
-12.33,483,11.790272,1,0,5,5,True
13.19,931,12.550381,2,2,15,5,True
8.81,1069,12.97929,2,2,12,5,True
4.79,1171,13.891525,1,1,24,5,True
15.04,1246,14.780139,2,2,20,5,True
10.17,733,15.060039,2,2,10,5,True
13.42,708,15.325955,2,2,13,5,True
9.76,974,16.098377,2,2,12,5,True
1.44,806,16.404154,1,1,17,5,True
13.14,1336,17.333293,2,2,19,5,True
13.24,1326,17.837787,2,2,19,5,True
12.15,835,18.569181,2,2,13,5,True
14.7,980,18.985185,2,2,17,5,True
0.35,715,19.694809,1,1,15,5,True
11.26,524,19.896809,2,2,9,5,True
16.97,1553,20.929105,2,3,20,5,True
-7.22,672,21.184233,1,0,12,5,True
-4.57,807,21.516758,1,1,11,5,True
21.72,878,22.273261,2,2,23,5,True
14.29,1321,22.853719,2,2,20,5,True
-9.27,277,23.363109,1,0,6,5,True
34.44,1206,23.862347,3,5,14,5,True
11.88,662,24.525849,2,2,11,5,True
25.34,916,24.899011,2,3,22,5,True
20.3,1220,25.775326,2,3,20,5,True
12.33,717,26.062891,2,2,12,5,True
8.43,507,26.263113,2,2,6,5,True
4.98,1352,27.1905,1,1,26,5,True
9.73,777,27.491893,2,2,10,5,True
16.17,1033,28.288511,2,2,19,5,True
9.58,792,28.592859,2,2,10,5,True
17.69,981,29.364831,2,2,20,5,True
39.45,1805,30.135855,3,5,25,5,True
