#{"t_start": 1789124141.241497, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.91,241,0.551706,1,0,1,5,True
-14.03,153,0.602384,1,0,0,5,True
-11.66,216,0.675272,1,0,3,5,True
-12.83,133,0.719323,1,0,1,5,True
-13.18,168,0.775236,1,0,1,5,True
-14.34,184,0.839424,1,0,0,5,True
-11.79,229,0.923296,1,0,3,5,True
-13.02,152,0.979006,1,0,1,5,True
-13.4,290,1.084957,1,0,2,5,True
-12.83,333,1.656466,1,0,3,5,True
-12.52,202,1.734443,1,0,2,5,True
-12.42,292,1.842716,1,0,3,5,True
-13.31,281,1.946006,1,0,2,5,True
-11.59,209,2.023966,1,0,3,5,True
-9.47,497,2.211093,1,0,8,5,True
-13.7,120,2.25532,1,0,0,5,True
-14.41,191,2.322883,1,0,0,5,True
-13.89,139,2.371195,1,0,0,5,True
-13.53,203,2.88074,1,0,1,5,True
-12.54,304,2.99701,1,0,3,5,True
-12.84,234,3.087497,1,0,2,5,True
-13.32,282,3.196418,1,0,2,5,True
-13.62,312,3.313777,1,0,2,5,True
-14.04,154,3.368461,1,0,0,5,True
-12.62,312,3.485046,1,0,3,5,True
-12.29,479,4.106278,1,0,5,5,True
-13.73,123,4.150443,1,0,0,5,True
-14.36,286,4.255055,1,0,1,5,True
-13.4,290,4.361276,1,0,2,5,True
-2.3,980,4.727313,1,1,15,5,True
-4.91,741,5.41138,1,0,15,5,True
-12.96,346,5.540221,1,0,3,5,True
-13.12,162,5.596272,1,0,1,5,True
-10.93,443,5.75965,1,0,6,5,True
-14.96,246,5.854947,1,0,0,5,True
-10.16,566,6.473637,1,0,8,5,True
-10.95,645,6.706686,1,0,8,5,True
-13.92,142,6.756806,1,0,0,5,True
-4.5,600,6.977591,1,1,9,5,True
-6.36,286,7.074663,1,1,4,5,True
-12.01,451,7.649323,1,0,5,5,True
-9.76,326,7.771389,1,0,6,5,True
-7.68,518,7.963083,1,0,10,5,True
4.31,1119,8.772013,1,0,28,5,True
-10.81,631,8.997944,1,0,8,5,True
14.91,859,9.320704,2,2,16,5,True
-14.57,207,9.400159,1,0,0,5,True
-8.43,893,10.161618,1,0,13,5,True
-8.48,498,10.345997,1,0,9,5,True
6.94,956,11.13544,2,2,9,5,True
-12.38,888,11.481413,1,0,9,5,True
18.04,1446,12.449578,2,2,25,5,True
12.2,1030,12.86735,2,2,15,5,True
10.2,1230,13.785483,2,2,15,5,True
16.41,1209,14.264043,2,2,21,5,True
12.86,1264,15.157734,2,2,18,5,True
24.28,1622,16.177201,2,3,28,5,True
11.3,1120,16.603478,2,3,10,5,True
19.18,1132,17.446145,2,2,23,5,True
12.16,1134,17.885109,2,2,16,5,True
7.77,873,18.629506,2,2,9,5,True
18.87,963,19.042154,2,3,16,5,True
19.58,1092,19.890529,2,2,23,5,True
15.48,902,20.230962,2,2,17,5,True
2.47,803,20.978145,1,1,18,5,True
21.42,1108,21.425791,2,4,15,5,True
37.87,1763,22.573021,3,5,23,5,True
12.23,627,22.835539,2,2,11,5,True
18.61,1189,23.711301,2,4,13,5,True
2.5,1200,24.604357,1,1,22,5,True
6.1,1340,25.130863,1,1,27,5,True
22.03,1447,26.116562,2,3,24,5,True
41.38,1412,27.081995,3,5,23,5,True
17.28,822,27.388217,2,2,18,5,True
18.17,933,28.150046,2,2,20,5,True
14.89,1061,28.554187,2,2,18,5,True
16.9,1360,29.471079,2,2,23,5,True
