#{"t_start": 1789147726.735737, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.89,139,0.471308,1,0,0,5,True
-12.59,209,0.555208,1,0,2,5,True
-14.19,169,0.613682,1,0,0,5,True
-15.11,261,0.703598,1,0,0,5,True
-13.01,251,0.786672,1,0,2,5,True
-10.5,400,0.923761,1,1,1,5,True
-13.24,174,0.981216,1,0,1,5,True
-14.85,235,1.060413,1,0,0,5,True
-13.5,400,1.633739,1,0,3,5,True
-11.05,255,1.728066,1,0,4,5,True
-14.14,164,1.786938,1,0,0,5,True
-13.23,173,1.849117,1,0,1,5,True
-14.72,322,1.963413,1,0,1,5,True
-14.27,277,2.056912,1,0,1,5,True
-13.56,306,2.164495,1,0,2,5,True
-12.13,263,2.25112,1,0,3,5,True
-13.61,111,2.693328,1,0,0,5,True
-14.44,194,2.763882,1,0,0,5,True
-10.37,287,2.864456,1,0,5,5,True
-12.48,198,2.936816,1,0,2,5,True
-13.85,135,2.986806,1,0,0,5,True
-14.01,151,3.044297,1,0,0,5,True
-14.01,151,3.099311,1,0,0,5,True
-13.77,227,3.182925,1,0,1,5,True
-13.12,162,3.241584,1,0,1,5,True
-11.3,480,3.418213,1,0,6,5,True
-10.5,600,4.065953,1,0,8,5,True
-7.88,438,4.212361,1,0,9,5,True
-14.26,276,4.313914,1,0,1,5,True
-14.67,317,4.42964,1,0,1,5,True
-14.32,282,4.533,1,0,1,5,True
-13.86,136,4.582025,1,0,0,5,True
-13.16,266,5.084783,1,0,2,5,True
-8.71,521,5.280641,1,0,9,5,True
-10.04,654,5.523435,1,0,9,5,True
-14.37,187,5.589978,1,0,0,5,True
-13.17,367,5.725924,1,0,3,5,True
-12.45,195,6.205296,1,0,2,5,True
0.64,1086,6.60225,1,1,19,5,True
-13.39,289,6.707563,1,0,2,5,True
-8.54,704,7.36508,1,0,11,5,True
-7.98,548,7.556614,1,0,10,5,True
16.04,1246,8.006375,2,2,21,5,True
