#{"t_start": 1789147726.731253, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.91,241,0.520726,1,0,1,5,True
-14.03,153,0.575835,1,0,0,5,True
-11.66,216,0.65086,1,0,3,5,True
-12.83,133,0.696871,1,0,1,5,True
-13.18,168,0.752025,1,0,1,5,True
-14.34,184,0.81343,1,0,0,5,True
-11.79,229,0.893097,1,0,3,5,True
-13.02,152,0.944103,1,0,1,5,True
-13.4,290,1.039854,1,0,2,5,True
-12.83,333,1.585384,1,0,3,5,True
-12.52,202,1.662063,1,0,2,5,True
-12.42,292,1.768826,1,0,3,5,True
-13.31,281,1.86949,1,0,2,5,True
-11.59,209,1.944052,1,0,3,5,True
-9.47,497,2.116735,1,0,8,5,True
-13.7,120,2.157502,1,0,0,5,True
-14.41,191,2.219962,1,0,0,5,True
-13.89,139,2.266527,1,0,0,5,True
-13.53,203,2.743687,1,0,1,5,True
-12.54,304,2.849726,1,0,3,5,True
-12.84,234,2.934964,1,0,2,5,True
-13.32,282,3.040884,1,0,2,5,True
-13.62,312,3.155976,1,0,2,5,True
-14.04,154,3.211579,1,0,0,5,True
-12.62,312,3.326502,1,0,3,5,True
-12.29,479,3.933236,1,0,5,5,True
-13.73,123,3.97646,1,0,0,5,True
-14.36,286,4.079194,1,0,1,5,True
-13.4,290,4.17537,1,0,2,5,True
-2.3,980,4.530855,1,1,15,5,True
-4.91,741,5.21146,1,0,15,5,True
-12.96,346,5.341551,1,0,3,5,True
-13.12,162,5.400857,1,0,1,5,True
-10.93,443,5.562112,1,0,6,5,True
-14.96,246,5.652208,1,0,0,5,True
-10.16,566,6.270018,1,0,8,5,True
-10.95,645,6.505913,1,0,8,5,True
-13.92,142,6.556126,1,0,0,5,True
-4.5,600,6.774708,1,1,9,5,True
-6.36,286,6.877647,1,1,4,5,True
-12.01,451,7.447988,1,0,5,5,True
-9.76,326,7.555345,1,0,6,5,True
-7.68,518,7.741806,1,0,10,5,True
