#{"t_start": 1789147726.7342951, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.07,257,0.523752,1,0,1,5,True
-14.04,254,0.612954,1,0,1,5,True
-12.88,238,0.695554,1,0,2,5,True
-14.67,217,0.767328,1,0,0,5,True
-13.44,194,0.831742,1,0,1,5,True
-12.36,186,0.897463,1,0,2,5,True
-11.09,259,0.983358,1,0,4,5,True
-11.66,216,1.055287,1,0,3,5,True
-14.56,206,1.127506,1,0,0,5,True
-13.81,231,1.642577,1,0,1,5,True
-12.19,269,1.742131,1,0,3,5,True
-10.91,241,1.828471,1,0,4,5,True
-11.76,326,1.945262,1,0,4,5,True
-12.49,299,2.04573,1,0,3,5,True
-11.71,221,2.12535,1,0,3,5,True
-14.97,247,2.20609,1,0,0,5,True
-12.25,475,2.776183,1,0,5,5,True
-13.26,276,2.87381,1,0,2,5,True
-13.04,154,2.93016,1,0,1,5,True
-12.49,199,3.003668,1,0,2,5,True
-14.08,258,3.099918,1,0,1,5,True
-13.88,338,3.223277,1,0,2,5,True
-13.85,135,3.273938,1,0,0,5,True
-14.58,208,3.350527,1,0,0,5,True
-13.38,188,3.41888,1,0,1,5,True
-12.01,351,3.977354,1,0,4,5,True
-13.29,279,4.077175,1,0,2,5,True
-14.5,300,4.176466,1,0,1,5,True
-9.03,553,4.3769,1,0,9,5,True
-11.02,452,4.541539,1,0,6,5,True
-14.89,239,5.034872,1,0,0,5,True
-8.91,541,5.236375,1,0,9,5,True
7.69,281,5.342873,2,2,3,5,True
-12.59,409,5.492421,1,0,4,5,True
-14.42,192,5.561742,1,0,0,5,True
-14.18,368,5.696714,1,0,2,5,True
11.05,1145,6.52572,2,2,15,5,True
-2.46,1396,7.437846,1,1,19,5,True
-11.85,635,7.653039,1,0,7,5,True
-4.68,618,7.880512,1,0,14,5,True
