#{"t_start": 1789147726.732974, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-13.64,214,0.508666,1,0,1,5,True
-14.73,223,0.58898,1,0,0,5,True
-11.17,167,0.646947,1,0,3,5,True
-13.84,334,0.75931,1,0,2,5,True
-11.69,219,0.832027,1,0,3,5,True
-13.5,200,0.902514,1,0,1,5,True
-14.39,189,0.965173,1,0,0,5,True
-13.73,223,1.039171,1,0,1,5,True
-13.54,204,1.110336,1,0,1,5,True
-11.51,201,1.612288,1,0,3,5,True
-13.7,220,1.694872,1,0,1,5,True
-14.19,169,1.756325,1,0,0,5,True
-12.08,258,1.848385,1,0,3,5,True
-7.64,214,1.92521,1,1,2,5,True
-13.76,226,2.003233,1,0,1,5,True
-11.72,322,2.116295,1,0,4,5,True
-14.49,199,2.182617,1,0,0,5,True
-14.83,233,2.259723,1,0,0,5,True
-14.41,191,2.731989,1,0,0,5,True
-9.49,199,2.800353,1,1,0,5,True
-7.01,451,2.963562,1,0,10,5,True
-12.16,166,3.026699,1,0,2,5,True
-8.84,234,3.113363,1,1,1,5,True
-12.08,258,3.207815,1,0,3,5,True
-10.02,552,3.410481,1,0,8,5,True
-15.2,270,3.940708,1,0,0,5,True
-13.95,145,3.992704,1,0,0,5,True
-13.8,230,4.074582,1,0,1,5,True
-8.35,285,4.169154,1,1,2,5,True
-13.29,279,4.268041,1,0,2,5,True
-13.7,220,4.348544,1,0,1,5,True
-12.35,285,4.452342,1,0,3,5,True
-12.97,547,5.057756,1,0,5,5,True
-13.87,137,5.107486,1,0,0,5,True
-13.88,238,5.199106,1,0,1,5,True
-10.41,491,5.382741,1,0,7,5,True
-12.46,396,5.528319,1,0,4,5,True
-1.92,1042,6.318111,1,1,16,5,True
-11.16,466,6.488572,1,0,6,5,True
-12.32,382,6.626985,1,0,4,5,True
-8.49,599,6.844884,1,1,5,5,True
-6.76,526,7.441265,1,0,11,5,True
-8.6,710,7.685186,1,0,11,5,True
-2.99,749,7.953229,1,1,12,5,True
