#{"t_start": 1789147726.7333078, "env_id": "None"}
r,l,t,phase,spawners_destroyed,enemies_killed,damage_taken,terminated
-14.28,178,0.493328,1,0,0,5,True
-14.07,257,0.587731,1,0,1,5,True
-13.05,155,0.641613,1,0,1,5,True
-13.83,333,0.753966,1,0,2,5,True
-12.67,117,0.792719,1,0,1,5,True
-14.33,183,0.854816,1,0,0,5,True
-13.92,142,0.904966,1,0,0,5,True
-13.97,147,0.953842,1,0,0,5,True
-13.59,209,1.022603,1,0,1,5,True
-11.74,224,1.1003,1,0,3,5,True
-12.2,170,1.589639,1,0,2,5,True
-9.24,474,1.765276,1,0,8,5,True
-12.67,217,1.843125,1,0,2,5,True
-14.08,258,1.935001,1,0,1,5,True
-12.45,295,2.035125,1,0,3,5,True
-13.3,180,2.100855,1,0,1,5,True
-13.21,371,2.224435,1,0,3,5,True
-13.87,137,2.270125,1,0,0,5,True
-10.74,424,2.822786,1,0,6,5,True
-14.51,201,2.896995,1,0,0,5,True
-14.61,311,3.011336,1,0,1,5,True
-10.04,554,3.215406,1,0,8,5,True
-12.76,226,3.299572,1,0,2,5,True
-13.37,187,3.368089,1,0,1,5,True
-14.07,257,3.870457,1,0,1,5,True
-13.41,191,3.962175,1,0,1,5,True
-14.29,279,4.062742,1,0,1,5,True
-13.37,287,4.158079,1,0,2,5,True
-11.98,248,4.24397,1,0,3,5,True
-12.42,492,4.424172,1,0,5,5,True
-10.79,429,4.580845,1,0,6,5,True
-11.31,581,5.203415,1,0,7,5,True
-7.39,489,5.386092,1,0,10,5,True
-14.18,268,5.483932,1,0,1,5,True
-3.58,908,6.2251,1,1,13,5,True
-8.16,566,6.432704,1,0,10,5,True
-12.17,467,6.601579,1,0,5,5,True
-13.94,344,6.726944,1,0,2,5,True
-7.23,473,6.897819,1,0,10,5,True
-5.96,546,7.499595,1,0,12,5,True
-3.18,668,7.732998,1,1,11,5,True
-7.8,430,7.888987,1,0,9,5,True
